2453017;1;01/09/2017;1;79,2;86,7;30;2;1;1;1;;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;7,5;79,2;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2453017;1;01/08/2017;1;30,1;86,7;20;8;1;1;1;;0;0,0;0,0;15,6;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;12,1;5,2;11,3;8,7;0,0;0,0;0,0;30,1;2,3;0,0;0,0;1,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2453017;1;01/07/2017;1;0,0;0,0;1;0;1;1;1;;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2453017;1;01/06/2017;1;24,1;67,9;1;6;1;1;1;;0;24,1;0,0;0,0;0,0;9,1;1,6;6,3;23,3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;3,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2453017;1;01/05/2017;1;54,8;140,9;19;8;1;1;1;;0;0,0;0,0;0,0;28,1;0,0;0,0;0,0;0,0;9,5;5,5;0,0;0,0;0,0;20,1;0,0;0,0;0,0;0,0;54,8;0,0;0,0;2,3;0,0;0,0;0,0;0,0;17,5;0,0;0,0;0,0;3,1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2453017;1;01/04/2017;1;75,5;247,7;16;7;1;1;1;;0;0,0;0,0;0,0;0,0;8,5;54,0;0,0;0,0;3,5;0,0;0,0;0,0;0,0;0,0;0,0;75,5;0,0;0,0;0,0;0,0;28,5;12,5;0,0;0,0;0,0;65,2;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2453017;1;01/03/2017;1;42,8;158,9;17;7;1;1;1;;0;3,9;1,6;0,0;0,0;33,2;27,8;0,0;0,0;0,0;0,0;0,0;0,0;25,3;0,0;0,0;0,0;42,8;0,0;24,3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2453017;1;01/02/2017;1;30,1;143,1;2;11;1;1;1;;0;15,2;30,1;17,7;0,0;0,0;4,1;0,0;0,0;0,0;8,5;0,0;25,7;0,0;15,8;14,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;4,5;1,4;0,0;5,6;0,0;0,0;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;;;
2453017;1;01/01/2017;1;40,3;131,5;5;10;1;1;1;;0;0,0;14,2;3,5;0,0;40,3;18,5;19,3;0,0;0,0;11,5;7,8;0,0;0,0;0,0;0,0;0,0;0,0;6,3;0,0;0,0;0,0;0,0;0,0;0,0;4,9;5,2;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2453017;1;01/12/2015;1;104,5;494,6;19;14;1;1;1;;0;0,0;22,4;0,0;5,3;0,0;0,0;0,0;0,0;23,2;72,3;0,0;42,4;12,1;0,0;14,3;0,0;0,0;0,0;104,5;4,4;39,2;0,0;0,0;32,7;0,0;20,3;0,0;79,0;0,0;0,0;22,5;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
