Sistema de Informações Hidrológicas
Versão Web 3.0
© 2018 Agência Nacional de Águas (ANA)

NivelConsistencia: 1 = Bruto, 2 = Consistido
MediaDiaria: 0 = Não, 1 = Sim
MetodoObtencaoVazoes: 1 = Curva de descarga, 2 = Transferência de vazões, 3 = Soma de vazões, 4 = ADCP
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Régua Seca

Restrições da consulta:
Código da Estação:42546000


EstacaoCodigo;NivelConsistencia;Data;Hora;MediaDiaria;MetodoObtencaoVazoes;Maxima;Minima;Media;DiaMaxima;DiaMinima;MaximaStatus;MinimaStatus;MediaStatus;MediaAnual;MediaAnualStatus;Vazao01;Vazao02;Vazao03;Vazao04;Vazao05;Vazao06;Vazao07;Vazao08;Vazao09;Vazao10;Vazao11;Vazao12;Vazao13;Vazao14;Vazao15;Vazao16;Vazao17;Vazao18;Vazao19;Vazao20;Vazao21;Vazao22;Vazao23;Vazao24;Vazao25;Vazao26;Vazao27;Vazao28;Vazao29;Vazao30;Vazao31;Vazao01Status;Vazao02Status;Vazao03Status;Vazao04Status;Vazao05Status;Vazao06Status;Vazao07Status;Vazao08Status;Vazao09Status;Vazao10Status;Vazao11Status;Vazao12Status;Vazao13Status;Vazao14Status;Vazao15Status;Vazao16Status;Vazao17Status;Vazao18Status;Vazao19Status;Vazao20Status;Vazao21Status;Vazao22Status;Vazao23Status;Vazao24Status;Vazao25Status;Vazao26Status;Vazao27Status;Vazao28Status;Vazao29Status;Vazao30Status;Vazao31Status
42546000;1;01/10/2020;;1;1;87,745;0,933;5,76;19;1;3;3;3;0;0;0,933;0,97;1,007;1,007;0,97;0,933;0,933;1,007;1,082;1,161;1,243;1,243;1,327;1,327;1,284;1,327;1,414;1,414;87,745;8,952;1,122;3,727;7,308;18,576;4,257;4,326;4,053;3,417;3,92;5,214;5,372;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;;;;
42546000;1;01/09/2020;;1;1;1,161;0,863;0,966;16;19;1;1;1;0;0;1,007;1,007;1,007;0,933;0,933;0,933;1,007;0,97;1,082;1,082;1,044;1,007;1,007;1,082;1,122;1,161;1,082;1,007;0,863;0,863;0,863;0,863;0,863;0,863;0,863;0,863;0,863;0,863;0,933;0,933;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
42546000;1;01/08/2020;;1;1;2,32;1,007;1,611;2;31;1;1;1;0;0;2,208;2,32;2,264;2,208;2,154;2,099;2,046;1,993;1,993;1,941;1,89;1,89;1,691;1,596;1,596;1,414;1,414;1,414;1,327;1,327;1,327;1,284;1,243;1,243;1,243;1,243;1,243;1,161;1,082;1,082;1,007;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42546000;1;01/07/2020;;1;1;2,208;1,503;1,786;31;18;1;1;1;0;0;1,789;1,789;1,839;1,89;1,89;1,89;1,789;1,839;1,74;1,691;1,691;1,691;1,643;1,643;1,596;1,549;1,691;1,503;1,503;1,503;1,691;1,691;1,74;1,789;1,89;1,941;1,993;1,993;2,099;2,154;2,208;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42546000;1;01/06/2020;;1;1;2,795;1,789;2,354;1;28;1;1;1;0;0;2,795;2,795;2,795;2,552;2,552;2,435;2,435;2,435;2,552;2,552;2,795;2,795;2,795;2,612;2,435;2,435;2,32;2,32;2,264;2,208;2,208;2,154;2,099;2,099;2,099;1,89;1,839;1,789;1,789;1,789;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
42546000;1;01/05/2020;;1;1;6,928;2,672;4,164;1;25;1;1;1;0;0;6,928;6,835;6,561;6,382;6,207;6,034;5,864;5,697;5,372;5,059;4,832;4,467;4,053;3,92;3,297;3,297;3,239;3,114;3,18;3,18;3,049;2,984;2,92;2,92;2,672;2,672;2,672;2,795;2,92;2,92;3,049;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42546000;1;01/04/2020;;1;1;65,323;3,663;10,056;23;14;1;1;1;0;0;5,452;4,758;3,79;5,864;15,492;8,522;7,7;7,799;15,646;8,735;6,382;6,294;6,034;3,663;13,02;6,12;6,743;6,471;5,293;4,758;5,615;14,887;65,323;17,072;10,807;8,522;8,207;7,9;7,502;7,308;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
42546000;1;01/03/2020;;1;1;;;;;;0;0;0;0;0;5,372;11,305;19,8;9,853;26,026;92,071;22,782;9,853;8,522;8,207;8,311;7,7;7,7;7,502;7,502;6,743;6,207;5,864;5,372;8,207;14,589;42,929;44,675;;12,746;37,15;31,402;20,704;9,623;8,628;6,652;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;
42546000;1;01/02/2020;;1;1;23,37;2,984;7,088;11;27;1;1;1;0;0;6,928;7,308;7,9;5,864;5,949;6,12;6,561;7,502;7,9;8,628;23,37;6,294;6,652;7,116;7,502;7,308;6,382;6,034;5,615;5,372;8,104;9,623;6,12;11,432;4,12;3,114;2,984;3,417;4,326;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;
42546000;1;01/01/2020;;1;1;80,019;1,596;8,456;21;1;1;1;1;0;0;1,596;4,467;5,533;5,533;31,402;7,6;3,417;3,539;3,357;2,92;2,672;2,672;2,435;2,435;2,099;2,208;2,32;3,049;3,539;9,623;80,019;12,21;4,611;6,652;9,623;17,4;8,416;5,533;5,214;5,059;4,983;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42546000;1;01/12/2019;;1;1;37,944;1,643;6,893;9;31;1;1;1;0;0;5,372;6,207;6,561;7,502;8,104;8,522;8,522;8,628;37,944;16,429;9,172;8,628;8,104;7,9;7,502;7,308;6,928;6,561;6,034;4,758;3,986;3,114;3,049;2,795;2,733;2,208;2,099;1,89;1,789;1,691;1,643;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
42546000;1;01/11/2019;;1;1;;;;;;0;0;0;0;0;;;;;;;;;;;;0,863;0,933;1,082;1,549;5,697;6,471;24,778;10,931;8,522;8,104;7,404;7,212;7,022;5,293;4,907;4,832;4,326;3,79;5,949;;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
42546000;1;01/10/2019;;1;1;;;;;;0;0;0;0;0;0,933;0,863;0,863;0,863;0,863;0,863;0,863;0,829;0,795;0,795;0,795;0,795;0,795;0,795;0,795;0,795;0,795;1,161;1,327;1,839;7,9;14,887;4,188;4,467;9,737;4,467;2,208;1,89;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;
42546000;1;01/09/2019;;1;1;1,327;0,933;1,076;1;27;1;1;1;0;0;1,327;1,327;1,243;1,243;1,243;1,202;1,161;1,161;1,082;1,082;1,082;1,082;1,044;1,007;1,007;1,007;1,007;1,007;1,044;1,082;1,082;1,044;1,007;1,007;1,007;0,97;0,933;0,933;0,933;0,933;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
42546000;1;01/08/2019;;1;1;1,839;1,243;1,399;23;16;1;1;1;0;0;1,596;1,549;1,458;1,458;1,414;1,414;1,414;1,414;1,503;1,503;1,503;1,414;1,327;1,327;1,327;1,243;1,243;1,243;1,243;1,327;1,327;1,414;1,839;1,414;1,414;1,414;1,327;1,327;1,327;1,327;1,327;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42546000;1;01/07/2019;;1;1;1,993;1,503;1,693;12;25;1;1;1;0;0;1,691;1,789;1,643;1,596;1,596;1,596;1,596;1,596;1,789;1,789;1,839;1,993;1,993;1,89;1,89;1,941;1,89;1,789;1,74;1,643;1,643;1,643;1,596;1,549;1,503;1,503;1,503;1,549;1,549;1,549;1,596;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42546000;1;01/06/2019;;1;1;2,32;1,691;2,004;1;27;1;1;1;0;0;2,32;2,32;2,32;2,32;2,264;2,208;2,208;2,208;2,099;2,099;2,046;1,993;1,993;1,941;1,89;1,89;1,993;1,993;2,046;2,099;1,941;1,941;1,839;1,839;1,789;1,74;1,691;1,691;1,691;1,691;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
42546000;1;01/05/2019;;1;1;50,175;2,208;5,379;3;27;1;1;1;0;0;3,239;5,452;50,175;13,158;4,397;4,326;4,257;4,188;3,92;3,663;3,049;2,612;2,612;2,795;3,049;3,477;11,432;8,843;3,477;2,672;2,612;2,552;2,552;2,435;2,435;2,32;2,208;2,208;2,208;2,208;2,208;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;;;1;;;
42546000;1;01/04/2019;;1;1;34,83;3,357;8,284;13;30;1;1;1;0;0;7,116;7,502;7,308;7,9;8,416;7,7;8,522;8,952;5,533;6,471;12,476;11,559;34,83;19,27;9,737;8,735;12,343;7,6;6,561;5,864;5,214;8,002;4,326;4,257;4,188;3,92;3,79;3,601;3,477;3,357;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
42546000;1;01/03/2019;;1;1;55,064;3,239;10,838;27;18;1;1;1;0;0;6,207;8,311;14,15;8,416;9,969;8,311;7,7;7,502;7,116;6,928;6,743;6,382;6,034;5,864;5,372;5,372;4,257;3,239;3,539;4,257;4,832;39,019;23,967;7,022;8,207;11,179;55,064;22,588;12,611;8,416;7,404;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42546000;1;01/02/2019;;1;1;8,311;1,691;4,112;9;13;1;1;1;0;0;6,561;6,207;5,949;5,864;5,949;4,611;3,417;4,611;8,311;8,104;6,12;5,136;1,691;1,993;1,89;2,099;2,046;1,993;1,789;1,691;1,789;2,672;3,049;3,239;3,986;3,855;4,983;5,533;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
42546000;1;01/01/2019;;1;1;17,072;1,789;6,211;26;23;1;1;1;0;0;9,172;8,311;7,799;7,502;7,9;14,738;8,628;7,9;7,7;7,502;7,116;6,928;6,743;6,471;4,053;2,435;2,32;2,32;2,099;2,154;2,099;1,89;1,789;1,993;2,099;17,072;7,7;7,308;7,116;6,928;6,743;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42546000;1;01/12/2018;;1;1;131,347;2,435;17,158;4;15;1;1;1;0;0;14,15;12,078;41,788;131,347;44,088;17,731;10,086;7,308;5,452;5,949;5,059;3,79;2,795;2,672;2,435;2,552;2,733;2,795;2,672;2,612;2,552;2,435;2,552;4,188;4,397;5,214;23,37;12,883;111,631;19,8;22,782;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42546000;1;01/11/2018;;1;1;72,64;7,404;15,519;8;12;1;1;1;0;0;8,311;8,522;13,578;8,416;8,952;9,737;57,098;72,64;17,731;9,737;7,799;7,404;8,311;8,522;8,628;14,15;10,807;13,02;23,37;57,442;13,02;8,628;8,311;8,104;7,7;8,416;8,628;9,172;8,104;11,305;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
42546000;1;01/10/2018;;1;1;22,588;0,731;5,632;24;8;1;1;1;0;0;0,863;0,863;1,007;0,863;0,863;0,795;0,763;0,731;0,731;0,933;1,122;0,795;0,898;0,97;1,596;1,89;2,154;2,552;13,437;13,02;19,622;8,416;15,188;22,588;9,737;12,476;8,522;8,104;7,7;7,502;7,9;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42546000;1;01/09/2018;;1;1;1,161;0,863;1,004;16;27;1;1;1;0;0;1,007;1,007;1,007;1,007;1,007;1,007;1,007;1,007;1,044;1,082;1,082;1,082;1,082;1,082;1,122;1,161;1,161;1,161;1,044;0,933;0,933;0,933;0,933;0,933;0,933;0,898;0,863;0,863;0,863;0,863;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
42546000;1;01/08/2018;;1;1;0,97;0,731;0,823;31;1;1;1;1;0;0;0,731;0,763;0,795;0,829;0,863;0,863;0,863;0,829;0,795;0,795;0,795;0,795;0,795;0,731;0,731;0,731;0,731;0,763;0,795;0,795;0,795;0,829;0,829;0,863;0,863;0,863;0,898;0,933;0,933;0,933;0,97;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42546000;1;01/07/2018;;1;1;1,082;0,731;0,943;1;29;1;1;1;0;0;1,082;1,082;1,082;1,082;1,082;1,082;1,082;1,007;1,007;1,007;1,044;1,082;1,007;1,007;0,933;0,933;0,933;0,933;0,933;0,898;0,863;0,863;0,863;0,863;0,863;0,829;0,795;0,795;0,731;0,731;0,731;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42546000;1;01/06/2018;;1;1;1,161;0,863;1,025;1;16;1;1;1;0;0;1,161;1,161;1,161;1,161;1,082;1,082;1,082;1,044;1,044;1,007;1,007;1,007;0,933;0,898;0,898;0,863;0,863;0,933;0,933;0,97;0,97;1,007;1,007;1,007;1,044;1,082;1,082;1,082;1,082;1,082;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
42546000;1;01/05/2018;;1;1;2,795;0,933;1,565;1;23;1;1;1;0;0;2,795;2,672;2,612;2,552;2,435;2,377;2,264;2,208;1,993;1,691;1,414;1,327;1,284;1,243;1,202;1,161;1,122;1,082;1,082;1,327;1,161;1,007;0,933;1,243;1,243;1,243;1,202;1,161;1,161;1,161;1,161;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
42546000;1;01/04/2018;;1;1;9,172;2,32;3,945;7;3;1;1;1;0;0;3,18;2,672;2,32;3,239;3,539;4,611;9,172;8,952;8,104;7,212;6,034;5,293;2,795;3,18;3,114;3,049;2,984;2,92;2,92;2,795;2,733;2,672;2,733;3,049;3,18;3,297;3,357;3,417;3,049;2,795;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
42546000;1;01/03/2018;;1;1;13,437;1,74;4,971;8;2;1;1;1;0;0;1,89;1,74;2,208;6,561;7,308;7,9;13,02;13,437;10,807;3,297;2,795;2,32;2,208;4,539;9,853;6,12;5,697;4,832;2,795;2,612;4,467;4,907;4,832;4,611;4,257;3,855;3,539;3,417;3,18;2,672;2,435;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42546000;1;01/02/2018;;1;1;22,782;1,839;5,873;21;28;1;1;1;0;0;9,737;5,059;17,4;9,623;8,311;7,7;6,382;6,207;7,6;3,297;3,417;3,297;3,18;3,049;3,049;3,417;3,18;3,986;3,727;4,907;22,782;5,214;4,832;3,855;3,477;3,297;2,612;1,839;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
42546000;1;01/01/2018;;1;1;19,8;1,596;6,4;5;27;1;1;1;0;0;8,104;5,452;15,801;13,02;19,8;11,179;8,416;7,799;7,502;6,743;6,652;6,207;5,864;5,533;5,059;4,983;4,758;4,467;4,326;4,188;3,92;4,188;4,326;3,727;3,417;1,74;1,596;1,596;3,357;8,207;6,471;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42546000;1;01/12/2017;;1;1;83,441;2,612;11,023;30;9;1;1;1;0;0;9,853;8,002;8,311;7,404;7,308;7,9;22,203;7,7;2,612;11,055;8,628;8,207;7,212;13,72;16,588;9,396;9,623;8,104;7,9;7,502;7,308;6,743;6,471;6,034;5,697;4,832;3,986;3,18;3,357;83,441;21,446;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42546000;1;01/11/2017;;1;1;156,958;0,863;13,625;24;1;1;1;1;0;0;0,863;0,933;1,007;1,082;1,161;1,243;1,284;4,053;8,416;10,204;5,78;8,522;5,136;1,993;2,264;2,552;2,984;2,857;3,18;2,984;3,114;5,214;69,889;156,958;81,292;8,002;3,049;3,049;3,297;6,382;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
42546000;1;01/10/2017;;1;1;1,414;0,668;1,018;1;26;1;1;1;0;0;1,414;1,327;1,327;1,243;1,161;1,161;1,202;1,202;1,202;1,243;1,243;1,202;1,202;1,122;1,082;1,082;1,007;1,007;0,97;0,933;0,933;0,795;0,763;0,731;0,731;0,668;0,668;0,699;0,731;0,731;0,795;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42546000;1;01/09/2017;;1;1;1,202;0,731;0,891;30;9;1;1;1;0;0;0,863;0,863;0,863;0,795;0,795;0,795;0,795;0,763;0,731;0,731;0,731;0,795;0,795;0,829;0,863;0,863;0,898;0,933;0,933;0,933;0,863;0,863;0,863;1,007;1,007;1,044;1,082;1,082;1,161;1,202;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
42546000;1;01/08/2017;;1;1;0,97;0,795;0,868;20;10;1;1;1;0;0;0,933;0,933;0,933;0,933;0,898;0,863;0,863;0,863;0,863;0,795;0,795;0,795;0,863;0,863;0,863;0,863;0,933;0,933;0,933;0,97;0,933;0,863;0,863;0,829;0,795;0,863;0,795;0,795;0,829;0,829;0,829;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42546000;1;01/07/2017;;1;1;1,044;0,863;0,923;7;12;1;1;1;0;0;0,97;0,97;0,97;0,933;0,933;1,007;1,044;1,044;0,933;0,933;0,898;0,863;0,863;0,863;0,898;0,933;0,933;0,933;0,933;0,863;0,863;0,863;0,863;0,863;0,863;0,898;0,933;0,933;0,933;0,933;0,933;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42546000;1;01/06/2017;;1;1;1,161;1,007;1,078;1;9;1;1;1;0;0;1,161;1,161;1,082;1,082;1,082;1,082;1,082;1,082;1,007;1,007;1,007;1,007;1,082;1,082;1,082;1,161;1,161;1,161;1,082;1,082;1,044;1,044;1,007;1,007;1,082;1,161;1,161;1,082;1,007;1,007;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
42546000;1;01/05/2017;;1;1;1,503;0,795;1,084;1;14;1;1;1;0;0;1,503;1,503;1,414;1,414;1,327;1,161;1,007;1,007;0,898;0,863;0,863;0,863;0,829;0,795;0,795;0,795;0,863;0,933;0,933;1,082;1,122;1,082;1,044;1,044;1,202;1,243;1,243;1,243;1,202;1,161;1,161;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42546000;1;01/04/2017;;1;1;8,628;1,549;2,801;24;27;1;1;1;0;0;7,212;4,12;3,297;2,92;2,672;2,672;2,672;2,552;2,435;2,435;2,435;2,32;2,32;2,208;2,208;2,099;2,099;1,89;1,89;1,789;1,691;1,993;1,993;8,628;2,32;1,993;1,549;2,795;3,417;3,417;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
42546000;1;01/03/2017;;1;1;18,066;1,414;4,661;28;16;1;1;1;0;0;3,049;2,92;2,552;2,795;2,435;2,435;2,208;1,993;1,993;1,839;1,691;1,643;1,596;1,549;1,503;1,414;2,099;13,578;9,623;8,002;6,561;4,983;4,907;2,552;2,733;1,789;2,046;18,066;17,4;8,628;7,9;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42546000;1;01/02/2017;;1;1;22,395;1,691;6,912;12;22;1;1;1;0;0;11,305;8,522;8,104;8,104;8,104;8,207;8,311;8,522;8,416;13,297;11,055;22,395;8,735;8,104;2,552;2,672;2,672;2,435;2,208;2,046;1,839;1,691;1,89;1,89;1,789;18,748;6,561;3,357;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
