Sistema de Informações Hidrológicas
Versão Web 3.0
© 2018 Agência Nacional de Águas (ANA)

NivelConsistencia: 1 = Bruto, 2 = Consistido
MediaDiaria: 0 = Não, 1 = Sim
MetodoObtencaoVazoes: 1 = Curva de descarga, 2 = Transferência de vazões, 3 = Soma de vazões, 4 = ADCP
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Régua Seca

Restrições da consulta:
Código da Estação:42290000


EstacaoCodigo;NivelConsistencia;Data;Hora;MediaDiaria;MetodoObtencaoVazoes;Maxima;Minima;Media;DiaMaxima;DiaMinima;MaximaStatus;MinimaStatus;MediaStatus;MediaAnual;MediaAnualStatus;Vazao01;Vazao02;Vazao03;Vazao04;Vazao05;Vazao06;Vazao07;Vazao08;Vazao09;Vazao10;Vazao11;Vazao12;Vazao13;Vazao14;Vazao15;Vazao16;Vazao17;Vazao18;Vazao19;Vazao20;Vazao21;Vazao22;Vazao23;Vazao24;Vazao25;Vazao26;Vazao27;Vazao28;Vazao29;Vazao30;Vazao31;Vazao01Status;Vazao02Status;Vazao03Status;Vazao04Status;Vazao05Status;Vazao06Status;Vazao07Status;Vazao08Status;Vazao09Status;Vazao10Status;Vazao11Status;Vazao12Status;Vazao13Status;Vazao14Status;Vazao15Status;Vazao16Status;Vazao17Status;Vazao18Status;Vazao19Status;Vazao20Status;Vazao21Status;Vazao22Status;Vazao23Status;Vazao24Status;Vazao25Status;Vazao26Status;Vazao27Status;Vazao28Status;Vazao29Status;Vazao30Status;Vazao31Status
42290000;1;01/03/2021;;1;1;;;;;;0;0;0;0;0;216,951;218,202;212,795;208,244;202,485;196,764;189,464;179,432;169,528;158,98;146,305;133,878;;;;;60,114;56,495;53,216;49,731;45,799;42,471;41,212;40,212;38,481;37,746;37,259;36,289;35,328;34,374;33,664;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42290000;1;01/02/2021;;1;1;258,01;18,457;188,306;22;1;3;3;3;0;0;18,457;21,687;27,257;34,137;42,471;75,239;127,61;183,83;238,434;200,846;219,037;225,74;234,185;245,269;254,738;254,738;248,703;239,286;233,337;242,7;255,604;258,01;251,285;246,984;234,185;221,545;220,708;216,535;;;;1;1;1;1;1;1;1;1;3;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
42290000;1;01/01/2021;;1;1;65,81;19,05;37,833;14;31;1;1;1;0;0;28,147;26,156;27,257;29,953;32,024;35,567;38,481;40,961;45,799;53,216;62,09;61,523;61,523;65,81;60,958;56,22;51,063;48,409;41,463;34,85;32,257;30,868;28,595;26,815;25,07;23,572;22,728;21,894;20,661;19,851;19,05;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42290000;1;01/12/2020;;1;1;;;;;;0;0;0;0;0;17,094;20,865;25,503;31,56;39,467;47,099;75,239;98,757;130,163;157,044;;;;;;;;29,046;81,938;81,322;91,98;103,025;109,694;112,736;114,778;115,12;109,358;77,959;52,945;47,099;34,374;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42290000;1;01/11/2020;;1;1;53,758;17,674;31,039;3;30;1;1;1;0;0;40,212;48,409;53,758;45,799;34,137;31,098;28,371;26,375;27,479;30,868;33,193;35,567;35,328;33,9;32,958;32,257;33,428;33,193;32,257;31,792;30,41;27,257;26,156;24,639;23,572;22,102;21,07;19,65;18,26;17,674;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
42290000;1;01/10/2020;;1;1;38,727;8,827;17,92;27;16;1;1;1;0;0;12,319;11,972;11,627;11,286;11,116;10,78;10,446;10,281;10,116;9,952;9,789;9,465;9,304;9,144;8,985;8,827;9,304;11,116;11,972;14,099;16,71;21,481;26,815;27,257;29,953;36,289;38,727;35,328;36,289;37,746;37,016;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42290000;1;01/09/2020;;1;1;17,869;12,494;14,899;1;30;1;1;1;0;0;17,869;17,674;17,286;17,094;16,901;16,519;16,519;16,139;16,139;15,762;15,575;15,202;15,202;14,832;14,648;14,464;14,281;14,281;14,099;13,918;13,918;13,918;13,558;13,558;13,379;13,2;13,023;12,845;12,669;12,494;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
42290000;1;01/08/2020;;1;1;22,102;18,457;20,528;1;30;1;1;1;0;0;22,102;22,102;22,102;22,102;22,102;21,894;21,687;21,687;21,687;21,687;21,687;21,481;21,275;21,07;20,865;20,865;20,457;20,255;20,052;19,65;19,25;19,25;19,449;19,65;19,25;19,25;18,852;18,852;18,852;18,457;18,457;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42290000;1;01/07/2020;;1;1;28,595;22,102;24,997;1;30;1;1;1;0;0;28,595;28,147;27,924;27,701;27,479;27,257;27,036;26,815;26,815;26,815;26,375;26,156;25,72;25,286;25,07;24,639;24,639;24,21;23,997;23,784;23,36;23,36;23,149;22,938;22,938;22,938;22,519;22,519;22,519;22,102;22,102;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42290000;1;01/06/2020;;1;1;40,711;28,595;33,708;1;30;1;1;1;0;0;40,711;39,715;38,973;38,481;37,991;37,502;37,016;36,531;36,048;35,567;35,089;34,612;34,137;33,664;33,428;32,958;32,49;32,257;31,792;31,56;31,329;31,329;30,868;30,639;30,181;29,953;29,498;29,272;29,046;28,595;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
42290000;1;01/05/2020;;1;1;53,758;38,973;45,052;1;22;1;1;1;0;0;53,758;52,136;50,796;49,466;48,409;47,36;46,577;46,058;45,54;45,024;44,51;43,998;43,487;42,978;42,471;41,966;41,463;40,961;40,461;39,963;39,467;38,973;40,212;41,714;47,099;51,331;50,529;47,622;45,799;44,254;42,218;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42290000;1;01/04/2020;;1;1;165,603;55,67;102,845;22;30;1;1;1;0;0;85,663;82,555;77,352;69,889;70,772;76,444;85,663;93,902;101,048;104,349;101,706;98,106;93,902;94,867;97,455;101,048;106,01;113,416;127,962;148,973;159,756;165,603;157,431;139,871;123,055;110,031;98,106;83,794;60,958;55,67;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
42290000;1;01/03/2020;;1;1;462,26;88,805;223,103;5;31;3;3;3;0;0;277,518;321,13;380,73;457,613;462,26;440,507;378,259;340,74;321,13;300,288;289,832;286,638;227,003;168,741;156,657;150,12;141,002;120,969;124,451;132,761;145,544;159,756;166,778;153,573;140,625;165,603;116,488;107,011;100,392;93,26;88,805;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;;
42290000;1;01/02/2020;;1;1;;;;;;0;0;0;0;0;292,636;;;154,343;111,72;104,349;97,131;92,619;117,174;147,066;158,592;145,165;141,379;153,573;172,288;181,828;169,922;142,89;120,623;107,011;100,392;104,017;109,694;115,803;190,272;283,853;270,444;256,854;243,556;;;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;
42290000;1;01/01/2020;;1;1;;;;;;0;0;0;0;0;21,481;23,149;36,773;68,132;71,067;65,234;58,157;51,599;44,254;40,961;38,481;35,328;31,56;26,815;23,572;21,275;19,65;18,26;16,901;18,26;21,481;;;240,565;313,315;371,495;406,401;404,501;366,605;336,597;318,244;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;
42290000;1;01/12/2019;;1;1;;;;;;0;0;0;0;0;71,067;63,513;56,495;50,529;98,106;123,055;127,61;210,31;236,732;223,641;239,286;;;;81,629;66,678;54,848;41,212;34,137;31,792;29,498;27,479;26,595;25,938;25,503;25,72;27,701;26,815;25,72;23,997;22,31;1;1;1;1;1;1;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42290000;1;01/11/2019;;1;1;36,048;8,049;17,628;27;15;1;1;1;0;0;12,494;10,948;10,446;10,116;9,626;9,144;12,145;13,918;19,05;17,674;14,099;11,799;9,789;8,67;8,049;8,358;11,799;26,156;23,36;19,05;18,26;18,457;20,255;23,36;28,82;32,49;36,048;29,953;27,701;26,815;;;;;;;;1;1;;;;;;;;;;;;;;;;;;;;;;;0;
42290000;1;01/10/2019;;1;1;16,329;6,131;10,417;31;20;2;2;2;0;0;12,494;12,319;12,145;11,456;10,78;9,789;9,465;9,304;9,144;9,789;9,789;10,613;10,446;10,116;10,281;11,116;10,281;9,952;7,744;6,131;6,85;7,293;7,744;7,896;7,592;9,304;14,099;13,738;13,738;15,202;16,329;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;
42290000;1;01/09/2019;;1;1;12,845;9,789;11,293;1;26;1;1;1;0;0;12,845;12,845;12,845;12,494;12,494;12,319;12,145;12,145;11,799;11,799;11,456;11,456;11,286;11,116;11,116;10,78;10,78;10,613;10,446;10,446;10,613;10,446;10,116;10,116;9,952;9,789;9,789;10,281;11,799;12,669;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
42290000;1;01/08/2019;;1;1;17,286;13,2;15,535;1;30;1;1;1;0;0;17,286;16,901;16,901;16,519;16,519;16,139;16,139;16,139;16,901;16,901;16,901;16,519;16,519;16,139;16,139;15,762;15,762;15,388;15,388;15,388;15,016;15,016;14,832;14,648;14,281;14,099;13,918;13,558;13,558;13,2;13,2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42290000;1;01/07/2019;;1;1;21,275;17,286;18,844;1;28;1;1;1;0;0;21,275;21,275;20,865;20,865;20,457;20,457;20,052;19,65;19,65;19,65;18,852;18,852;18,852;18,852;18,457;18,457;18,457;18,457;18,457;18,457;18,064;18,064;18,064;17,674;17,674;17,674;17,48;17,286;17,286;17,286;17,286;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42290000;1;01/06/2019;;1;1;29,953;21,687;25,251;1;30;1;1;1;0;0;29,953;29,498;29,046;28,595;28,147;27,701;27,257;26,815;26,375;26,156;25,72;25,286;25,503;25,286;25,07;24,639;24,639;24,639;24,21;24,21;23,784;23,572;23,36;23,149;22,938;22,938;22,728;22,519;22,102;21,687;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
42290000;1;01/05/2019;;1;1;165,603;29,953;51,534;18;15;1;1;1;0;0;34,137;33,193;32,724;42,978;45,024;65,81;53,487;49,466;43,232;37,259;32,958;32,024;31,56;30,41;29,953;30,41;38,973;165,603;164,039;120,969;85,038;66,968;54,303;40,461;38,481;36,531;34,612;32,958;32,024;31,329;30,639;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42290000;1;01/04/2019;;1;1;89,754;35,089;52,126;17;30;1;1;1;0;0;43,742;42,724;41,966;41,463;40,961;40,212;37,991;40,212;46,838;53,758;53,758;52,136;50,529;56,22;77,352;89,121;89,754;86,915;85,35;75,54;59,273;48,409;43,487;41,966;39,715;38,727;37,746;36,773;36,048;35,089;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
42290000;1;01/03/2019;;1;1;127,962;45,282;81,795;8;31;1;1;1;0;0;65,81;77,049;125,501;86,915;65,234;55,396;92,3;127,962;109,694;90,071;81,938;77,655;86,288;94,223;86,915;83,484;78,263;69,302;61,806;58,714;73,741;91,661;100,065;121,663;122,359;80,707;73,144;55,396;50,529;46,577;45,282;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42290000;1;01/02/2019;;1;1;107,68;24,854;53,478;22;3;1;1;1;0;0;26,595;25,72;24,854;25,07;25,503;25,938;26,156;27,701;76,444;82,555;64,659;56,495;52,136;46,577;43,487;43,232;47,36;56,771;64,085;86,288;87,544;107,68;86,915;70,477;61,241;54,303;50,529;51,063;;;;;;;;1;;1;1;;;;;;;;;;;;1;1;;;;;;;;0;0;0;
42290000;1;01/01/2019;;1;1;217,368;27,479;68,623;1;31;1;1;1;0;0;217,368;207,419;189,06;162,089;133,878;120,623;100,392;83,484;71,955;55,67;51,331;46,577;45,282;44,767;43,998;43,232;41,714;40,711;38,973;37,991;37,016;36,773;35,808;34,612;32,724;31,098;29,725;29,046;28,595;27,924;27,479;;;;;;;;;;;;;;;;;;;1;1;1;;;;;;;;;;;
42290000;1;01/12/2018;;1;1;184,232;35,808;93,41;31;19;1;1;1;0;0;103,686;106,344;129,793;149,737;158,592;154,728;148,591;131,275;122,707;111,381;100,392;90,388;76,444;64,659;57,602;50,796;43,487;37,016;35,808;36,531;40,711;40,961;42,724;40,961;43,998;71,955;99,41;133,878;141,757;145,165;184,232;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42290000;1;01/11/2018;;1;1;301,907;14,099;159,405;11;1;1;1;1;0;0;14,099;14,281;27,701;29,046;30,41;41,463;64,085;89,437;170,316;256,469;301,907;295,85;243,556;207,419;181,828;169,922;197,579;219,872;218,619;230,799;230,799;225,74;211,137;195,949;186,24;187,045;168,348;143,648;118,55;110,031;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;0;
42290000;1;01/10/2018;;1;1;22,728;7,592;12,721;19;15;1;1;1;0;0;9,465;9,144;8,67;8,358;8,049;7,744;8,358;8,67;8,513;8,203;8,203;8,203;7,896;7,744;7,592;7,592;10,281;15,762;22,728;20,457;18,064;17,094;15,388;13,2;16,139;18,26;22,102;21,894;18,852;16,71;15,016;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42290000;1;01/09/2018;;1;1;17,48;6,704;10,046;22;17;1;1;1;0;0;10,613;10,281;9,952;9,465;8,985;8,67;8,513;8,358;8,203;8,049;7,744;7,592;7,442;7,293;6,997;6,997;6,704;7,293;9,304;12,319;15,202;17,48;16,139;15,202;12,494;11,627;11,286;11,116;10,281;9,789;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
42290000;1;01/08/2018;;1;1;12,669;10,116;11,118;13;4;1;1;1;0;0;10,446;10,446;10,446;10,116;10,116;10,116;10,948;11,116;10,78;11,799;11,286;11,286;12,669;12,494;11,627;11,456;11,286;11,116;12,319;12,494;11,972;11,456;11,286;11,116;11,116;10,78;10,78;10,446;10,446;10,446;10,446;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42290000;1;01/07/2018;;1;1;13,558;10,446;11,635;1;21;1;1;1;0;0;13,558;13,558;13,2;13,2;12,845;12,845;12,669;12,494;12,494;12,494;12,319;12,145;11,799;11,456;11,286;11,116;10,948;10,78;10,78;10,78;10,446;10,446;11,456;11,116;10,948;10,78;10,78;10,613;10,446;10,446;10,446;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42290000;1;01/06/2018;;1;1;17,48;13,558;15,457;1;29;1;1;1;0;0;17,48;17,286;17,286;16,901;16,901;16,519;16,519;16,519;16,139;16,139;15,762;15,762;15,388;15,388;15,388;15,95;15,388;15,388;15,016;15,016;14,832;14,648;14,464;14,281;14,281;14,099;13,918;13,918;13,558;13,558;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;0;
42290000;1;01/05/2018;;1;1;29,953;16,519;20,535;22;15;1;1;1;0;0;25,72;24,21;22,519;21,481;20,661;20,255;19,449;18,852;18,26;17,869;17,48;17,094;16,901;16,71;16,519;19,449;18,654;17,869;17,48;18,26;27,924;29,953;28,82;25,07;22,938;21,275;20,457;19,851;18,852;18,26;17,48;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42290000;1;01/04/2018;;1;1;113,756;25,72;45,435;10;29;1;1;1;0;0;30,181;29,498;29,046;30,868;35,089;38,727;42,218;51,867;89,437;113,756;108,686;102,035;91,342;80,094;64,659;38,236;30,868;29,725;29,046;28,595;28,147;27,924;27,701;27,257;27,036;26,815;26,595;26,156;25,72;25,72;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
42290000;1;01/03/2018;;1;1;180,23;31,098;71,31;13;31;1;1;1;0;0;97,781;85,038;51,867;47,622;46,317;49,996;54,03;57,324;60,676;67,84;85,35;148,591;180,23;129,053;93,902;71,659;63,228;71,659;80,094;70,477;60,958;58,993;89,437;83,794;69,302;60,114;42,218;35,567;34,137;32,257;31,098;;;;;;;;;;;;;;;;;;1;;;;;;;;1;;;;;;
42290000;1;01/02/2018;;1;1;151,652;27,479;67,647;4;19;1;1;1;0;0;43,742;120,623;136,867;151,652;135,744;119,931;85,975;69,889;63,799;51,867;48,673;40,711;36,773;35,328;33,664;31,56;29,725;28,595;27,479;28,147;29,498;33,9;45,799;69,595;107,68;95,835;91,661;99,41;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0;
42290000;1;01/01/2018;;1;1;114,437;18,852;39,261;8;26;1;1;1;0;0;37,016;30,868;30,868;44,51;48,146;71,659;91,98;114,437;96,482;60,114;49,201;42,471;35,567;30,41;32,724;32,257;29,498;27,701;26,375;25,07;23,784;22,102;20,865;20,052;19,25;18,852;21,687;25,07;27,257;29,498;31,329;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42290000;1;01/12/2017;;1;1;238,434;30,639;114,911;7;28;1;1;1;0;0;40,348;45,931;61,847;113,382;186,642;220,29;238,434;214,04;211,551;237,157;219,037;188,253;195,949;196,764;142,512;117,174;116,146;136,867;129,053;109,694;77,959;52,675;43,232;40,461;36,048;32,958;31,56;30,639;30,868;31,329;33,428;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42290000;1;01/11/2017;;1;1;54,564;11,099;23,862;13;5;1;1;1;0;0;12,714;24,342;17,129;11,63;11,099;12,349;33,999;29,639;25,466;20,639;16,135;21,279;54,564;45,931;26,836;19,795;14,584;13,081;11,988;11,63;11,275;12,349;15,354;22,358;24,566;33,999;52,858;42,185;30,592;35,492;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;0;
42290000;1;01/10/2017;;1;1;8,89;1,628;4,272;5;25;1;1;1;0;0;2,689;2,804;4,686;7,764;8,89;8,89;8,726;8,241;6,536;5,375;4,821;4,418;4,156;3,898;3,645;3,521;3,276;3,156;2,92;2,92;2,92;2,689;2,354;1,727;1,628;1,628;1,929;2,464;3,037;4,026;6,686;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42290000;1;01/09/2017;;1;1;3,645;2,689;3,129;1;26;1;1;1;0;0;3,645;3,645;3,645;3,645;3,398;3,398;3,398;3,398;3,398;3,398;3,156;3,156;3,156;3,156;3,156;3,156;3,156;2,92;2,92;2,92;2,92;2,92;2,92;2,92;2,92;2,689;2,689;2,689;2,689;2,689;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
42290000;1;01/08/2017;;1;1;4,821;3,645;4,018;7;23;1;1;1;0;0;4,156;4,156;4,156;3,898;3,898;3,898;4,821;4,686;4,418;4,286;4,418;4,418;4,418;4,286;4,156;3,898;3,898;3,898;4,156;4,026;3,898;3,898;3,645;3,645;3,645;3,645;3,645;3,645;3,645;3,645;3,645;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42290000;1;01/07/2017;;1;1;6,387;3,898;5,154;5;20;1;1;1;0;0;5,802;5,802;5,659;5,516;6,387;6,093;6,093;6,093;5,802;5,659;5,516;5,375;5,235;4,958;4,686;4,418;4,418;4,156;4,156;3,898;4,418;5,516;5,516;5,235;5,235;4,958;4,958;4,686;4,686;4,551;4,286;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
