Sistema de Informações Hidrológicas
Versão Web 3.0
© 2018 Agência Nacional de Águas (ANA)

NivelConsistencia: 1 = Bruto, 2 = Consistido
MediaDiaria: 0 = Não, 1 = Sim
MetodoObtencaoVazoes: 1 = Curva de descarga, 2 = Transferência de vazões, 3 = Soma de vazões, 4 = ADCP
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Régua Seca

Restrições da consulta:
Código da Estação:42860000


EstacaoCodigo;NivelConsistencia;Data;Hora;MediaDiaria;MetodoObtencaoVazoes;Maxima;Minima;Media;DiaMaxima;DiaMinima;MaximaStatus;MinimaStatus;MediaStatus;MediaAnual;MediaAnualStatus;Vazao01;Vazao02;Vazao03;Vazao04;Vazao05;Vazao06;Vazao07;Vazao08;Vazao09;Vazao10;Vazao11;Vazao12;Vazao13;Vazao14;Vazao15;Vazao16;Vazao17;Vazao18;Vazao19;Vazao20;Vazao21;Vazao22;Vazao23;Vazao24;Vazao25;Vazao26;Vazao27;Vazao28;Vazao29;Vazao30;Vazao31;Vazao01Status;Vazao02Status;Vazao03Status;Vazao04Status;Vazao05Status;Vazao06Status;Vazao07Status;Vazao08Status;Vazao09Status;Vazao10Status;Vazao11Status;Vazao12Status;Vazao13Status;Vazao14Status;Vazao15Status;Vazao16Status;Vazao17Status;Vazao18Status;Vazao19Status;Vazao20Status;Vazao21Status;Vazao22Status;Vazao23Status;Vazao24Status;Vazao25Status;Vazao26Status;Vazao27Status;Vazao28Status;Vazao29Status;Vazao30Status;Vazao31Status
42860000;1;01/06/2020;;1;1;28,814;19,593;22,51;1;27;1;1;1;0;0;28,814;27,779;27,269;26,764;25,768;25,278;24,792;23,836;23,836;23,365;22,9;22,9;21,983;21,983;21,574;21,17;21,17;21,17;21,17;21,17;20,77;20,374;20,374;20,374;20,374;19,982;19,593;19,593;19,593;19,593;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
42860000;1;01/05/2020;;1;1;48,795;28,814;34,987;27;15;1;1;1;0;0;39,032;37,816;36,621;35,445;34,29;33,155;33,155;32,595;32,04;30,945;30,945;29,87;29,87;29,34;28,814;29,87;48,108;48,108;40,268;34,29;33,155;32,04;30,405;28,814;34,865;47,427;48,795;42,159;33,155;29,87;29,34;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42860000;1;01/04/2020;;1;1;;;;;;0;0;0;0;0;;;52,304;81,374;61,249;58,943;66;76,062;126,13;94,504;;;56,684;60,475;55,203;52,304;63,601;85,021;80,476;136,554;69,27;66;57,432;53,021;51,592;47,427;44,752;42,8;41,524;40,268;;0;0;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
42860000;1;01/03/2020;;1;1;;;;;;0;0;0;0;0;;;;;;287,214;273,42;178,51;157,432;123,873;100,447;100,447;90,648;85,021;81,374;77,812;69,27;66;;;157,432;;;175,799;123,873;126,13;98,445;98,445;81,374;66;;0;0;0;0;0;;;;;;;;;;;;;;0;0;;0;0;;;;;;;;0;
42860000;1;01/02/2020;;1;1;;;;;;0;0;0;0;0;94,504;96,464;100,447;;;;175,799;173,11;221,793;137,739;90,648;147,413;266,656;186,773;140,125;117,229;142,533;270,027;183,997;;;70,937;64,395;100,447;178,51;115,057;121,637;;;;;;;;0;0;0;;;;;;;;;;;;;;0;0;;;;;;;0;0;0;0;
42860000;1;01/01/2020;;1;1;;;;;;0;0;0;0;0;;;70,937;64,395;90,648;66;46,751;41,524;33,155;32,04;35,445;34,29;25,768;21,983;19,593;18,079;16,627;17,345;16,627;15,924;;49,486;;;;;;;183,997;144,962;110,776;0;0;;;;;;;;;;;;;;;;;;;0;;0;0;0;0;0;0;;;;
42860000;1;01/12/2019;;1;1;;;;;;0;0;0;0;0;62,812;46,751;;100,447;117,229;64,395;;110,776;183,997;276,835;189,571;94,504;70,937;55,203;;;28,814;24,792;21,17;19,593;18,828;18,079;17,345;85,021;59,706;49,486;39,032;39,032;26,764;21,17;18,828;;;0;;;;0;;;;;;;;0;0;;;;;;;;;;;;;;;;
42860000;1;01/11/2019;;1;1;294,153;2,224;26,876;20;16;1;1;1;0;0;4,544;3,843;3,202;3,051;2,761;2,761;4,186;7,71;5,915;5,305;3,677;4,012;3,357;3,051;2,621;2,224;2,761;113,978;18,079;294,153;73,476;28,294;18,828;15,237;40,268;29,87;16,274;12,954;30,405;49,486;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
42860000;1;01/10/2019;;1;1;5,708;1,747;3,187;1;14;1;1;1;0;0;5,708;4,186;4,917;4,917;4,544;3,357;2,904;2,761;2,485;2,353;2,224;1,978;1,861;1,747;2,485;3,843;3,357;2,904;2,621;2,353;2,224;2,099;1,978;2,099;2,485;3,051;3,051;3,677;5,305;5,305;4,012;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42860000;1;01/09/2019;;1;1;6,56;1,747;2,745;30;27;1;1;1;0;0;3,677;3,677;3,677;3,357;3,357;3,357;3,202;3,051;3,051;2,904;2,761;2,761;2,621;2,485;2,485;2,485;2,485;2,353;2,224;2,224;2,099;1,978;1,978;1,978;1,978;1,861;1,747;1,747;2,224;6,56;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
42860000;1;01/08/2019;;1;1;5,504;3,677;4,677;1;30;1;1;1;0;0;5,504;5,504;5,504;5,109;5,109;5,109;5,109;5,109;4,728;4,728;4,728;4,728;4,728;4,363;4,728;5,109;5,109;5,109;4,728;4,728;4,544;4,363;4,363;4,363;4,363;4,186;4,012;4,012;3,843;3,677;3,677;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42860000;1;01/07/2019;;1;1;8,197;5,504;6,796;1;29;1;1;1;0;0;8,197;8,197;8,197;8,197;7,952;7,71;7,71;7,71;7,239;7,239;7,239;7,239;7,009;6,782;6,782;6,782;6,782;6,341;6,341;6,341;6,341;6,341;5,915;5,915;5,915;5,915;5,915;5,915;5,504;5,504;5,504;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42860000;1;01/06/2019;;1;1;14,566;8,446;10,836;1;30;1;1;1;0;0;14,566;14,236;13,587;12,954;12,337;12,034;12,034;12,034;11,44;11,44;11,44;11,44;10,861;10,861;10,861;10,861;10,577;10,297;10,297;10,021;9,749;9,749;9,481;9,217;9,217;8,956;8,699;8,699;8,699;8,446;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
42860000;1;01/05/2019;;1;1;62,812;14,899;21,852;19;16;1;1;1;0;0;20,374;20,77;23,365;20,77;22,9;25,278;19,982;18,452;18,079;17,345;16,627;16,627;15,924;15,579;15,237;14,899;16,627;24,312;62,812;52,304;33,72;26,263;21,574;19,982;18,828;18,079;17,345;16,627;15,924;15,579;15,237;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42860000;1;01/04/2019;;1;1;69,27;21,17;38,219;19;30;1;1;1;0;0;29,34;39,032;39,032;29,34;27,779;47,427;36,03;42,8;61,249;52,304;51,592;37,216;33,72;36,03;41,524;40,893;37,816;43,446;69,27;53,743;37,216;30,405;41,524;38,421;33,155;26,764;24,312;22,439;21,574;21,17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;
42860000;1;01/03/2019;;1;1;291,047;31,49;82,212;21;31;1;1;1;0;0;43,042;98,033;144,079;86,868;68,551;54,866;46,582;39,677;36,972;47,801;98,033;155,429;62,555;48,418;39,677;34,332;176,963;110,061;80,743;74,897;291,047;153,634;171,774;76,934;60,475;54,471;48,108;41,524;37,816;33,72;31,49;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42860000;1;01/02/2019;;1;1;;;;;;0;0;0;0;0;;;;;;;;;;;;;;;24;25,553;65,51;142,852;142,852;86,868;81,601;74,897;57,589;44,203;36,972;35,636;48,418;59,686;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
42860000;1;01/09/2018;;1;1;4,292;0,816;2,571;1;29;1;1;1;0;0;4,292;4,292;4,292;4,292;3,397;3,397;3,397;3,397;2,41;2,41;2,41;2,41;2,41;2,635;2,635;2,635;2,635;2,635;2,635;2,197;2,197;2,197;2,197;2,197;1,472;1,472;1,472;1,472;0,816;0,816;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
42860000;1;01/08/2018;;1;1;;;;;;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
42860000;1;01/07/2018;;1;1;7,416;3,397;4,671;6;24;1;1;1;0;0;5,331;5,331;5,331;5,331;5,331;7,416;7,416;7,416;7,416;7,416;4,292;4,292;4,292;4,292;4,292;4,292;4,292;3,978;3,978;3,978;3,978;3,978;3,978;3,397;3,397;3,397;3,397;3,397;3,397;3,397;3,397;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42860000;1;01/06/2018;;1;1;;;;;;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
42860000;1;01/05/2018;;1;1;;;;;;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
42860000;1;01/04/2018;;1;1;154,141;9,983;52,548;1;29;1;1;1;0;0;154,141;109,025;98,033;79,891;67,783;71,68;53,536;38,341;79,891;64,022;79,891;64,022;64,022;56,901;56,901;50,299;50,299;50,299;56,901;56,901;50,299;16,767;16,767;16,767;15,981;15,981;10,559;10,559;9,983;9,983;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
42860000;1;01/03/2018;;1;1;91,417;9,983;43,677;30;20;1;1;1;0;0;16,767;21,084;22,028;26,085;38,341;45,382;45,382;45,382;45,382;26,085;29,435;31,821;26,085;30,613;30,613;30,613;16,767;19,278;14,484;9,983;67,783;67,783;53,536;38,341;71,68;86,868;79,891;64,022;73,278;91,417;87,766;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42860000;1;01/01/2018;;1;1;195,774;9,983;39,174;8;6;1;1;1;0;0;13,083;13,083;13,772;15,22;15,22;9,983;9,983;195,774;141,63;118,573;98,033;94,217;21,084;21,084;21,084;21,084;21,084;16,767;16,767;22,028;22,028;22,028;22,028;22,028;22,028;23;23;39,677;39,677;39,677;39,677;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42860000;1;01/12/2017;;1;1;332,18;5,331;82,239;9;25;1;1;1;0;0;18,828;18,828;18,828;18,828;27,779;27,779;52,304;67,625;332,18;227,091;195,774;195,774;118,573;118,573;107,996;98,033;64,022;30,613;30,613;26,085;26,085;21,084;21,084;13,083;5,331;7,416;64,022;195,774;141,63;139,208;118,573;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42860000;1;01/11/2017;;1;1;63,601;1,141;18,638;23;6;1;1;1;0;0;2,224;2,224;2,224;2,761;2,621;1,141;1,141;1,141;1,141;1,141;1,141;27,779;22,9;14,566;7,71;7,71;7,71;7,71;39,032;39,032;59,706;59,706;63,601;46,751;31,49;27,779;22,439;17,71;18,079;18,828;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
42860000;1;01/10/2017;;1;1;1,141;0,537;0,914;1;16;1;1;1;0;0;1,141;1,141;1,141;1,141;1,141;1,141;1,141;1,141;1,141;1,141;1,141;1,141;1,141;0,81;0,81;0,537;0,537;0,537;0,537;0,537;0,537;0,537;0,537;0,537;0,537;0,81;1,141;1,141;1,141;1,141;1,141;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42860000;1;01/09/2017;;1;1;1,53;0,81;1,12;1;14;1;1;1;0;0;1,53;1,53;1,53;1,53;1,53;1,53;1,53;1,53;1,53;1,53;1,53;1,53;1,141;0,81;0,81;0,81;0,81;0,81;0,81;0,81;0,81;0,81;0,81;0,81;0,81;0,81;0,81;0,81;0,81;1,141;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
42860000;1;01/08/2017;;1;1;5,109;1,53;2,559;1;19;1;1;1;0;0;5,109;5,109;5,109;5,109;5,109;5,109;5,109;3,051;3,051;1,978;1,978;1,978;1,978;1,978;1,978;1,978;1,978;1,747;1,53;1,53;1,53;1,53;1,53;1,53;1,53;1,53;1,53;1,53;1,53;1,53;1,53;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42860000;1;01/07/2017;;1;1;5,109;3,051;4,086;1;28;1;1;1;0;0;5,109;5,109;5,109;5,109;4,363;4,363;4,012;4,012;4,012;4,012;4,012;4,012;4,012;4,012;4,363;4,363;4,363;4,012;4,012;4,012;4,012;4,012;4,012;4,012;4,012;4,012;4,012;3,051;3,051;3,051;3,051;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42860000;1;01/06/2017;;1;1;7,952;5,109;5,917;10;20;1;1;1;0;0;7,71;7,71;7,71;6,782;6,782;6,782;6,782;6,782;6,782;7,952;5,504;5,504;5,504;5,504;5,504;5,504;5,504;5,504;5,504;5,109;5,109;5,109;5,109;5,109;5,109;5,109;5,109;5,109;5,109;5,109;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
42860000;1;01/05/2017;;1;1;;;;;;0;0;0;0;0;;;;;;;;;;;5,504;3,051;3,051;3,051;74,333;67,625;64,395;64,395;64,395;39,032;40,268;37,816;18,828;16,627;12,034;18,828;18,079;12,034;9,217;7,71;6,782;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42860000;1;01/04/2017;;1;1;45,413;12,034;32,958;8;29;1;1;1;0;0;27,779;27,779;27,779;27,779;39,032;39,032;39,032;45,413;39,032;40,268;44,097;39,032;39,032;39,032;39,032;39,032;39,032;45,413;45,413;45,413;39,032;39,032;18,828;18,828;20,374;20,374;20,374;20,374;12,034;12,034;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;
42860000;1;01/03/2017;;1;1;41,524;18,828;29,625;20;9;1;1;1;0;0;27,779;27,779;27,779;27,779;39,032;39,032;39,032;30,945;18,828;18,828;18,828;22,9;22,9;18,828;18,828;18,828;22,9;22,9;40,268;41,524;41,524;41,524;41,524;34,29;34,29;34,29;34,29;27,779;27,779;27,779;27,779;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42860000;1;01/02/2017;;1;1;383,819;4,544;94,383;6;1;1;1;1;0;0;4,544;4,728;85,945;104,515;300,37;383,819;324,115;324,115;149,885;76,062;62,812;60,475;62,812;52,304;32,04;42,8;46,751;46,751;39,032;39,032;27,779;27,779;33,155;76,062;67,625;49,486;56,684;61,249;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
42860000;1;01/01/2017;;1;1;100,447;3,051;20,542;14;11;1;1;1;0;0;18,828;12,034;14,899;14,566;18,828;18,828;6,782;6,782;6,782;6,782;3,051;6,341;34,29;100,447;99,444;52,304;33,155;18,828;18,828;20,77;22,9;22,9;13,909;13,909;11,44;11,44;6,782;6,782;4,728;4,728;4,728;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42860000;1;01/12/2016;;1;1;348,531;7,239;51,814;15;5;1;1;1;0;0;15,237;12,034;12,644;7,952;7,239;58,185;41,524;50,885;39,032;39,032;39,032;33,155;33,155;33,155;348,531;226,392;76,062;59,706;45,413;38,421;32,595;29,34;20,77;13,269;33,155;74,333;66,81;39,032;36,03;25,278;18,828;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42860000;1;01/11/2016;;1;1;200,981;3,051;33,489;14;7;1;1;1;0;0;6,782;6,782;5,915;5,915;5,504;5,504;3,051;3,051;3,051;3,051;3,051;7,71;12,337;200,981;149,885;143,745;66;36,621;18,828;16,627;16,627;16,627;16,627;55,941;48,795;42,159;39,032;30,405;18,828;15,237;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
42860000;1;01/10/2016;;1;1;39,032;2,485;9,918;3;1;1;1;1;0;0;2,485;2,485;39,032;39,032;23,836;23,836;23,836;23,836;23,836;23,836;4,728;4,728;4,728;4,728;4,728;4,728;4,728;4,728;4,363;4,363;4,363;4,363;4,363;4,363;2,485;2,485;2,485;2,485;2,485;2,485;2,485;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42860000;1;01/09/2016;;1;1;3,677;1,978;2,53;17;9;1;1;1;0;0;2,761;2,761;2,761;2,761;2,761;2,761;2,761;2,761;1,978;1,978;1,978;1,978;1,978;1,978;1,978;1,978;3,677;3,677;3,677;3,677;3,677;2,761;1,978;1,978;1,978;1,978;1,978;1,978;2,485;2,485;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
42860000;1;01/08/2016;;1;1;3,357;2,761;3,094;1;24;1;1;1;0;0;3,357;3,357;3,357;3,357;3,357;3,357;3,357;3,357;3,357;3,357;3,357;3,357;3,051;3,051;3,051;3,051;3,051;3,051;3,051;3,051;3,051;3,051;3,051;2,761;2,761;2,761;2,761;2,761;2,761;2,761;2,761;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42860000;1;01/07/2016;;1;1;4,363;3,357;4,023;1;26;1;1;1;0;0;4,363;4,363;4,363;4,363;4,363;4,363;4,363;4,363;4,363;4,363;4,363;4,363;4,363;4,363;4,363;4,363;4,012;4,012;4,012;4,012;4,012;3,677;3,677;3,677;3,677;3,357;3,357;3,357;3,357;3,357;3,357;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42860000;1;01/06/2016;;1;1;5,504;4,544;4,948;1;25;1;1;1;0;0;5,504;5,504;5,504;5,504;5,504;5,109;5,109;5,109;5,109;5,109;5,109;5,109;5,109;5,109;5,109;4,728;4,728;4,728;4,728;4,728;4,728;4,728;4,728;4,728;4,544;4,544;4,544;4,544;4,544;4,544;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
42860000;1;01/05/2016;;1;1;52,304;5,504;11,74;1;27;1;1;1;0;0;52,304;52,304;52,304;12,034;12,034;9,749;9,217;9,217;7,71;7,71;7,239;7,239;7,239;7,239;7,239;7,239;7,239;7,239;7,239;7,239;7,239;7,239;7,239;5,915;5,915;5,915;5,504;5,504;5,504;5,504;5,504;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42860000;1;01/04/2016;;1;1;59,706;3,051;16,031;30;25;1;1;1;0;0;30,945;30,945;30,945;30,945;30,945;27,779;27,779;27,779;27,779;27,779;18,828;8,699;8,699;8,699;7,71;7,71;7,71;7,71;6,782;6,782;6,782;6,782;4,728;4,728;3,051;3,051;3,051;3,051;3,051;59,706;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
42860000;1;01/03/2016;;1;1;119,422;19,209;53,582;11;4;1;1;1;0;0;46,751;46,751;27,779;19,209;62,028;56,684;62,028;87,81;85,021;85,021;119,422;104,515;104,515;96,464;85,021;59,706;39,032;39,032;39,032;39,032;39,032;33,155;33,155;32,04;32,04;32,04;30,945;30,945;30,945;30,945;30,945;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42860000;1;01/02/2016;;1;1;76,062;16,627;34,997;1;26;1;1;1;0;0;76,062;62,028;52,304;48,108;42,8;39,032;37,816;36,621;33,155;33,155;34,29;36,03;25,768;25,768;52,304;39,032;37,216;23,836;23,836;21,17;18,828;18,828;17,345;17,345;17,345;16,627;32,04;49,486;46,751;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;
42860000;1;01/01/2016;;1;1;631,377;6,945;160,733;18;1;1;1;1;0;0;6,945;11,747;12,388;24,967;21,5;35,549;21,974;51,072;33,61;31,743;30,538;24,967;86,88;73,55;98,808;290,88;262,668;631,377;316,125;258,327;316,125;234,169;234,169;121,637;395,863;259,982;211,252;378,7;258,327;152,379;94,504;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
