Sistema de Informações Hidrológicas
Versão Web 3.0
© 2018 Agência Nacional de Águas (ANA)

NivelConsistencia: 1 = Bruto, 2 = Consistido
MediaDiaria: 0 = Não, 1 = Sim
MetodoObtencaoVazoes: 1 = Curva de descarga, 2 = Transferência de vazões, 3 = Soma de vazões, 4 = ADCP
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Régua Seca

Restrições da consulta:
Código da Estação:42440000


EstacaoCodigo;NivelConsistencia;Data;Hora;MediaDiaria;MetodoObtencaoVazoes;Maxima;Minima;Media;DiaMaxima;DiaMinima;MaximaStatus;MinimaStatus;MediaStatus;MediaAnual;MediaAnualStatus;Vazao01;Vazao02;Vazao03;Vazao04;Vazao05;Vazao06;Vazao07;Vazao08;Vazao09;Vazao10;Vazao11;Vazao12;Vazao13;Vazao14;Vazao15;Vazao16;Vazao17;Vazao18;Vazao19;Vazao20;Vazao21;Vazao22;Vazao23;Vazao24;Vazao25;Vazao26;Vazao27;Vazao28;Vazao29;Vazao30;Vazao31;Vazao01Status;Vazao02Status;Vazao03Status;Vazao04Status;Vazao05Status;Vazao06Status;Vazao07Status;Vazao08Status;Vazao09Status;Vazao10Status;Vazao11Status;Vazao12Status;Vazao13Status;Vazao14Status;Vazao15Status;Vazao16Status;Vazao17Status;Vazao18Status;Vazao19Status;Vazao20Status;Vazao21Status;Vazao22Status;Vazao23Status;Vazao24Status;Vazao25Status;Vazao26Status;Vazao27Status;Vazao28Status;Vazao29Status;Vazao30Status;Vazao31Status
42440000;1;01/02/2021;;1;1;51,612;2,176;18,831;18;3;1;1;1;;0;2,364;2,364;2,176;6,609;8,4;7,978;13,373;39,672;8,315;7,729;7,402;6,843;38,889;27,97;27,429;25,642;20,038;51,612;27,88;22,842;27,97;47,689;31,92;12,367;11,778;13,681;13,271;13,068;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
42440000;1;01/12/2020;;1;1;19,207;1,879;6,734;10;5;1;1;1;0;0;2,115;2,055;1,995;1,937;1,879;2,115;2,115;2,055;3,801;19,207;10,079;7,729;7,241;6,765;6,378;6,075;6;5,851;5,414;5,272;5,13;5,343;18,159;11,584;9,625;9,269;9,269;8,571;8,571;8,571;8,571;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42440000;1;01/11/2020;;1;1;13,578;2,115;4,39;20;9;1;1;1;0;0;5,343;11,778;6,765;4,921;3,928;3,488;2,493;2,237;2,115;2,115;2,115;2,237;2,115;2,115;2,3;2,83;2,693;2,625;9,18;13,578;8,062;6,075;5,851;4,99;4,315;4,184;3,642;3,187;2,3;2,115;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
42440000;1;01/10/2020;;1;1;5,272;1,55;2,109;31;10;1;1;1;0;0;1,766;1,657;1,657;1,657;1,657;1,657;1,657;1,657;1,603;1,55;1,55;1,55;1,657;1,603;1,55;1,55;1,55;1,55;2,693;2,559;2,364;2,364;2,3;2,237;2,364;3,114;2,9;2,83;2,693;2,625;5,272;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42440000;1;01/09/2020;;1;1;2,237;1,766;1,984;1;27;1;1;1;0;0;2,237;2,237;2,237;2,237;2,115;2,115;2,115;2,115;2,115;2,115;2,055;1,995;1,995;1,995;1,995;1,995;1,879;1,879;1,879;1,879;1,879;1,879;1,879;1,879;1,879;1,879;1,766;1,766;1,766;1,766;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
42440000;1;01/08/2020;;1;1;3,187;2,237;2,754;1;29;1;1;1;0;0;3,187;3,187;3,187;3,187;3,187;3,187;3,042;3,042;2,9;2,9;2,9;2,9;2,9;2,9;2,83;2,761;2,761;2,761;2,625;2,625;2,625;2,625;2,493;2,493;2,364;2,364;2,364;2,364;2,237;2,237;2,237;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42440000;1;01/07/2020;;1;1;3,928;3,187;3,468;1;18;1;1;1;0;0;3,928;3,928;3,928;3,928;3,928;3,928;3,928;3,928;3,928;3,642;3,488;3,488;3,488;3,411;3,336;3,336;3,336;3,187;3,187;3,187;3,187;3,187;3,187;3,187;3,187;3,187;3,187;3,187;3,187;3,187;3,187;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42440000;1;01/06/2020;;1;1;5,414;3,928;4,354;1;23;1;1;1;0;0;5,414;5,272;5,13;5,06;4,852;4,852;4,784;4,58;4,513;4,447;4,447;4,315;4,315;4,315;4,184;4,184;4,184;4,184;4,055;4,055;4,055;3,991;3,928;3,928;3,928;3,928;3,928;3,928;3,928;3,928;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
42440000;1;01/05/2020;;1;1;8,23;4,852;6,358;1;23;1;1;1;0;0;8,23;8,23;7,978;7,895;7,895;7,729;7,647;7,565;7,402;7,081;6,922;5,13;5,272;5,414;5,414;5,414;5,272;5,272;5,201;5,13;5,06;4,921;4,852;4,852;7,647;7,402;6,765;6,301;6,075;5,704;5,414;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42440000;1;01/04/2020;;1;1;38,987;8,23;14,298;9;30;1;1;1;0;0;24,495;23,622;18,739;18,274;18,159;17,815;17,815;17,701;38,987;13,578;13,068;12,466;12,268;11,875;11,973;12,268;12,766;12,071;11,778;11,681;11,487;11,105;10,821;9,987;9,806;9,536;9,269;8,917;8,4;8,23;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
42440000;1;01/03/2020;;1;1;97,398;11,487;27,813;7;22;1;1;1;0;0;16,353;15,586;28,787;67,094;28,423;74,83;97,398;13,888;13,373;16,353;18,506;17,134;16,132;14,516;13,681;13,068;12,866;12,268;11,973;11,875;11,681;11,487;64,56;25,997;24,407;22,239;29,06;74,263;30,437;27,429;26,532;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42440000;1;01/02/2020;;1;1;26,532;4,99;13,117;13;2;1;1;1;0;0;6,455;4,99;5,272;6,922;21,215;9,896;9,357;9,092;8,917;8,743;8,571;12,071;26,532;25,819;17,134;13,476;12,866;11,681;9,987;9,715;13,373;24,232;20,278;18,972;15,695;13,068;10,821;9,987;15,262;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;
42440000;1;01/01/2020;;1;1;120,862;3,187;18,053;23;19;1;1;1;0;0;5,272;6,301;5,851;37,238;10,727;5,704;5,414;26,532;10,634;8,146;7,241;5,851;4,716;3,865;3,642;3,488;3,488;3,336;3,187;3,187;3,642;30,068;120,862;50,158;24,407;25,642;23,97;48,201;35,604;23,274;9,987;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42440000;1;01/12/2019;;1;1;22,239;1,447;5,283;3;31;1;1;1;0;0;16,463;5,13;22,239;10,355;4,648;3,801;14,305;8,83;5,704;4,315;4,12;4,055;4,055;3,801;3,801;3,565;3,488;3,336;3,336;3,187;3,042;3,042;2,9;4,184;3,042;3,336;3,187;2,761;2,3;1,995;1,447;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42440000;1;01/11/2019;;1;1;4,716;0,538;1,43;30;10;1;1;1;0;0;0,673;0,673;0,638;0,604;0,604;0,604;0,604;0,604;0,571;0,538;0,538;0,538;0,538;0,538;0,538;0,9;1,657;2,364;2,055;1,937;1,937;1,879;1,822;1,711;4,381;1,995;1,995;2,115;2,625;4,716;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
42440000;1;01/10/2019;;1;1;1,158;0,673;0,866;1;26;1;1;1;0;0;1,158;1,158;1,158;1,158;1,069;1,069;1,069;1,069;1,025;0,941;0,9;0,9;0,9;0,86;0,821;0,821;0,821;0,745;0,745;0,745;0,745;0,745;0,745;0,745;0,708;0,673;0,673;0,673;0,673;0,673;0,673;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42440000;1;01/09/2019;;1;1;1,158;0,821;1,022;4;23;1;1;1;0;0;1,069;1,069;1,113;1,158;1,158;1,158;1,158;1,158;1,158;1,158;1,113;1,069;1,069;0,983;0,983;0,983;0,9;0,9;0,9;0,9;0,9;0,9;0,821;0,821;0,821;0,821;0,983;1,113;1,158;1,158;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
42440000;1;01/08/2019;;1;1;1,657;1,069;1,335;1;27;1;1;1;0;0;1,657;1,657;1,603;1,55;1,55;1,55;1,55;1,447;1,447;1,447;1,447;1,447;1,447;1,447;1,397;1,348;1,348;1,251;1,251;1,251;1,158;1,158;1,158;1,158;1,158;1,158;1,069;1,069;1,069;1,069;1,069;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42440000;1;01/07/2019;;1;1;2,237;1,657;1,93;1;28;1;1;1;0;0;2,237;2,237;2,237;2,237;2,115;2,115;2,115;2,115;2,115;2,115;1,995;1,995;1,995;1,995;1,937;1,879;1,879;1,879;1,879;1,822;1,766;1,766;1,766;1,766;1,766;1,766;1,711;1,657;1,657;1,657;1,657;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42440000;1;01/06/2019;;1;1;3,187;2,237;2,833;1;30;1;1;1;0;0;3,187;3,187;3,187;3,187;3,187;3,187;3,187;3,114;3,042;3,042;2,9;2,9;2,9;2,9;2,9;2,9;2,9;2,9;2,761;2,761;2,761;2,625;2,625;2,625;2,428;2,364;2,364;2,364;2,364;2,237;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
42440000;1;01/05/2019;;1;1;11,391;3,336;4,398;18;30;1;1;1;0;0;4,716;4,513;4,315;4,315;4,12;4,055;4,055;4,055;3,991;3,801;3,801;3,801;3,642;3,642;3,488;3,488;7,241;11,391;6,765;5,851;4,513;4,055;4,055;3,865;3,801;3,721;3,642;3,488;3,488;3,336;3,336;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42440000;1;01/04/2019;;1;1;13,785;4,716;6,925;9;30;1;1;1;0;0;5,704;5,343;5,13;5,13;5,13;5,13;4,921;4,852;13,785;10,17;9,625;9,446;9,625;12,866;13,476;7,161;6,687;6,609;6,455;6,15;6;5,925;5,851;5,704;5,704;5,414;5,272;4,921;4,852;4,716;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
42440000;1;01/03/2019;;1;1;52,447;3,336;9,998;23;19;1;1;1;0;0;3,801;3,801;3,642;3,488;48,817;11,778;5,778;5,631;5,13;4,852;4,921;4,648;4,055;3,801;3,801;3,642;3,488;3,411;3,336;9,896;7,483;6,455;52,447;11,778;9,625;8,315;41,446;10,447;7,241;6,765;6,226;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42440000;1;01/02/2019;;1;1;5,486;2,364;3,413;9;25;1;1;1;0;0;3,187;3,187;3,187;3,114;3,042;3,042;3,042;3,261;5,486;4,716;3,928;3,642;3,488;3,411;3,336;3,187;3,187;3,187;4,648;3,865;3,565;3,261;3,042;2,625;2,364;2,364;4,58;2,625;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
42440000;1;01/01/2019;;1;1;9,092;3,187;4,103;1;28;1;1;1;0;0;9,092;6,687;5,704;5,486;5,13;4,852;4,184;4,055;3,991;3,865;3,801;3,801;3,801;3,801;3,801;3,721;3,642;3,642;3,642;3,642;3,565;3,488;3,488;3,488;3,411;3,336;3,336;3,187;3,187;3,187;3,187;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42440000;1;01/12/2018;;1;1;45,754;3,042;6,259;31;27;1;1;1;0;0;5,704;5,201;4,99;4,648;4,447;4,12;4,055;3,991;3,928;5,778;6;6;13,992;8,4;6,301;4,852;4,249;3,801;3,801;3,642;3,411;3,336;3,187;3,187;3,187;3,114;3,042;9,092;4,447;4,381;45,754;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
42440000;1;01/11/2018;;1;1;37,142;1,251;6,82;26;1;1;1;1;0;0;1,251;1,251;1,251;1,251;1,447;1,447;1,657;1,937;9,806;10,447;8,23;5,13;3,721;3,336;3,187;3,187;6,765;6,378;6,301;6;8,315;8,062;7,729;7,565;7,565;37,142;19,443;9,806;8,062;6,922;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
42440000;1;01/10/2018;;1;1;25,997;0,673;2,504;19;9;1;1;1;0;0;0,745;0,745;0,745;0,745;0,745;0,745;0,745;0,745;0,673;0,673;0,673;0,673;0,673;0,673;0,673;0,673;0,673;0,745;25,997;5,414;5,558;8,83;4,784;2,493;2,237;2,115;1,879;1,657;1,397;1,251;1,251;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42440000;1;01/09/2018;;1;1;1,158;0,745;0,886;19;30;1;1;1;0;0;0,821;0,821;0,821;0,821;0,821;0,821;0,821;0,821;0,821;0,821;0,821;0,821;0,821;0,86;0,9;0,9;0,9;0,9;1,158;1,113;1,069;1,025;0,983;0,983;0,983;0,9;0,9;0,821;0,782;0,745;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
42440000;1;01/08/2018;;1;1;1,158;0,821;0,972;1;31;1;1;1;0;0;1,158;1,113;1,069;1,069;1,069;1,069;1,069;1,069;0,983;0,983;0,983;0,983;0,983;0,983;0,983;0,983;0,983;0,983;0,941;0,9;0,9;0,9;0,9;0,9;0,9;0,9;0,9;0,9;0,9;0,86;0,821;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42440000;1;01/07/2018;;1;1;1,657;1,158;1,441;1;27;1;1;1;0;0;1,657;1,657;1,657;1,657;1,657;1,657;1,603;1,55;1,55;1,55;1,55;1,55;1,55;1,55;1,498;1,447;1,447;1,447;1,447;1,447;1,397;1,348;1,299;1,251;1,251;1,204;1,158;1,158;1,158;1,158;1,158;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
42440000;1;01/06/2018;;1;1;2,237;1,657;1,861;1;27;1;1;1;0;0;2,237;2,237;2,115;2,115;1,995;1,995;1,879;1,879;1,879;1,879;1,879;1,879;1,879;1,879;1,879;1,879;1,822;1,766;1,766;1,766;1,766;1,766;1,766;1,766;1,766;1,766;1,657;1,657;1,657;1,657;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
42440000;1;01/05/2018;;1;1;3,721;2,115;2,453;20;16;1;1;1;0;0;2,761;2,761;2,761;2,625;2,625;2,625;2,559;2,493;2,493;2,364;2,364;2,364;2,3;2,237;2,176;2,115;2,115;2,115;2,115;3,721;3,042;2,559;2,364;2,364;2,364;2,364;2,364;2,237;2,237;2,237;2,237;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42440000;1;01/04/2018;;1;1;6,301;2,9;5,107;8;30;1;1;1;0;0;5,851;5,704;5,851;5,851;5,704;5,778;6,075;6,301;6,15;6,075;6;5,925;5,851;5,851;5,558;5,851;5,558;5,704;5,486;5,201;4,852;4,58;4,055;3,865;3,642;3,488;3,336;3,187;2,971;2,9;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
42440000;1;01/02/2018;;1;1;33,609;4,315;7,241;1;15;1;1;1;0;0;33,609;9,005;8,571;6,765;9,625;6,609;6,455;6,301;5,778;5,414;5,343;4,852;4,648;4,447;4,315;4,315;4,315;4,315;4,381;4,447;8,146;4,921;11,105;9,536;7,241;6,301;6;6;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
42440000;1;01/01/2018;;1;1;21,385;2,9;5,218;7;21;1;1;1;0;0;11,487;7,729;6,609;6,075;8,146;7,565;21,385;7,565;6,378;5,704;4,921;4,784;4,58;4,513;4,381;4,184;4,055;3,642;2,971;3,187;2,9;2,9;2,9;2,9;2,9;2,9;2,9;2,9;2,9;2,9;2,9;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42440000;1;01/12/2017;;1;1;57,415;3,187;15,615;12;2;1;1;1;0;0;3,261;3,187;33,42;4,784;36,371;16,463;5,925;7,729;36,083;38,792;14,622;57,415;26,442;10,727;29,243;19,919;30,344;12,967;12,566;9,987;9,005;7,895;7,402;7,081;6,301;6,075;5,631;4,99;4,716;3,801;10,915;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42440000;1;01/11/2017;;1;1;30,806;0,745;5,099;28;9;1;1;1;0;0;2,364;1,995;1,55;0,9;0,86;0,821;0,821;0,821;0,745;11,01;6,15;28,514;4,852;4,852;4,716;4,716;4,58;4,58;4,58;4,315;4,184;3,488;2,493;2,364;2,364;2,625;2,761;30,806;4,58;3,565;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
42440000;1;01/10/2017;;1;1;8,315;0,477;1,027;2;17;1;1;1;0;0;1,55;8,315;1,766;1,348;1,069;0,9;0,9;0,821;0,782;0,708;0,673;0,604;0,604;0,571;0,538;0,538;0,477;0,477;0,477;0,477;0,477;0,477;0,477;0,507;0,538;0,538;0,538;0,708;0,983;1,348;1,657;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42440000;1;01/09/2017;;1;1;1,766;1,55;1,701;1;14;1;1;1;0;0;1,766;1,766;1,766;1,766;1,766;1,766;1,766;1,766;1,766;1,766;1,766;1,766;1,766;1,55;1,657;1,766;1,766;1,657;1,657;1,657;1,657;1,657;1,657;1,657;1,657;1,657;1,657;1,657;1,55;1,55;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
42440000;1;01/08/2017;;1;1;1,766;0,604;0,771;31;16;1;1;1;0;0;0,745;0,745;0,745;0,745;0,745;0,745;0,745;0,745;0,782;0,821;0,673;0,821;0,673;0,673;0,673;0,604;0,604;0,604;0,604;0,604;0,604;0,673;0,673;0,708;0,745;0,745;0,745;0,745;0,745;1,657;1,766;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42440000;1;01/07/2017;;1;1;0,983;0,673;0,835;1;18;1;1;1;0;0;0,983;0,983;0,983;0,983;0,983;0,983;0,983;0,983;0,941;0,9;0,9;0,9;0,9;0,9;0,9;0,9;0,9;0,673;0,673;0,673;0,673;0,673;0,673;0,673;0,708;0,745;0,745;0,745;0,745;0,745;0,745;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42440000;1;01/06/2017;;1;1;1,348;0,9;1,032;1;19;1;1;1;0;0;1,348;1,348;1,251;1,251;1,204;1,113;1,069;1,069;1,069;0,983;0,983;0,983;0,983;0,983;0,983;0,983;0,983;0,983;0,9;0,9;0,9;0,9;0,9;0,983;0,983;0,983;0,983;0,983;0,983;0,983;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
42440000;1;01/05/2017;;1;1;2,428;1,158;1,533;21;15;1;1;1;0;0;1,447;1,447;1,348;1,348;1,348;1,348;1,348;1,348;1,251;1,251;1,251;1,251;1,251;1,204;1,158;1,158;1,348;1,995;2,237;2,364;2,428;2,237;1,879;1,879;1,711;1,603;1,498;1,447;1,447;1,348;1,348;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42440000;1;01/04/2017;;1;1;4,184;1,348;1,861;1;21;1;1;1;0;0;4,184;3,991;3,488;3,114;2,428;2,055;1,879;1,879;1,766;1,657;1,657;1,657;1,55;1,55;1,55;1,447;1,447;1,447;1,447;1,397;1,348;1,348;1,348;1,348;1,348;1,348;1,657;1,603;1,447;1,447;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
