Sistema de Informações Hidrológicas
Versão Web 3.0
© 2018 Agência Nacional de Águas (ANA)

NivelConsistencia: 1 = Bruto, 2 = Consistido
MediaDiaria: 0 = Não, 1 = Sim
MetodoObtencaoVazoes: 1 = Curva de descarga, 2 = Transferência de vazões, 3 = Soma de vazões, 4 = ADCP
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Régua Seca

Restrições da consulta:
Código da Estação:42255000


EstacaoCodigo;NivelConsistencia;Data;Hora;MediaDiaria;MetodoObtencaoVazoes;Maxima;Minima;Media;DiaMaxima;DiaMinima;MaximaStatus;MinimaStatus;MediaStatus;MediaAnual;MediaAnualStatus;Vazao01;Vazao02;Vazao03;Vazao04;Vazao05;Vazao06;Vazao07;Vazao08;Vazao09;Vazao10;Vazao11;Vazao12;Vazao13;Vazao14;Vazao15;Vazao16;Vazao17;Vazao18;Vazao19;Vazao20;Vazao21;Vazao22;Vazao23;Vazao24;Vazao25;Vazao26;Vazao27;Vazao28;Vazao29;Vazao30;Vazao31;Vazao01Status;Vazao02Status;Vazao03Status;Vazao04Status;Vazao05Status;Vazao06Status;Vazao07Status;Vazao08Status;Vazao09Status;Vazao10Status;Vazao11Status;Vazao12Status;Vazao13Status;Vazao14Status;Vazao15Status;Vazao16Status;Vazao17Status;Vazao18Status;Vazao19Status;Vazao20Status;Vazao21Status;Vazao22Status;Vazao23Status;Vazao24Status;Vazao25Status;Vazao26Status;Vazao27Status;Vazao28Status;Vazao29Status;Vazao30Status;Vazao31Status
42255000;1;01/08/2008;;1;1;1,66;1,426;1,544;1;24;1;1;1;;;1,66;1,66;1,66;1,66;1,66;1,66;1,66;1,66;1,66;1,66;1,66;1,66;1,541;1,541;1,541;1,541;1,483;1,483;1,483;1,483;1,483;1,483;1,483;1,426;1,426;1,426;1,426;1,426;1,426;1,426;1,426;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42255000;1;01/07/2008;;1;1;1,913;1,66;1,773;1;25;1;1;1;;;1,913;1,913;1,913;1,913;1,913;1,848;1,848;1,848;1,848;1,848;1,784;1,784;1,784;1,784;1,784;1,784;1,784;1,721;1,721;1,721;1,721;1,721;1,721;1,721;1,66;1,66;1,66;1,66;1,66;1,66;1,66;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42255000;1;01/06/2008;;1;1;2,691;1,913;2,231;1;25;1;1;1;;;2,691;2,691;2,588;2,588;2,588;2,588;2,382;2,382;2,382;2,382;2,382;2,382;2,185;2,185;2,185;2,185;2,185;2,22;2,046;2,046;2,046;2,046;2,046;2,046;1,913;1,913;1,913;1,913;1,913;1,913;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
42255000;1;01/05/2008;;1;1;4;2,691;3,26;1;30;1;1;1;;;4;4;3,901;3,901;3,802;3,802;3,802;3,602;3,602;3,402;3,402;3,402;3,402;3,2;3,2;3,2;3,2;2,998;2,998;2,998;2,998;2,998;2,896;2,896;2,896;2,794;2,794;2,794;2,794;2,691;2,691;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42255000;1;01/04/2008;;1;1;;;;;;;;;;;4,198;4,198;4;4,198;6,132;38,438;;;;;;;5,366;5,173;4,98;4,98;4,931;4,883;4,883;4,785;4,785;4,98;5,366;4,883;4,883;4,785;4,59;4,394;4,198;4,198;;1;1;1;1;1;1;;;;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
42255000;1;01/03/2008;;1;1;18,293;4,198;7,107;13;5;1;1;1;;;4,394;5,846;4,98;4,59;4,198;5,173;6,322;5,173;4,59;4,59;4,883;10,214;18,293;10,305;17,319;16,642;14,168;11,305;8,289;6,795;5,559;5,173;4,98;4,785;4,785;4,785;4,59;4,59;4,394;4,394;4,198;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42255000;1;01/02/2008;;1;1;21,764;2,588;5,281;6;18;1;1;1;;;4,198;4,688;5,222;6,037;10,032;21,764;17,465;7,639;6,227;4,883;4,785;4,785;4,785;4,59;4;3,802;2,691;2,588;2,588;2,588;2,588;2,794;2,794;2,998;2,998;3,402;3,402;3,402;3,402;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;
42255000;1;01/01/2008;;1;1;6,322;1,316;1,961;30;3;1;1;1;;;1,426;1,371;1,316;1,316;1,316;1,541;1,66;2,046;1,848;1,6;1,512;1,483;2,046;2,382;2,256;2,185;1,6;1,541;1,483;1,426;1,426;1,316;1,316;1,66;1,6;1,6;1,66;2,185;2,998;6,322;5,366;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42255000;1;01/12/2007;;1;1;2,998;1,135;1,603;8;3;1;1;1;;;1,16;1,16;1,135;1,263;1,426;1,371;1,316;2,998;2,691;1,979;1,541;1,426;1,426;1,979;1,66;1,66;1,66;1,541;1,541;1,541;1,541;1,913;1,784;1,66;1,541;1,541;1,541;1,426;1,426;1,426;1,426;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42255000;1;01/09/2007;;1;1;0,952;0,765;0,882;1;30;0;0;1;;0;0,952;0,952;0,952;0,952;0,952;0,952;0,952;0,952;0,952;0,952;0,952;0,952;0,952;0,952;0,825;0,825;0,825;0,825;0,825;0,825;0,825;0,825;0,825;0,825;0,825;0,825;0,825;0,825;0,825;0,765;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
42255000;1;01/08/2007;;1;1;1,48;0,952;1,213;1;29;0;0;1;;0;1,48;1,396;1,396;1,396;1,396;1,396;1,396;1,396;1,396;1,356;1,316;1,316;1,238;1,238;1,238;1,238;1,238;1,238;1,09;1,09;1,09;1,09;1,09;1,09;1,09;1,02;1,02;1,02;0,952;0,952;0,952;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42255000;1;01/07/2007;;1;1;1,936;1,48;1,698;1;29;0;0;1;;0;1,936;1,936;1,936;1,839;1,839;1,839;1,839;1,839;1,745;1,745;1,745;1,745;1,745;1,745;1,745;1,745;1,654;1,654;1,654;1,654;1,654;1,565;1,565;1,565;1,565;1,565;1,565;1,565;1,48;1,48;1,48;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42255000;1;01/06/2007;;1;1;2,691;1,936;2,25;1;25;0;0;1;;0;2,691;2,64;2,588;2,588;2,588;2,588;2,588;2,382;2,382;2,382;2,382;2,382;2,382;2,138;2,138;2,138;2,138;2,138;2,138;2,138;2,138;2,138;2,035;2,035;1,936;1,936;1,936;1,936;1,936;1,936;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
42255000;1;01/05/2007;;1;1;3,602;2,691;3,163;1;31;0;0;1;;0;3,602;3,602;3,602;3,602;3,552;3,502;3,502;3,402;3,402;3,402;3,301;3,301;3,301;3,2;3,2;3,2;2,998;2,998;2,998;2,998;2,998;2,998;2,998;2,947;2,794;2,794;2,794;2,794;2,794;2,794;2,691;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42255000;1;01/04/2007;;1;1;6,322;3,602;4,321;9;30;0;0;1;;0;4,59;4,59;4,394;4,394;4,198;4,198;4,198;4,785;6,037;5,125;4,394;4,296;4,296;4,198;4,198;4;4;5,846;4,883;4,198;4,198;4;4;4;3,802;3,802;3,802;3,802;3,802;3,602;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
42255000;1;01/03/2007;;1;1;7,732;4,59;5,972;8;31;0;0;1;;0;7,124;7,031;6,748;6,227;5,798;5,751;5,366;7,499;7,171;6,795;6,465;6,322;6,227;6,037;5,798;5,703;5,894;5,942;7,031;6,842;6,512;5,703;5,463;5,27;5,173;5,125;4,98;4,98;4,785;4,785;4,59;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42255000;1;01/02/2007;;1;1;72,112;8,197;18,757;3;28;0;0;1;;0;12,863;12,678;59,61;52,709;26,566;21,764;19,571;17,222;15,875;15,302;13,141;18,293;20,963;36,14;25,635;16,835;15,35;14,875;13,513;12,863;12,493;12,034;10,893;10,757;9,941;9,713;9,21;8,382;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
42255000;1;01/01/2007;;1;1;;;;;;0;0;0;;0;6,322;8,382;7,732;8,751;8,567;8,474;9,394;8,382;8,197;15,493;18,685;16,835;21,764;18,097;21,463;22,167;19,67;17,513;20,464;;11,76;10,486;10,214;13,233;15,588;14,639;13,233;12,309;18,342;13,233;12,126;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;
42255000;1;01/12/2006;;1;1;35,054;2,382;9,167;15;6;0;0;1;;0;3,802;6,417;3,2;2,743;2,64;2,382;2,485;2,485;8,197;4,492;9,302;13,326;11,396;31,082;28,863;19,769;14,168;13,7;11,851;11,396;10,943;10,486;8,197;7,546;6,322;6,322;6,322;6,322;6,322;6,322;5,366;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42255000;1;01/11/2006;;1;1;7,265;1,09;2,605;9;1;0;0;1;;0;1,238;2,035;2,588;2,588;2,296;2,138;4,688;3,402;5,751;5,125;4,198;3,502;2,896;2,588;2,537;2,296;2,086;1,936;1,887;1,745;1,745;1,745;1,565;1,565;1,48;1,699;1,745;3,901;2,794;2,382;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
42255000;1;01/10/2006;;1;1;7,825;0,825;1,595;12;1;0;0;1;;0;0,825;0,825;0,825;0,952;0,952;0,952;1,699;1,745;1,02;1,839;1,316;5,463;1,745;1,565;1,654;1,48;1,936;1,745;1,839;2,19;2,242;1,839;1,522;1,396;1,745;1,745;1,356;1,238;1,396;1,238;1,163;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42255000;1;01/09/2006;;1;1;3,313;0,825;1,021;22;13;0;0;1;;0;1,09;1,09;1,396;1,396;1,238;1,238;1,09;1,09;0,952;0,952;0,952;0,919;0,825;0,825;0,825;0,825;0,825;0,825;0,825;0,825;0,825;2,242;1,163;0,952;0,952;0,952;0,952;0,952;0,825;0,825;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
42255000;1;01/08/2006;;1;1;1,745;1,09;1,336;2;26;0;0;1;;0;1,565;1,745;1,745;1,654;1,565;1,565;1,565;1,522;1,438;1,396;1,396;1,396;1,396;1,316;1,238;1,276;1,316;1,276;1,238;1,238;1,163;1,2;1,238;1,238;1,2;1,09;1,09;1,09;1,09;1,09;1,09;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42255000;1;01/07/2006;;1;1;2,138;1,565;1,84;1;28;0;0;1;;0;2,138;2,138;2,138;2,138;2,138;2,138;2,138;2,138;1,936;1,936;1,839;1,839;1,839;1,839;1,745;1,745;1,745;1,745;1,745;1,745;1,745;1,609;1,745;1,745;1,745;1,745;1,654;1,565;1,565;1,565;1,565;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42255000;1;01/06/2006;;1;1;2,998;2,138;2,552;1;30;0;0;1;;0;2,998;2,794;2,794;2,794;2,794;2,794;2,794;2,794;2,794;2,588;2,588;2,588;2,588;2,588;2,588;2,588;2,588;2,588;2,382;2,382;2,382;2,382;2,382;2,382;2,382;2,382;2,242;2,242;2,242;2,138;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
42255000;1;01/05/2006;;1;1;4,59;2,998;3,757;1;28;0;0;1;;0;4,59;4,59;4,394;4,394;4,394;4,198;4,198;4;4;4;4;4;3,901;3,901;3,802;3,802;3,802;3,802;3,602;3,602;3,602;3,402;3,402;3,402;3,2;3,2;3,2;3,099;2,998;2,998;2,998;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42255000;1;01/04/2006;;1;1;10,032;4,785;6,04;19;28;0;0;1;;0;8,705;8,289;7,639;7,452;6,984;6,654;6,417;6,322;6,322;6,322;6,132;6,559;5,942;5,751;5,559;5,366;5,366;5,366;7,732;5,846;5,463;5,366;5,173;5,173;4,98;4,98;4,98;4,785;4,785;4,785;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
42255000;1;01/03/2006;;1;1;24,504;4;7,4;15;1;0;0;1;;0;4;4;4,099;4,492;4,59;4,492;4,345;4,345;4,688;4,541;4,59;4,59;5,463;11,034;19,769;14,215;18,097;10,305;9,531;8,567;8,104;7,639;6,984;6,654;6,465;6,322;6,227;6,085;5,846;10,305;9,027;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42255000;1;01/02/2006;;1;1;15,112;4;5,161;2;24;0;0;1;;0;4,98;12,816;6,984;6,132;5,463;5,125;4,931;5,125;5,798;5,077;4,737;5,559;5,846;5,318;5,077;4,834;4,639;4,443;4,345;4,198;4,198;4,198;4,099;4;4,247;4;4,198;4,148;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
42255000;1;01/01/2006;;1;1;8,751;4,099;6,025;10;25;0;0;1;;0;6,322;6,227;5,942;5,942;5,942;8,474;8,197;8,104;8,011;8,382;8,382;7,825;6,795;6,465;6,18;5,894;5,703;5,511;5,318;5,125;4,931;4,737;4,59;4,443;4,247;4,247;4,785;4,639;5,318;5,125;4,98;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42255000;1;01/12/2005;;1;1;46,136;2,138;13,306;8;5;0;0;1;;0;5,846;3,901;3,352;2,896;2,242;3,802;8,011;31,189;24,914;12,678;13,048;33,973;44,116;25,326;17,951;15,588;13,606;15,16;18,979;19,868;13,42;11,714;10,305;9,256;8,474;7,732;7,499;7,265;7,171;6,701;6,512;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42255000;1;01/11/2005;;1;1;32,469;0,599;2,258;28;1;0;0;1;;0;0,599;1,2;0,679;0,599;0,599;0,599;0,599;0,599;0,599;0,707;0,735;0,985;0,825;0,735;0,707;0,652;0,652;0,707;0,652;1,396;0,919;1,02;0,887;1,09;0,855;2,19;4,296;24,299;8,382;8,981;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
42255000;1;01/10/2005;;1;1;0,825;0,413;0,581;1;26;0;0;1;;0;0,825;0,825;0,707;0,707;0,599;0,599;0,599;0,599;0,599;0,599;0,599;0,599;0,599;0,599;0,502;0,502;0,456;0,456;0,456;0,456;0,456;0,456;0,456;0,456;0,456;0,413;0,413;0,825;0,652;0,765;0,765;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42255000;1;01/09/2005;;1;1;0,952;0,599;0,775;1;17;0;0;1;;0;0,952;0,952;0,825;0,825;0,825;0,825;0,825;0,825;0,765;0,707;0,707;0,707;0,707;0,707;0,707;0,707;0,599;0,599;0,599;0,599;0,707;0,707;0,707;0,707;0,825;0,825;0,952;0,952;0,952;0,952;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
42255000;1;01/08/2005;;1;1;1,238;0,887;1,02;19;17;0;0;1;;0;1,09;1,09;1,02;1,02;1,02;1,02;1,02;1,02;1,02;0,952;0,952;0,952;0,952;0,952;0,952;0,952;0,887;0,887;1,238;1,238;1,238;1,163;1,09;1,09;1,09;0,952;0,952;0,952;0,952;0,952;0,952;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
