Sistema de Informações Hidrológicas
Versão Web 3.0
© 2018 Agência Nacional de Águas (ANA)

NivelConsistencia: 1 = Bruto, 2 = Consistido
MediaDiaria: 0 = Não, 1 = Sim
MetodoObtencaoVazoes: 1 = Curva de descarga, 2 = Transferência de vazões, 3 = Soma de vazões, 4 = ADCP
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Régua Seca

Restrições da consulta:
Código da Estação:42540000


EstacaoCodigo;NivelConsistencia;Data;Hora;MediaDiaria;MetodoObtencaoVazoes;Maxima;Minima;Media;DiaMaxima;DiaMinima;MaximaStatus;MinimaStatus;MediaStatus;MediaAnual;MediaAnualStatus;Vazao01;Vazao02;Vazao03;Vazao04;Vazao05;Vazao06;Vazao07;Vazao08;Vazao09;Vazao10;Vazao11;Vazao12;Vazao13;Vazao14;Vazao15;Vazao16;Vazao17;Vazao18;Vazao19;Vazao20;Vazao21;Vazao22;Vazao23;Vazao24;Vazao25;Vazao26;Vazao27;Vazao28;Vazao29;Vazao30;Vazao31;Vazao01Status;Vazao02Status;Vazao03Status;Vazao04Status;Vazao05Status;Vazao06Status;Vazao07Status;Vazao08Status;Vazao09Status;Vazao10Status;Vazao11Status;Vazao12Status;Vazao13Status;Vazao14Status;Vazao15Status;Vazao16Status;Vazao17Status;Vazao18Status;Vazao19Status;Vazao20Status;Vazao21Status;Vazao22Status;Vazao23Status;Vazao24Status;Vazao25Status;Vazao26Status;Vazao27Status;Vazao28Status;Vazao29Status;Vazao30Status;Vazao31Status
42540000;1;01/06/2009;;1;1;60,429;44,902;50,693;23;20;1;1;1;;;55,213;54,25;54,25;53,93;53,292;52,657;52,657;52,657;52,657;52,023;50,763;50,449;49,201;48,27;47,961;47,652;46,73;47,037;46,73;44,902;57,478;58,457;60,429;47,037;46,119;45,814;45,814;48,58;48,89;48,89;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
42540000;1;01/05/2009;;1;1;161,021;54,571;77,558;3;22;1;1;1;;;92,896;107,817;161,021;135,731;130,744;127,86;123,773;84,042;79,356;78,642;77,574;76,511;76,157;75,804;72,998;62,087;58,784;56,828;56,504;55,535;54,891;54,571;54,571;54,571;54,571;61,09;61,09;54,571;54,571;54,571;54,571;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42540000;1;01/04/2009;;1;1;444,725;65,779;123,633;7;24;1;1;1;;;80,43;69,189;93,27;98,558;299,775;112,932;444,725;386,45;146,721;110,17;99,702;139,929;142,889;130,744;108,208;97,039;91,402;88,437;84,77;82,954;77,219;70,913;67,819;65,779;91,402;84,406;82,954;82,592;88,806;88,806;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
42540000;1;01/03/2009;;1;1;81,509;47,961;60,178;11;7;1;1;1;;;78,642;59,44;58,457;58,457;58,13;57,153;47,961;59,44;66,457;77,219;81,509;49,512;56,828;56,828;56,828;57,804;56,504;62,42;62,42;57,478;55,857;55,213;53,611;60,099;61,422;61,09;58,13;65,441;63,088;59,112;52,974;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42540000;1;01/02/2009;;1;1;424,6;74,397;111,612;15;5;1;1;1;;;91,402;92,148;86,965;83,316;74,397;77,929;107,817;112,933;116,914;101,618;85,5;84,042;87,332;88,437;424,6;347,6;107,817;95,526;89,916;86,598;84,77;82,23;80,43;81,149;97,418;94,021;82,23;80,072;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;
42540000;1;01/01/2009;;1;1;326;49,201;105,831;25;17;1;1;1;;;68,503;78,642;105,092;82,592;67,478;62,753;63,422;118,116;98,558;81,149;69,877;60,429;56,828;54,25;53,292;52,34;49,201;65,103;58,13;56,504;115,316;316,5;120,935;147,149;326;116,114;131,572;301,875;129,094;89,175;84,77;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42540000;1;01/12/2008;;1;1;133,231;23,993;69,982;24;5;1;1;1;;;28,129;47,961;37,519;31,9;23,993;70,567;93,645;34,676;36,945;42,498;42,498;42,796;46,424;61,09;58,13;57,478;54,891;72,301;86,598;130,744;87,7;74,748;98,178;133,231;114,52;101,618;81,869;72,649;118,919;105,869;79,356;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42540000;1;01/11/2008;;1;1;130,744;15,88;36,035;21;1;1;1;3;;;15,88;16,33;15,88;15,88;15,88;15,88;15,88;18,165;36,374;52,657;28,659;53,292;34,116;28,659;23,489;21,998;21,02;23,993;35,24;29,192;130,744;103,544;102,002;26,037;31,353;24,499;27,601;35,24;36,374;45,205;;1;1;1;1;1;1;1;1;1;1;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
42540000;1;01/10/2008;;1;1;43,996;21,998;35,178;18;31;1;1;1;;;29,997;33,28;43,395;42,498;42,2;41,606;40,72;40,426;40,426;41,606;41,015;41,31;41,606;41,31;43,095;41,903;41,903;43,996;29,728;28,393;28,129;28,129;28,129;27,601;27,601;27,865;27,865;27,601;27,601;27,601;21,998;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42540000;1;01/09/2008;;1;1;42,2;28,129;29,944;28;3;1;1;1;;;28,659;28,393;28,129;28,129;30,808;34,396;28,129;28,393;31,08;28,925;28,925;28,659;28,659;29,728;28,393;28,393;28,659;28,393;28,925;28,129;28,393;29,997;29,192;28,925;28,393;32,726;32,45;42,2;34,396;29,728;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
42540000;1;01/08/2008;;1;1;69,877;28,659;40,785;7;27;1;1;1;;;40,72;40,426;40,72;40,426;55,857;62,087;69,877;52,657;44,599;43,395;46,119;40,132;40,72;40,426;40,426;39,84;39,547;40,132;45,814;44,297;40,132;41,31;38,385;28,925;33,558;28,925;28,659;29,192;29,728;28,659;28,659;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42540000;1;01/07/2008;;1;1;48,27;39,256;41,976;8;28;1;1;1;;;43,395;42,2;41,31;44,902;39,84;41,015;39,547;48,27;45,205;39,547;43,695;41,903;41,903;41,606;41,606;42,2;42,2;41,015;40,426;41,31;39,547;42,2;42,2;42,2;43,095;47,037;41,015;39,256;39,256;39,256;43,095;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42540000;1;01/06/2008;;1;1;73,696;27,601;47,149;13;17;1;1;1;;;43,996;43,095;43,395;43,695;42,796;43,395;43,996;43,395;43,996;47,961;69,533;70,567;73,696;73,347;72,998;40,72;27,601;40,426;43,695;43,996;42,2;41,903;42,498;40,132;42,2;42,796;42,796;40,132;42,2;41,31;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
42540000;1;01/05/2008;;1;1;57,804;43,395;48,141;8;29;1;1;1;;;47,037;46,73;46,424;45,205;44,599;44,599;50,449;57,804;54,571;56,18;53,93;53,93;56,18;55,535;53,93;49,201;49,512;45,814;46,119;46,119;44,902;44,902;45,205;45,509;44,599;44,297;43,695;43,996;43,395;44,297;43,695;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42540000;1;01/04/2008;;1;1;213,5;42,796;69,319;6;1;1;1;1;;;42,796;45,814;46,119;50,449;112,141;213,5;182,9;79,713;65,103;61,754;57,153;52,974;51,392;55,213;59,769;65,103;62,753;52,974;48,89;47,652;47,652;50,449;78,285;142,889;60,099;51,077;50,763;49,512;47,037;47,652;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
42540000;1;01/03/2008;;1;1;270,5;51,707;111,547;4;31;1;1;1;;;117,715;101,618;144,163;270,5;146,294;100,467;209;258;185,15;101,234;157,955;124,18;129,094;135,731;101,234;119,322;100,85;82,23;76,511;72,301;70,567;69,877;66,797;67,478;79,356;70,913;62,753;71,606;58,457;54,891;51,707;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42540000;1;01/02/2008;;1;1;191;23,489;55,979;29;18;1;1;1;;;54,25;42,796;37,232;34,116;36,09;68,846;128,271;81,149;49,512;37,807;32,175;28,129;26,816;25,779;32,175;26,037;23,993;23,489;30,537;25,779;23,993;45,814;49,512;53,611;64,093;121,339;116,114;112,932;191;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;
42540000;1;01/01/2008;;1;1;144,588;17,701;50,621;21;18;1;1;1;;;19,339;19,103;19,103;19,103;19,103;18,867;29,192;28,129;21,02;41,903;43,095;26,555;29,46;32,45;33,28;21,998;19,577;17,701;20,055;20,295;144,588;133,647;89,916;62,753;34,396;50,449;135,731;131,158;125,812;93,645;67,819;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42540000;1;01/12/2007;;1;1;145,867;19,339;42,439;15;7;1;1;1;;;53,292;52,023;44,297;22,245;19,577;22,245;19,339;19,815;20,295;27,077;40,72;57,804;28,659;65,103;145,867;40,72;48,27;46,119;54,891;61,754;41,31;120,127;51,077;45,509;28,925;29,728;23,489;21,263;20,536;23,239;20,295;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42540000;1;01/09/2007;;1;1;57,804;19,103;44,995;14;30;0;0;1;;0;49,512;51,077;52,023;49,201;50,136;49,512;51,392;47,961;48,89;47,961;47,344;50,45;52,023;56,18;55,213;53,611;55,535;53,93;50,45;50,763;51,392;39,547;31,9;30,808;30,808;30,537;30,808;30,808;30,267;19,815;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
42540000;1;01/08/2007;;1;1;53,93;31,9;51,152;1;29;0;0;1;;0;53,93;53,611;53,93;53,93;53,93;53,93;52,657;51,392;52,023;52,023;52,657;53,93;53,93;53,93;51,392;51,392;52,974;53,292;50,136;50,136;49,512;49,201;49,201;51,392;50,136;50,136;49,512;48,89;33,28;49,512;49,824;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42540000;1;01/07/2007;;1;1;55,213;50,763;52,957;28;14;0;0;1;;0;54,57;54,57;54,57;54,25;53,611;53,93;53,611;53,292;53,292;53,292;52,974;52,657;52,023;50,763;51,707;52,023;52,023;52,023;52,023;52,023;52,023;52,023;52,023;52,023;52,023;52,023;53,611;54,57;54,25;53,93;53,93;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42540000;1;01/06/2007;;1;1;74,748;32,45;52,056;1;18;0;0;1;;0;68,503;55,213;40,72;49,512;47,652;52,974;53,292;57,804;61,09;61,09;61,09;58,784;55,213;53,611;52,657;52,023;52,023;33,28;52,023;53,292;53,292;53,611;53,93;54,891;48,579;35,522;33,836;47,037;54,57;54,57;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
42540000;1;01/05/2007;;1;1;81,149;59,112;71,195;22;10;0;0;1;;0;60,429;60,429;59,769;60,099;60,429;59,769;59,769;60,429;60,759;59,769;59,44;62,42;78,642;78,998;77,929;78,642;78,642;78,998;78,642;77,219;77,929;78,998;77,219;76,865;78,285;77,929;77,574;77,219;77,574;78,642;77,574;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42540000;1;01/04/2007;;1;1;104,317;49,512;68,134;10;4;0;0;1;;0;59,44;58,13;52,657;55,213;65,779;83,679;85,5;85,5;86,965;99,702;92,148;87,332;71,953;65,103;64,766;64,093;63,088;64,093;64,429;64,429;64,429;64,429;63,088;61,422;59,44;59,44;59,769;59,44;59,112;59,44;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;
42540000;1;01/03/2007;;1;1;337,1;65,103;126,442;1;31;0;0;1;;0;335;275;228,8;208,55;193,25;190,1;187,85;159,705;100,085;97,418;98,178;98,178;97,418;96,66;96,66;96,66;96,282;95,904;95,904;97,798;114,918;102,387;94,021;93,645;91,775;90,658;88,437;78,642;78,998;72,649;68,161;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
42540000;1;01/02/2007;;1;1;754,2;152;311,127;7;19;2;2;2;;0;328;220,7;251,2;395,9;449,9;605,5;738,25;617,1;415,6;192,8;161,46;162,34;316;399,1;343,4;232,4;204,5;242,65;249,3;274;282,6;257;236;221,6;211,7;204,5;200,9;297,15;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;0;0;0;
42540000;1;01/01/2007;;1;1;340,25;71,953;135,949;31;23;0;0;1;;0;113,329;205,4;301,875;177;183,8;176,5;165;145,44;115,715;124,587;121,339;114,123;88,437;97,418;110,17;106,647;97,418;84,042;85,865;77,219;74,397;90,658;73,347;101,618;78,998;77,574;120,127;169,5;158,392;245,975;332,5;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42540000;1;01/12/2006;;1;1;443;65,779;196,757;14;6;0;0;1;;0;116,514;101,234;102,387;80,789;75,1;66,118;73,697;102,387;190,1;131,986;142,465;311,85;389,075;439,55;363,35;344,45;199,1;193,25;214,4;293,05;312,375;226,1;184,7;188,3;183,8;177;197,3;181,5;188,75;155,776;173;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
42540000;1;01/11/2006;;1;1;182,949;50,763;83,8;29;5;0;0;1;;0;128,682;83,316;84,042;91,775;65,779;82,592;106,257;112,141;105,869;110,957;100,467;84,77;77,574;74,748;72,998;70,567;69,533;61,422;55,213;55,213;55,213;58,784;60,429;56,504;56,504;76,157;78,285;134,063;146,721;97,418;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
42540000;1;01/10/2006;;1;1;132,401;31,9;57,665;31;1;0;0;1;;0;33,836;34,116;34,116;39,547;41,606;37,519;35,522;37,807;58,784;39,547;41,903;41,903;75,1;49,201;39,256;53,292;52,657;52,657;58,13;78,285;63,757;53,292;78,285;92,148;74,047;97,418;71,259;69,533;81,869;72,649;98,558;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42540000;1;01/09/2006;;1;1;81,869;31,9;55,237;8;15;0;0;1;;0;76,157;76,157;76,865;77,219;76,865;76,157;76,865;80,789;76,865;76,511;76,865;76,865;75,452;48,27;34,116;36,66;36,374;39,84;36,945;34,116;36,09;53,611;40,132;39,547;38,965;37,232;34,676;38,096;38,965;33,836;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
42540000;1;01/08/2006;;1;1;76,157;53,292;72,912;1;24;0;0;1;;0;76,157;76,157;76,157;76,157;76,157;75,804;75,804;76,157;76,157;74,047;74,047;75,1;76,157;75,804;75,452;75,804;75,452;75,452;75,452;75,452;75,452;75,452;68,503;53,611;53,292;70,913;75,452;69,533;58,784;72,649;73,697;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42540000;1;01/07/2006;;1;1;76,865;53,93;67,065;19;10;0;0;1;;0;54,57;54,57;54,57;54,57;54,57;54,57;54,57;54,57;54,57;54,25;53,93;74,047;69,877;74,748;75,1;75,452;75,452;76,157;76,511;76,511;75,452;76,157;76,157;76,157;76,157;68,503;64,093;66,797;74,047;76,157;76,157;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42540000;1;01/06/2006;;1;1;78,285;54,57;67,229;15;23;0;0;1;;0;56,504;56,828;56,18;56,828;57,153;55,857;55,857;55,857;71,606;76,865;76,865;76,865;74,748;74,748;76,511;76,865;76,865;77,219;77,574;68,503;57,478;55,857;54,891;64,766;72,649;77,219;77,574;74,748;69,533;55,857;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
42540000;1;01/05/2006;;1;1;98,939;37,519;83,744;1;31;0;0;1;;0;97,798;96,282;96,282;92,148;94,396;91,03;91,03;96,66;96,66;98,558;97,418;90,658;81,869;78,998;82,954;83,316;82,954;84,042;82,954;82,592;80,072;81,509;76,865;74,047;75,1;71,953;78,285;79,713;74,047;63,088;42,796;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42540000;1;01/04/2006;;1;1;277,85;81,869;142,861;19;27;0;0;1;;0;236,475;230,15;233,75;245,975;219,8;194,6;163;190,1;215,3;206,3;148,005;106,647;102,772;101,618;99,702;94,021;93,645;97,418;186,05;175,5;98,939;96,66;95,904;94,021;95,149;95,904;82,954;95,904;92,896;96,66;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
42540000;1;01/03/2006;;1;1;396,95;67,819;178,249;17;3;0;0;1;;0;122,554;77,574;69,189;99,321;205,4;121,339;180;212,15;222,05;114,123;93,645;109,384;246,925;308,7;195,5;368,075;394,85;333;227,45;205,4;298,725;173;118,517;102,002;93,27;88,437;87,332;97,798;121,744;209,9;228,35;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42540000;1;01/02/2006;;1;1;133,231;48,27;60,628;28;20;0;0;1;;0;61,754;54,57;95,904;63,757;54,891;50,763;49,512;50,136;57,804;63,088;55,213;53,292;56,18;53,611;50,136;57,153;67,819;57,153;49,201;48,27;48,27;51,707;59,112;65,103;74,748;70,222;75,452;102,772;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
42540000;1;01/01/2006;;1;1;321;52,023;134,507;9;28;0;0;1;;0;190,55;182,45;176;188,3;198,65;212,15;203,6;199,1;290,2;291,625;220,7;189,65;182,9;112,933;88,806;94,396;91,775;83,679;86,965;79,713;83,316;75,1;69,189;85,5;83,316;74,748;62,087;86,231;52,34;56,18;77,574;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42540000;2;01/12/2007;;1;1;145,867;19,577;42,589;15;5;1;1;1;;0;53,292;52,023;44,599;22,492;19,577;22,492;19,577;20,055;20,535;27,077;41,015;57,804;28,659;65,103;145,867;41,015;48,27;46,424;55,213;61,754;41,606;120,127;51,392;45,813;29,192;29,728;23,489;21,507;20,535;23,489;20,535;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42540000;2;01/11/2007;;1;1;34,116;15,88;21,072;3;9;1;1;1;;0;17,24;27,077;34,116;22,989;19,577;22,989;22,492;19,103;15,88;18,632;17,701;18,164;19,103;26,037;21,998;18,632;18,164;17,701;17,701;17,24;18,632;19,103;18,164;24,499;20,535;24,499;26,037;27,077;20,535;20,535;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
42540000;2;01/10/2007;;1;1;34,676;17,24;19,776;24;30;1;1;1;;0;18,632;18,632;19,103;19,103;19,103;19,103;19,103;19,103;19,103;19,103;19,103;19,103;19,103;19,103;19,103;19,103;19,103;18,632;18,632;20,055;20,535;20,055;25,009;34,676;24,499;19,103;17,701;18,164;17,701;17,24;17,24;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42540000;2;01/09/2007;;1;1;56,504;20,055;45,127;14;30;1;1;1;;0;49,512;51,392;52,023;49,512;50,136;49,512;51,392;48,27;48,89;48,27;47,652;50,763;52,023;56,504;55,213;53,93;55,857;53,93;50,763;50,763;51,392;39,84;31,9;30,808;30,808;30,808;30,808;30,808;30,267;20,055;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
42540000;2;01/08/2007;;1;1;53,93;33,558;51,212;1;29;1;1;1;;0;53,93;53,93;53,93;53,93;53,93;53,93;52,657;51,392;52,023;52,023;52,657;53,93;53,93;53,93;51,392;51,392;53,292;53,292;50,136;50,136;49,512;49,512;49,512;51,392;50,136;50,136;49,512;48,89;33,558;49,512;50,136;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
