Sistema de Informações Hidrológicas
Versão Web 3.0
© 2018 Agência Nacional de Águas (ANA)

NivelConsistencia: 1 = Bruto, 2 = Consistido
MediaDiaria: 0 = Não, 1 = Sim
MetodoObtencaoVazoes: 1 = Curva de descarga, 2 = Transferência de vazões, 3 = Soma de vazões, 4 = ADCP
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Régua Seca

Restrições da consulta:
Código da Estação:42545500


EstacaoCodigo;NivelConsistencia;Data;Hora;MediaDiaria;MetodoObtencaoVazoes;Maxima;Minima;Media;DiaMaxima;DiaMinima;MaximaStatus;MinimaStatus;MediaStatus;MediaAnual;MediaAnualStatus;Vazao01;Vazao02;Vazao03;Vazao04;Vazao05;Vazao06;Vazao07;Vazao08;Vazao09;Vazao10;Vazao11;Vazao12;Vazao13;Vazao14;Vazao15;Vazao16;Vazao17;Vazao18;Vazao19;Vazao20;Vazao21;Vazao22;Vazao23;Vazao24;Vazao25;Vazao26;Vazao27;Vazao28;Vazao29;Vazao30;Vazao31;Vazao01Status;Vazao02Status;Vazao03Status;Vazao04Status;Vazao05Status;Vazao06Status;Vazao07Status;Vazao08Status;Vazao09Status;Vazao10Status;Vazao11Status;Vazao12Status;Vazao13Status;Vazao14Status;Vazao15Status;Vazao16Status;Vazao17Status;Vazao18Status;Vazao19Status;Vazao20Status;Vazao21Status;Vazao22Status;Vazao23Status;Vazao24Status;Vazao25Status;Vazao26Status;Vazao27Status;Vazao28Status;Vazao29Status;Vazao30Status;Vazao31Status
42545500;1;01/05/2018;;1;1;1,307;0,938;1,162;1;19;1;1;1;0;0;1,307;1,307;1,307;1,307;1,209;1,258;1,307;1,307;1,307;1,307;1,307;1,307;1,307;1,307;1,307;1,209;1,069;1,025;0,938;1,209;1,209;1,069;1,115;1,069;1,025;0,938;0,938;0,938;0,938;0,938;0,938;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42545500;1;01/04/2018;;1;1;;;;;;0;0;0;0;0;1,737;1,737;1,68;4,512;3,001;2,635;4,512;6,219;3,718;;2,565;2,099;;;;;1,854;1,737;1,68;1,569;1,515;;1,409;1,307;1,409;1,461;1,461;1,409;1,409;1,358;;1;1;1;1;1;1;1;1;1;0;1;1;0;0;0;0;1;1;1;1;1;0;1;1;1;1;1;1;1;1;0;
42545500;1;01/03/2018;;1;1;;;;;;0;0;0;0;0;3,749;3,831;3,749;3,749;27,046;2,852;2,565;2,293;2,293;;6,004;3,47;;;3,231;;;10,846;3,47;2,852;2,427;1,975;1,258;6,004;3,154;2,706;1,795;1,68;1,68;1,68;1,737;1;1;1;1;1;1;1;1;1;0;1;1;0;0;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42545500;1;01/02/2018;;1;1;;;;;;0;0;0;0;0;2,772;;12,36;26,828;;5,67;5,174;5,37;8,779;17,922;6,085;5,271;;;;2,841;2,703;2,373;3,354;3,203;4,255;30,176;17,183;4,431;4,168;3,998;4,168;3,914;;;;1;0;1;1;0;1;1;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
42545500;1;01/01/2018;;1;1;;;;;;0;0;0;0;0;5,67;3,668;19,822;5,98;19,436;5,271;35,361;13,01;;;;2,437;2,126;1,951;1,951;5,772;2,983;2,772;2,635;2,703;2,373;2,187;2,31;2,373;2,31;2,635;2,841;2,983;3,056;7,307;2,912;1;1;1;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42545500;1;01/12/2017;;1;1;;;;;;0;0;0;0;0;19,436;6,625;4,168;2,248;2,373;;;;;5,174;;89,942;10,487;;63,69;49,408;16,457;4,702;2,703;2,437;2,502;2,31;2,187;2,067;1,951;2,067;2,067;2,067;1,951;22,607;85,781;1;1;1;1;1;0;0;0;0;1;0;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42545500;1;01/11/2017;;1;1;;;;;;0;0;0;0;0;7,468;2,36;1,358;1,258;1,069;0,981;0,938;;;4,793;9,398;22,789;4,611;3,056;1,729;1,783;1,423;1,838;3,203;3,354;8,025;;2,912;;32,024;3,914;3,056;2,635;2,248;2,373;;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0;1;1;1;1;1;1;0;
42545500;1;01/10/2017;;1;1;1,209;0,071;0,405;2;24;1;1;1;0;0;0,776;1,209;0,938;0,855;0,53;0,498;0,438;0,41;0,281;0,281;0,281;0,281;0,281;0,259;0,815;0,738;0,701;0,562;0,53;0,281;0,33;0,096;0,083;0,071;0,071;0,083;0,083;0,071;0,071;0,281;0,355;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42545500;1;01/09/2017;;1;1;0,468;0,177;0,322;4;6;1;1;1;0;0;0,281;0,237;0,281;0,468;0,281;0,177;0,237;0,216;0,196;0,177;0,33;0,33;0,382;0,355;0,41;0,41;0,438;0,41;0,468;0,438;0,305;0,305;0,355;0,382;0,305;0,259;0,216;0,281;0,305;0,438;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
42545500;1;01/08/2017;;1;1;0,498;0,196;0,363;1;30;1;1;1;0;0;0,498;0,498;0,438;0,438;0,438;0,438;0,382;0,438;0,438;0,41;0,438;0,382;0,382;0,382;0,438;0,382;0,382;0,382;0,382;0,355;0,382;0,305;0,281;0,281;0,259;0,237;0,237;0,281;0,259;0,196;0,196;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42545500;1;01/07/2017;;1;1;0,629;0,33;0,457;21;5;1;1;1;0;0;0,382;0,438;0,438;0,382;0,33;0,382;0,41;0,33;0,355;0,355;0,468;0,498;0,33;0,53;0,41;0,382;0,468;0,498;0,53;0,595;0,629;0,53;0,629;0,41;0,498;0,498;0,498;0,498;0,498;0,468;0,498;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42545500;1;01/06/2017;;1;1;1,025;0,382;0,568;1;27;2;2;2;0;0;1,025;0,938;0,938;0,938;0,938;0,938;0,815;0,53;0,498;0,498;0,498;0,595;0,438;0,468;0,468;0,498;0,438;0,438;0,468;0,468;0,438;0,41;0,468;0,41;0,468;0,41;0,382;0,382;0,41;0,438;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;1;1;0;
42545500;1;01/05/2017;;1;1;3,718;0,438;1,258;19;14;1;1;1;0;0;1,025;1,069;1,115;1,115;1,069;0,938;0,938;0,938;0,938;0,938;0,938;0,896;0,629;0,438;0,498;0,629;0,738;0,776;3,718;1,975;3,231;3,077;1,914;1,515;1,409;1,307;1,209;1,115;1,025;0,938;0,938;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42545500;1;01/04/2017;;1;1;2,36;1,115;1,323;1;19;2;2;2;0;0;2,36;2,227;1,854;1,624;1,569;1,515;1,409;1,409;1,307;1,258;1,307;1,258;1,209;1,209;1,209;1,209;1,209;1,162;1,115;1,115;1,115;1,115;1,115;1,115;1,115;1,115;1,115;1,115;1,115;1,115;;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
42545500;1;01/03/2017;;1;1;39,096;0,938;3,818;2;11;1;1;1;0;0;4,061;39,096;18,38;2,635;1,795;1,409;1,307;1,209;1,209;1,115;0,938;0,938;1,025;1,025;0,938;0,938;1,025;1,025;14,891;1,854;1,569;1,307;1,115;1,209;2,36;2,163;1,975;2,163;1,68;3,31;2,706;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42545500;1;01/02/2017;;1;1;24,337;1,025;3,457;13;25;1;1;1;0;0;1,209;1,115;1,461;1,795;2,427;2,496;2,227;4,793;4,889;2,635;6,004;7,116;24,337;3,552;2,227;1,975;1,795;1,624;1,209;1,209;1,258;1,258;1,115;1,069;1,025;4,239;7,735;3,001;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
42545500;1;01/01/2017;;1;1;12,721;1,115;3,243;17;11;1;1;1;0;0;2,496;2,36;2,293;2,36;2,706;4,605;3,231;2,926;1,68;1,258;1,115;2,635;9,713;1,737;1,358;1,115;12,721;4,239;6,886;4,42;3,231;2,496;2,36;5,793;2,36;1,914;3,803;2,36;1,461;1,461;1,461;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42545500;1;01/12/2016;;1;1;;;;;;0;0;0;0;0;21,28;4,793;2,227;2,427;2,36;1,795;11,515;7,587;4,986;4,699;6,437;5,688;5,585;56,156;130,19;20,856;23,008;6,219;4,42;3,888;3,077;2,852;;;;2,635;2,706;3,231;1,914;1,358;1,409;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;1;1;1;1;1;1;
42545500;1;01/11/2016;;1;1;39,096;0,438;4,574;22;8;1;1;1;0;0;0,498;0,498;0,498;0,896;0,981;0,595;0,498;0,438;3,635;4,15;2,565;2,227;3,552;2,163;1,624;0,981;0,738;1,258;17,581;11,012;6,004;39,096;18,38;2,779;3,552;2,926;2,163;1,975;1,795;2,163;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
42545500;1;01/10/2016;;1;1;11,179;0,438;1,337;29;28;1;1;1;0;0;0,498;0,595;0,738;0,776;8,476;2,36;1,307;1,209;0,562;0,595;0,629;0,595;0,562;0,53;0,498;0,629;0,498;0,498;0,498;0,498;0,498;0,498;0,498;0,498;0,498;0,498;0,498;0,438;11,179;2,163;1,624;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
42545500;1;01/09/2016;;1;1;0,629;0,216;0,399;26;23;1;1;1;0;0;0,259;0,498;0,438;0,438;0,33;0,438;0,41;0,468;0,438;0,355;0,438;0,281;0,382;0,382;0,438;0,382;0,33;0,33;0,281;0,281;0,281;0,355;0,216;0,355;0,438;0,629;0,595;0,498;0,498;0,498;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
42545500;1;01/08/2016;;1;1;0,776;0,498;0,603;14;30;1;1;1;0;0;0,562;0,562;0,562;0,562;0,562;0,562;0,562;0,562;0,562;0,562;0,595;0,738;0,665;0,776;0,665;0,629;0,629;0,562;0,776;0,629;0,701;0,595;0,562;0,701;0,629;0,595;0,53;0,562;0,53;0,498;0,498;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42545500;1;01/07/2016;;1;1;0,776;0,562;0,624;7;20;1;1;1;0;0;0,701;0,701;0,701;0,629;0,665;0,701;0,776;0,776;0,665;0,629;0,629;0,629;0,629;0,629;0,629;0,629;0,629;0,629;0,629;0,562;0,562;0,562;0,562;0,562;0,562;0,562;0,562;0,562;0,562;0,562;0,562;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42545500;1;01/06/2016;;1;1;0,938;0,701;0,838;1;26;1;1;1;0;0;0,938;0,938;0,938;0,938;0,938;0,855;0,855;0,855;0,855;0,855;0,855;0,855;0,855;0,855;0,855;0,855;0,855;0,896;0,855;0,855;0,855;0,815;0,776;0,776;0,738;0,701;0,738;0,776;0,701;0,701;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
42545500;1;01/05/2016;;1;1;2,36;0,938;1,235;1;27;1;1;1;0;0;2,36;2,36;1,209;1,307;1,307;1,854;1,307;1,307;1,307;1,307;1,307;1,307;1,209;1,209;1,209;1,209;1,115;1,115;1,115;1,025;1,025;1,025;1,025;1,025;1,025;1,025;0,938;0,938;0,938;0,938;0,938;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42545500;1;01/04/2016;;1;1;4,42;1,307;1,623;27;16;1;1;1;0;0;1,624;1,515;1,515;1,515;1,515;1,515;1,515;1,409;1,409;1,409;1,409;1,409;1,409;1,409;1,358;1,307;1,307;1,307;1,307;1,307;1,307;1,307;1,307;1,307;1,307;1,307;4,42;3,231;2,496;2,227;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
42545500;1;01/03/2016;;1;1;14,52;1,914;4,218;26;31;1;1;1;0;0;3,552;3,39;4,329;4,329;4,889;3,552;3,31;3,077;4,239;4,061;3,39;5,585;7,116;8,028;7,587;5,281;3,718;3,635;3,552;3,39;3,39;3,231;2,926;2,496;2,36;14,52;3,552;2,227;2,163;1,975;1,914;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42545500;1;01/02/2016;;1;1;3,974;1,975;2,659;1;27;1;1;1;0;0;3,974;3,718;3,47;3,39;3,231;3,154;3,001;2,926;2,779;2,706;2,635;2,496;2,496;2,565;2,635;2,635;2,635;2,496;2,496;2,496;2,36;2,293;2,227;2,227;2,099;2,036;1,975;1,975;1,975;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;
42545500;1;01/01/2016;;1;1;532,091;3,077;40,364;21;1;1;1;1;0;0;3,077;3,077;3,552;9,398;17,779;14,153;23,669;12,026;4,605;3,552;4,889;16,99;12,721;10,682;15,832;3,552;7,587;6,219;27,545;399,061;532,091;53,856;12,546;7,881;6,219;5,281;6,328;10,193;6,437;5,585;4,889;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42545500;1;01/12/2015;;1;1;6,548;0,776;2,191;4;26;1;1;1;0;0;4,605;4,605;3,39;6,548;3,888;2,36;2,635;2,36;2,227;1,307;1,209;1,409;1,209;1,162;1,025;0,938;0,938;0,981;1,025;0,938;0,896;0,855;0,855;0,855;0,815;0,776;3,718;3,552;4,605;3,154;3,077;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42545500;1;01/11/2015;;1;1;40,712;0,498;4,095;28;15;1;1;1;0;0;2,852;1,854;1,624;1,624;1,515;1,515;1,409;1,162;0,938;0,938;0,815;0,701;0,562;0,562;0,498;0,562;0,701;1,624;1,461;1,307;20,018;2,706;1,409;1,307;15,265;1,409;1,307;40,712;6,328;8,176;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
42545500;1;01/10/2015;;1;1;3,001;0,629;1,117;31;24;1;1;1;0;0;1,209;1,209;1,209;1,209;1,209;1,115;1,115;1,115;1,115;1,115;1,115;1,115;1,025;1,025;0,981;0,938;0,938;1,854;1,307;0,776;0,701;0,701;0,701;0,629;0,629;0,629;0,629;0,629;0,896;2,779;3,001;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42545500;1;01/09/2015;;1;1;1,307;1,209;1,26;1;17;1;1;1;0;0;1,307;1,307;1,307;1,307;1,307;1,307;1,307;1,307;1,307;1,307;1,307;1,307;1,307;1,307;1,307;1,258;1,209;1,209;1,209;1,209;1,209;1,209;1,209;1,209;1,209;1,209;1,209;1,209;1,209;1,209;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
42545500;1;01/08/2015;;1;1;1,515;1,307;1,434;1;25;1;1;1;0;0;1,515;1,515;1,515;1,515;1,515;1,515;1,515;1,515;1,515;1,515;1,515;1,515;1,515;1,515;1,409;1,409;1,409;1,409;1,409;1,409;1,409;1,409;1,409;1,409;1,307;1,307;1,307;1,307;1,307;1,307;1,307;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42545500;1;01/07/2015;;1;1;1,975;1,515;1,74;1;26;1;1;1;0;0;1,975;1,975;1,975;1,975;1,854;1,854;1,854;1,854;1,854;1,854;1,854;1,854;1,737;1,737;1,737;1,737;1,737;1,737;1,737;1,737;1,737;1,624;1,624;1,624;1,624;1,515;1,515;1,515;1,515;1,515;1,515;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42545500;1;01/06/2015;;1;1;2,496;1,975;2,119;1;21;1;1;1;0;0;2,496;2,496;2,36;2,36;2,227;2,227;2,227;2,227;2,099;2,099;2,099;2,099;2,099;2,099;2,099;2,099;2,099;2,099;2,099;2,099;1,975;1,975;1,975;1,975;1,975;1,975;1,975;1,975;1,975;1,975;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;
42545500;1;01/05/2015;;1;1;21,493;2,496;4,035;12;31;1;1;1;0;0;3,39;3,154;3,077;3,077;2,852;6,66;5,281;4,605;4,42;4,42;4,239;21,493;4,793;3,888;3,39;3,31;3,231;3,077;3,077;3,001;2,926;2,926;2,852;2,926;2,926;2,926;2,779;2,635;2,635;2,635;2,496;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42545500;1;01/04/2015;;1;1;41,803;3,552;8,16;8;13;1;1;1;0;0;5,585;5,281;4,889;8,028;6,66;7,468;6,886;41,803;22,138;7,35;4,889;4,42;3,552;3,718;4,793;4,699;6,004;5,281;11,855;9,555;6,328;24,786;7,232;6,219;5,281;4,793;4,15;4,061;3,552;3,552;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
42545500;1;01/03/2015;;1;1;46,274;2,635;10,255;13;1;1;1;1;0;0;2,635;6,004;14,705;3,552;4,699;10,846;4,889;3,718;4,239;5,688;4,239;4,793;46,274;7,35;4,986;4,239;4,239;7,35;12,721;15,265;28,965;7,116;10,846;43,46;10,355;6,886;15,265;8,779;4,793;4,512;4,512;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42545500;1;01/02/2015;;1;1;62,369;1,515;7,792;8;2;3;3;3;0;0;1,569;1,515;1,624;1,624;1,569;17,187;12,721;62,369;4,329;45,14;6,66;4,512;3,39;3,001;3,39;3,718;4,061;8,325;5,483;3,39;3,001;3,001;3,077;2,779;2,706;2,779;2,635;2,635;;;;;;;;;;;;3;;;;;;;;;;;;;;;;;;;;0;0;0;
42545500;1;01/01/2015;;1;1;9,713;1,307;2,414;27;16;1;1;1;0;0;2,635;2,36;2,036;1,975;1,975;1,854;1,854;1,737;1,737;1,624;1,515;1,461;1,409;1,409;1,358;1,307;1,307;1,307;1,307;1,307;1,307;1,307;3,077;1,975;2,227;7,587;9,713;3,077;3,552;4,15;3,39;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42545500;2;01/12/2014;;1;1;33,387;2,744;8,237;7;31;1;1;1;;0;11,348;5,54;6,173;5,54;5,337;17,583;33,387;7,07;6,84;11,686;6,173;7,07;9,087;6,173;9,087;5,54;6,173;4,942;6,392;14,522;23,011;10,683;7,304;6,84;4,197;3,04;2,89;2,89;3,04;3,04;2,744;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
42545500;2;01/11/2014;;1;1;20,02;1,284;5,449;26;22;1;1;1;;0;5,337;5,138;5,337;5,337;6,173;5,54;4,562;3,848;5,747;3,848;8,177;10,683;5,337;4,02;3,352;3,04;3,04;2,89;2,601;2,601;1,71;1,284;1,284;7,591;7,591;20,02;11,686;8,477;4,02;3,194;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
42545500;2;01/10/2014;;1;1;10,033;0,838;1,362;30;10;1;1;1;;0;0,92;0,92;0,92;0,92;0,92;0,92;0,92;0,92;0,92;0,838;0,838;0,838;0,92;0,92;0,838;0,838;0,92;0,92;0,92;0,92;0,92;0,92;1,005;1,005;1,005;1,005;1,005;1,005;1,005;10,033;5,337;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
42545500;2;01/09/2014;;1;1;0,92;0,838;0,903;1;25;1;1;1;;0;0,92;0,92;0,92;0,92;0,92;0,92;0,92;0,92;0,92;0,92;0,92;0,92;0,92;0,92;0,92;0,92;0,92;0,92;0,92;0,92;0,92;0,92;0,92;0,92;0,838;0,838;0,838;0,838;0,838;0,838;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
42545500;2;01/08/2014;;1;1;1,188;0,838;0,981;1;24;1;1;1;;0;1,188;1,188;1,188;1,188;1,188;1,188;1,094;1,094;1,094;1,005;1,005;1,005;1,005;1,005;0,92;0,92;0,92;0,92;0,92;0,92;0,92;0,92;0,92;0,838;0,838;0,838;0,838;0,838;0,838;0,838;0,838;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
