Sistema de Informações Hidrológicas
Versão Web 3.0
© 2018 Agência Nacional de Águas (ANA)

NivelConsistencia: 1 = Bruto, 2 = Consistido
MediaDiaria: 0 = Não, 1 = Sim
MetodoObtencaoVazoes: 1 = Curva de descarga, 2 = Transferência de vazões, 3 = Soma de vazões, 4 = ADCP
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Régua Seca

Restrições da consulta:
Código da Estação:42980000


EstacaoCodigo;NivelConsistencia;Data;Hora;MediaDiaria;MetodoObtencaoVazoes;Maxima;Minima;Media;DiaMaxima;DiaMinima;MaximaStatus;MinimaStatus;MediaStatus;MediaAnual;MediaAnualStatus;Vazao01;Vazao02;Vazao03;Vazao04;Vazao05;Vazao06;Vazao07;Vazao08;Vazao09;Vazao10;Vazao11;Vazao12;Vazao13;Vazao14;Vazao15;Vazao16;Vazao17;Vazao18;Vazao19;Vazao20;Vazao21;Vazao22;Vazao23;Vazao24;Vazao25;Vazao26;Vazao27;Vazao28;Vazao29;Vazao30;Vazao31;Vazao01Status;Vazao02Status;Vazao03Status;Vazao04Status;Vazao05Status;Vazao06Status;Vazao07Status;Vazao08Status;Vazao09Status;Vazao10Status;Vazao11Status;Vazao12Status;Vazao13Status;Vazao14Status;Vazao15Status;Vazao16Status;Vazao17Status;Vazao18Status;Vazao19Status;Vazao20Status;Vazao21Status;Vazao22Status;Vazao23Status;Vazao24Status;Vazao25Status;Vazao26Status;Vazao27Status;Vazao28Status;Vazao29Status;Vazao30Status;Vazao31Status
42980000;1;01/12/2020;;1;1;;;;;;0;0;0;;0;89,99;89,99;92,722;94,099;95,484;;228,934;293,676;323,865;359,704;368,883;381,644;388,674;398,121;414,857;435,526;444,145;454,81;;173,03;150,2;;304,331;328,267;370,036;392,207;;275,893;215,589;;177,39;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;0;1;1;1;1;0;1;1;0;1;
42980000;1;01/10/2020;;1;1;;;;;;0;0;0;0;0;89,99;89,99;;89,99;88,635;87,289;87,289;;85,95;;83,295;81,979;81,979;81,979;81,979;81,979;81,979;81,979;;;112,689;173,899;186,23;193,419;202,546;202,546;;;184,449;195,231;197,051;;;0;;;;;0;;0;;;;;;;;;0;0;;;;;;;0;0;;;;
42980000;1;01/09/2020;;1;1;92,722;79,372;85,48;1;30;2;2;2;;0;92,722;92,036;91,352;89,99;89,99;85,95;84,618;84,618;84,618;84,618;84,618;84,618;84,618;84,618;84,618;84,618;84,618;84,618;84,618;84,618;84,618;84,618;84,618;85,283;85,95;85,95;85,95;80,672;80,672;79,372;;;;;;;;;;;;;;;;;;;;2;;;;2;;2;;;;;;0;
42980000;1;01/08/2020;;1;1;118,658;95,484;111,191;1;29;2;2;2;;0;118,658;118,658;118,658;118,658;118,658;118,658;118,658;118,658;118,658;118,658;118,658;118,658;117,155;117,155;115,659;115,659;115,659;111,214;109,017;108,288;106,836;106,836;105,391;105,391;103,953;102,523;98,277;97,576;95,484;95,484;95,484;;;;;;;;;;;;;;;;;;2;;;;;2;;;;2;;;;;
42980000;1;01/07/2020;;1;1;150,2;117,155;138,034;1;31;1;1;1;;0;150,2;150,2;150,2;150,2;150,2;150,2;146,921;146,921;145,292;144,48;143,67;143,67;143,67;143,67;143,67;143,67;143,67;143,67;143,67;143,67;141,249;130,159;124,742;122,447;121,686;121,686;120,926;120,168;118,658;118,658;117,155;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;
42980000;1;01/05/2020;;1;1;268,692;240,61;250,621;1;22;2;2;2;;0;268,692;268,692;266,648;260,55;260,55;260,55;256,515;256,515;256,515;252,503;252,503;250,506;248,515;248,515;248,515;248,515;248,515;246,53;246,53;246,53;244,551;240,61;240,61;240,61;240,61;240,61;242,577;242,577;242,577;248,515;252,503;;;;;;2;2;;;;;;2;;;;2;;;;;;;;;;;;2;2;;
42980000;1;01/04/2020;;1;1;575,401;295,796;489,499;1;30;1;1;1;;0;575,401;530,692;485,755;459,489;440,443;460,664;516,702;541,012;555,402;567,349;564,681;533,261;495,53;458,316;445,382;440,443;491,851;533,261;544,914;546,218;531,976;512,926;502,94;496,761;499,227;500,463;439,212;383,982;334,913;295,796;;;;;;1;;;;;;;;1;;;;;;;;;;;;;;;;;;0;
42980000;1;01/03/2020;;1;1;;;;;;0;0;0;;0;1067,82;1228,513;1445,666;1513,137;;1731,258;;1764,725;;1669,431;1518,029;1483,989;990,729;;1050,164;1130,028;786,869;633,735;605,524;;;860,803;970,149;946,17;;760,99;664,211;628,029;611,103;605,524;;1;1;1;1;0;1;0;1;0;1;1;1;1;0;1;1;1;1;1;0;0;1;1;1;0;1;1;1;1;1;0;
42980000;1;01/02/2020;;1;1;;;;;;0;0;0;;0;1005,863;977,602;591,715;423,322;401,686;464,198;575,401;;806,628;;;653,954;712,356;786,869;806,628;809,951;;772,246;754,604;730,948;;579,453;595,837;601,361;602,747;602,747;;843,641;979,471;;;1;1;1;1;1;1;1;0;1;0;0;1;1;1;1;1;0;1;1;1;0;1;1;1;1;1;0;1;1;0;0;
42980000;1;01/01/2020;;1;1;;;;;;0;0;0;;0;115,659;138,844;179,145;240,61;380,478;;502,94;;418,477;357,423;394,568;293,676;253,504;190,711;165,286;154,336;;145,292;120,168;103,953;109,747;140,446;281,08;;1375,465;1771,447;1662,857;1488,823;1542,635;1237,13;1077,707;1;1;1;1;1;0;1;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;0;1;1;1;1;1;1;1;
42980000;1;01/12/2019;;1;1;;;;;;0;0;0;;0;;103,953;117,155;117,155;117,155;166,995;166,995;166,995;166,995;;312,956;428,188;564,681;667,159;677,542;564,681;476,1;416,063;294,735;213,707;175,641;134,081;;150,2;;188,914;223,178;;166,995;127,053;119,412;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0;1;1;0;1;1;1;
42980000;1;01/11/2019;;1;1;;;;;;0;0;0;;0;;87,289;;98,277;81,979;87,961;;110,48;116,406;118,658;;91,352;81,325;84,618;84,618;42,167;;40,141;;87,961;117,155;141,249;146,921;146,921;131,723;126,281;138,844;;223,178;;;0;1;0;1;1;1;0;1;1;1;0;1;1;1;1;1;0;1;0;1;1;1;1;1;1;1;1;0;1;0;0;
42980000;1;01/10/2019;;1;1;;;;;;0;0;0;;0;74,252;74,252;72,992;69,262;;56,793;52,845;;55,088;;55,088;54,524;53,962;53,962;;50,091;51,737;51,737;51,737;51,186;;50,638;50,638;;52,845;52,845;59,096;59,677;59,677;59,677;;1;1;1;1;0;1;1;0;1;0;1;1;1;1;0;1;1;1;1;1;0;1;1;0;1;1;1;1;1;1;0;
42980000;1;01/09/2019;;1;1;;;;;;0;0;0;;0;64,402;64,402;64,402;63,208;;57,365;57,365;57,365;;64,402;64,402;64,402;64,402;62,023;;58,517;56,222;56,222;57,365;55,088;55,088;;55,088;55,088;55,088;55,088;;59,677;63,208;63,208;;1;1;1;1;0;1;1;1;0;1;1;1;1;1;0;1;1;1;1;1;1;0;1;1;1;1;0;1;1;1;0;
42980000;1;01/08/2019;;1;1;;;;;;0;0;0;;0;81,979;81,979;;79,372;78,08;;80,672;81,325;81,979;81,979;81,979;81,979;81,979;;78,08;76,796;76,796;76,796;75,52;75,52;71,741;;71,741;71,741;71,741;71,741;;69,262;69,262;69,262;;1;1;0;1;1;0;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;0;1;1;1;1;0;1;1;1;0;
42980000;1;01/07/2019;;1;1;;;;;;0;0;0;;0;96,877;96,877;;96,877;96,877;;;92,036;91,352;89,99;;;;84,618;84,618;84,618;84,618;84,618;83,295;83,295;83,295;82,636;81,979;81,979;81,979;81,979;81,979;81,979;81,979;81,979;;1;1;0;1;1;0;0;1;1;1;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
42980000;1;01/06/2019;;1;1;130,94;101,1;113,587;1;29;1;1;1;;0;130,94;123,976;118,658;118,658;118,658;119,412;121,686;119,412;118,658;118,658;118,658;118,658;118,658;118,658;118,658;118,658;118,658;117,155;108,288;106,836;106,112;105,391;105,391;103,953;103,953;103,953;102,523;102,523;101,1;101,1;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
42980000;1;01/05/2019;;1;1;;;;;;0;0;0;;0;221,271;;;236,694;;254,506;260,55;;195,231;173,03;166,995;165,286;162,734;150,2;150,2;150,2;;164,433;;294,735;406,457;329,371;283,165;260,55;;189,812;175,641;;166,995;166,995;;1;0;0;1;0;1;1;0;1;1;1;1;1;1;1;1;0;1;0;1;1;1;1;1;0;1;1;0;1;1;0;
42980000;1;01/04/2019;;1;1;;;;;;0;0;0;;0;233,773;204,391;;226,049;245,539;272,798;;298,986;;358,563;368,883;368,883;;;382,813;482,121;;;;392,207;307,555;261,563;240,61;210,896;202,546;;191,612;185,339;184,449;184,449;;1;1;0;1;1;1;0;1;0;1;1;1;0;0;1;1;0;0;0;1;1;1;1;1;1;0;1;1;1;1;0;
42980000;1;01/03/2019;;1;1;;;;;;0;0;0;;0;276,928;;302,188;302,188;302,188;;;519,228;538,421;426,969;;447,858;;300,052;292,619;285,256;288,403;;327,164;373,504;446,619;568,687;512,926;464,198;464,198;;442,91;420,897;329,371;;240,61;1;0;1;1;1;0;0;1;1;1;0;1;0;1;1;1;1;0;1;1;1;1;1;1;1;0;1;1;1;0;1;
42980000;1;01/02/2019;;1;1;;;;;;0;0;0;;0;134,081;;130,159;124,742;130,94;171,298;;209,029;224,133;271,77;337,139;;296,858;242,577;184,449;166,995;198,876;;500,463;;;410,049;;380,478;451,319;500,463;497,993;488,188;;;;1;0;1;1;1;1;0;1;1;1;1;0;1;1;1;1;1;0;1;0;0;1;0;1;1;1;1;1;0;0;0;
42980000;1;01/01/2019;;1;1;;;;;;0;0;0;;0;942,513;;935,227;871,203;;759,39;;526,854;488,188;477,3;;387,499;320,577;258,53;243,563;233,773;230,865;;198,876;191,612;184,449;184,449;184,449;;166,995;166,995;166,995;;166,995;150,2;150,2;1;0;1;1;0;1;0;1;1;1;0;1;1;1;1;1;1;0;1;1;1;1;1;0;1;1;1;0;1;1;1;
42980000;1;01/12/2018;;1;1;;;;;;0;0;0;;0;512,926;538,421;682,023;;;1352,541;998,278;;;819,969;648,137;619,531;;721,615;;378,148;357,423;350,612;323,865;282,122;240,61;240,61;180,907;;392,207;;638,034;;833,445;942,513;;;;;0;0;;;0;0;;;;0;;0;;;;;;;;;0;;0;;0;;;0;
42980000;1;01/11/2018;;1;1;;;;;;0;0;0;;0;95,225;;92,473;;109,334;144,657;323,147;459,677;;654,505;672,247;;700,822;703,864;;703,864;713,031;751,864;758,173;;;504,783;529,612;601,388;;;988,323;;;1024,733;;1;0;1;0;1;1;1;1;0;1;1;0;1;1;0;1;1;1;1;0;0;1;1;1;0;0;1;0;0;1;0;
42980000;1;01/10/2018;;1;1;;;;;;0;0;0;;0;42,968;;42,968;;38,671;38,671;;34,511;34,511;;30,494;30,494;;30,494;30,494;36,573;40,803;;;79,083;79,083;;61,426;;71,989;76,481;92,473;;92,473;92,473;92,473;1;0;1;0;1;1;0;1;1;0;1;1;0;1;1;1;1;0;0;1;1;0;1;0;1;1;1;0;1;1;1;
42980000;1;01/09/2018;;1;1;;;;;;0;0;0;;0;34,511;;;30,494;;28,542;26,629;;;17,689;;17,689;;;26,629;;29,513;30,494;;30,494;35,537;;42,968;42,968;;45,167;45,167;;42,968;42,968;;1;0;0;1;0;1;1;0;0;1;0;1;0;0;1;0;1;1;0;1;1;0;1;1;0;1;1;0;1;1;0;
42980000;1;01/08/2018;;1;1;;;;;;0;0;0;;0;38,671;38,671;;34,511;34,511;;38,671;;40,803;;;41,882;;41,882;42,968;42,968;;;42,968;42,968;;40,803;;38,143;;37,618;;36,054;;34,511;34,511;1;1;0;1;1;0;1;0;1;0;0;1;0;1;1;1;0;0;1;1;0;1;0;1;0;1;0;1;0;1;1;
42980000;1;01/07/2018;;1;1;;;;;;0;0;0;;0;56,631;;53,111;;44,614;41,341;;39,201;38,671;40,803;45,722;;48,525;50,803;51,953;;48,525;47,398;47,398;49,091;;51,953;51,953;;;41,882;36,573;;;28,542;28,542;1;0;1;0;1;1;0;1;1;1;1;0;1;1;1;0;1;1;1;1;0;1;1;0;0;1;1;0;0;1;1;
42980000;1;01/06/2018;;1;1;;;;;;0;0;0;;0;;73,904;;;71,354;;71,354;;68,831;68,831;;68,831;;65,715;;;48,525;43,515;42,968;42,968;50,23;57,819;66,335;;56,631;56,631;56,631;;56,631;56,631;;0;1;0;0;1;0;1;0;1;1;0;1;0;1;0;0;1;1;1;1;1;1;1;0;1;1;1;0;1;1;0;
42980000;1;01/05/2018;;1;1;;;;;;0;0;0;;0;;94,535;89,746;88,391;;81,711;79,083;;77,129;;75,189;;66,335;;52,532;50,803;;63,867;65,715;68,831;;;;87,043;88,391;;93,846;93,846;;78,43;;0;1;1;1;0;1;1;0;1;0;1;0;1;0;1;1;0;1;1;1;0;0;0;1;1;0;1;1;0;1;0;
42980000;1;01/04/2018;;1;1;;;;;;0;0;0;;0;;133,067;;;;286,254;408,877;520,78;588,846;;466,584;341,847;;232,336;;188,655;;;;126,253;115,137;109,334;107,897;;106,466;;109,334;;114,407;115,137;;0;1;0;0;0;1;1;1;1;0;1;1;0;1;0;1;0;0;0;1;1;1;1;0;1;0;1;0;1;1;0;
42980000;1;01/03/2018;;1;1;;;;;;0;0;0;;0;;;414,083;304,978;;296,092;;304,978;;353,803;427,244;;553,53;645,723;;591,969;497,595;423,274;;;296,092;;237,756;242,301;;267,081;280,861;251,616;221,608;;186,964;0;0;1;1;0;1;0;1;0;1;1;0;1;1;0;1;1;1;0;0;1;0;1;1;0;1;1;1;1;0;1;
42980000;1;01/02/2018;;1;1;;;;;;0;0;0;;0;249,589;;448,733;;762,921;;;522,247;479,148;720,716;544,498;;411,476;;330,097;;;207,542;195,461;;;162,972;161,354;;207,542;;;;;;;1;0;1;0;1;0;0;1;1;1;1;0;1;0;1;0;0;1;1;0;0;1;1;0;1;0;0;0;0;0;0;
42980000;1;01/01/2018;;1;1;;;;;;0;0;0;;0;171,135;;182,759;;198,031;;204,935;209,285;215,421;214,541;204,935;;198,031;191,199;;191,199;189,502;;187,809;;113,678;182,759;;113,678;92,473;;;100,097;101,502;141,538;152,54;1;0;1;0;1;0;1;1;1;1;1;0;1;1;0;1;1;0;1;0;1;1;0;1;1;0;0;1;1;1;1;
42980000;1;01/12/2017;;1;1;;;;;;0;0;0;;0;;;218,066;;270,23;;311,729;451,456;816,135;;844,246;;849,257;816,135;;720,716;;714,565;699,303;;675,227;;;398,565;;398,565;;215,421;;204,935;;0;0;;0;;0;;;;0;;0;;;0;;0;;;0;;0;0;;0;;0;;0;;0;
42980000;1;01/11/2017;;1;1;;;;;;0;0;0;;0;30,494;;38,143;;69,459;;;68,831;;;95,225;;175,26;;222,497;;235,041;;;245,04;;;231,436;;;49,66;;;215,421;;;1;0;1;0;1;0;0;1;0;0;1;0;1;0;1;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;
42980000;1;01/10/2017;;1;1;;;;;;0;0;0;;0;27,581;;32,987;;;40,803;;28,542;;22,472;;22,024;;;11,014;;11,38;;9,938;;8,555;;;;;;;;;11,38;27,581;1;0;1;0;0;1;0;1;0;1;0;1;0;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;1;1;
42980000;1;01/09/2017;;1;1;;;;;;0;0;0;;0;;17,689;;19,389;;18,533;;16,036;;16,036;;16,036;16,036;;16,036;;12,879;;;14,432;;;;14,432;;;16,036;17,689;17,689;17,689;;0;1;0;1;0;1;0;1;0;1;0;1;1;0;1;0;1;0;0;1;0;0;0;1;0;0;1;1;1;1;0;
42980000;1;01/08/2017;;1;1;;;;;;0;0;0;;0;30,494;;28,542;;28,542;;26,629;;;25,687;;;22,924;;21,134;;;21,134;;;19,389;;;;19,389;;19,389;19,821;20,256;20,256;;1;0;1;0;1;0;1;0;0;1;0;0;1;0;1;0;0;1;0;0;1;0;0;0;1;0;1;1;1;1;0;
42980000;1;01/07/2017;;1;1;;;;;;0;0;0;;0;28,542;;;;27,581;;26,629;;28,542;;30,494;;34,511;;;29,513;;29,513;;29,513;;29,513;;28,542;27,581;;26,629;;30,003;;;1;0;0;0;1;0;1;0;1;0;1;0;1;0;0;1;0;1;0;1;0;1;0;1;1;0;1;0;1;0;0;
42980000;1;01/06/2017;;1;1;;;;;;0;0;0;;0;50,23;;;;44,064;;;38,671;;;34,511;34,511;;;30,494;;28,542;;;28,542;28,542;;27,581;;27,581;27,581;28,542;28,542;28,542;28,542;;1;0;0;0;1;0;0;1;0;0;1;1;0;0;1;0;1;0;0;1;1;0;1;0;1;1;1;1;1;1;0;
42980000;1;01/05/2017;;1;1;;;;;;0;0;0;;0;53,693;;62,034;;47,398;;40,803;;38,671;;;;;34,511;;57,819;;;;;62,034;;116,601;;87,043;;;75,834;;69,459;;1;0;1;0;1;0;1;0;1;0;0;0;0;1;0;1;0;0;0;0;1;0;1;0;1;0;0;1;0;1;0;
42980000;1;01/04/2017;;1;1;;;;;;0;0;0;;0;201,474;;133,067;;110,776;;79,083;;60,82;;56,631;;54,277;;;65,715;;;;;53,693;;;51,953;;;48,525;;52,532;;;1;0;1;0;1;0;1;0;1;0;1;0;1;0;0;1;0;0;0;0;1;0;0;1;0;0;1;0;1;0;0;
42980000;1;01/03/2017;;1;1;;;;;;0;0;0;;0;167,856;;187,809;;;;187,809;;;115,137;;;90,425;;;;94,535;;96,609;;;143,095;;;149,372;;;187,809;;;;1;0;1;0;0;0;1;0;0;1;0;0;1;0;0;0;1;0;1;0;0;1;0;0;1;0;0;1;0;0;0;
42980000;1;01/01/2017;;1;1;;;;;;0;0;0;;0;100,799;;98;91,789;;73,904;;76,481;;96,609;;;116,601;124,754;;127,758;;105,041;;127,758;159,741;;217,183;;169,493;118,809;;102,207;;97,304;95,225;1;0;1;1;0;1;0;1;0;1;0;0;1;1;0;1;0;1;0;1;1;0;1;0;1;1;0;1;0;1;1;
42980000;1;01/12/2016;;1;1;;;;;;0;0;0;;0;225,167;;232,336;;240,48;;245,955;;;;261,875;;379,587;;441,96;;561,114;648,644;;561,114;;444,663;;280,861;;201,474;;125,503;117,336;;111,499;1;0;1;0;1;0;1;0;0;0;1;0;1;0;1;0;1;1;0;1;0;1;0;1;0;1;0;1;1;0;1;
42980000;1;01/11/2016;;1;1;;;;;;0;0;0;;0;47,398;;;39,732;40,267;16,036;;;35,537;;42,424;46,278;;63,867;;;253,651;;121,77;;;100,799;;;204,935;;245,04;;235,041;;;1;0;0;1;1;1;0;0;1;0;1;1;0;1;0;0;1;0;1;0;0;1;0;0;1;0;1;0;1;0;0;
42980000;1;01/10/2016;;1;1;;;;;;0;0;0;;0;42,968;;40,803;;;89,746;;40,803;;;95,225;;57,819;;46,837;;;40,803;;;35,537;;32,484;;;22,924;22,472;;;46,837;;1;0;1;0;0;1;0;1;0;0;1;0;1;0;1;0;0;1;0;0;1;0;1;0;0;1;1;0;0;1;0;
42980000;1;01/09/2016;;1;1;;;;;;0;0;0;;0;45,167;45,167;;39,732;39,732;;36,054;;;32,484;;;;30,494;;24,756;;;19,389;;21,578;;36,573;;36,573;;;40,803;36,573;36,054;;1;1;0;1;1;0;1;0;0;1;0;0;0;1;0;1;0;0;1;0;1;0;1;0;1;0;0;1;1;1;0;
42980000;1;01/08/2016;;1;1;;;;;;0;0;0;;0;;51,953;;49,66;;;;;48,525;;47,398;47,398;;;47,398;;47,398;;50,803;54,277;;51,953;;50,803;;45,167;;45,167;;42,968;;0;1;0;1;0;0;0;0;1;0;1;1;0;0;1;0;1;0;1;1;0;1;0;1;0;1;0;1;0;1;0;
42980000;1;01/07/2016;;1;1;;;;;;0;0;0;;0;;61,426;;;;;61,426;61,426;;61,426;;59,014;;59,014;59,014;;56,631;;;;;55,45;;54,277;;;51,953;;50,803;;;0;1;0;0;0;0;1;1;0;1;0;1;0;1;1;0;1;0;0;0;0;1;0;1;0;0;1;0;1;0;0;
42980000;1;01/06/2016;;1;1;;;;;;0;0;0;;0;82,372;80,394;;;;;;70,721;;;;71,354;;70,721;;67,58;;;;;63,254;62,643;62,643;;;;;;61,426;;;1;1;0;0;0;0;0;1;0;0;0;1;0;1;0;1;0;0;0;0;1;1;1;0;0;0;0;0;1;0;0;
42980000;1;01/05/2016;;1;1;;;;;;0;0;0;;0;171,135;160,547;143,095;;119,547;;111,499;107,181;;;;91,789;;88,391;;86,371;;90,425;92,473;;89,068;;;84,364;81,052;;80,394;;79,083;;;1;1;1;0;1;0;1;1;0;0;0;1;0;1;0;1;0;1;1;0;1;0;0;1;1;0;1;0;1;0;0;
42980000;1;01/04/2016;;1;1;;;;;;0;0;0;;0;;176,089;;153,335;;146,223;;136,898;;132,305;;;;;117,336;;118,071;98;;99,396;;95,916;;;;93,846;;;;120,287;;0;1;0;1;0;1;0;1;0;1;0;0;0;0;1;0;1;1;0;1;0;1;0;0;0;1;0;0;0;1;0;
42980000;1;01/03/2016;;1;1;;;;;;0;0;0;;0;226,06;;;211,033;;263,951;280,861;;;;540,01;;467,972;;414,083;;;296,092;;259,806;;;200,612;;;;;;;;;1;0;0;1;0;1;1;0;0;0;1;0;1;0;1;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;
42980000;1;01/02/2016;;1;1;;;;;;0;0;0;;0;;;;;861,005;;;;;;373,365;;;293,892;293,892;;;278,719;323,147;;;;246,871;240,48;;;;236,85;226,06;;;0;0;0;0;1;0;0;0;0;0;1;0;0;1;1;0;0;1;1;0;0;0;1;1;0;0;0;1;1;0;0;
42980000;1;01/01/2016;;1;1;;;;;;0;0;0;;0;;;;151,746;169,493;;226,06;;;;;;;;565,689;705,388;;1412,04;1382,019;;;1477,454;;;;;;;1744,304;;1318,773;0;0;0;1;1;0;1;0;0;0;0;0;0;0;1;1;0;1;1;0;0;1;0;0;0;0;0;0;1;0;1;
