Sistema de Informações Hidrológicas
Versão Web 3.0
© 2018 Agência Nacional de Águas (ANA)

NivelConsistencia: 1 = Bruto, 2 = Consistido
MediaDiaria: 0 = Não, 1 = Sim
MetodoObtencaoVazoes: 1 = Curva de descarga, 2 = Transferência de vazões, 3 = Soma de vazões, 4 = ADCP
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Régua Seca

Restrições da consulta:
Código da Estação:42250000


EstacaoCodigo;NivelConsistencia;Data;Hora;MediaDiaria;MetodoObtencaoVazoes;Maxima;Minima;Media;DiaMaxima;DiaMinima;MaximaStatus;MinimaStatus;MediaStatus;MediaAnual;MediaAnualStatus;Vazao01;Vazao02;Vazao03;Vazao04;Vazao05;Vazao06;Vazao07;Vazao08;Vazao09;Vazao10;Vazao11;Vazao12;Vazao13;Vazao14;Vazao15;Vazao16;Vazao17;Vazao18;Vazao19;Vazao20;Vazao21;Vazao22;Vazao23;Vazao24;Vazao25;Vazao26;Vazao27;Vazao28;Vazao29;Vazao30;Vazao31;Vazao01Status;Vazao02Status;Vazao03Status;Vazao04Status;Vazao05Status;Vazao06Status;Vazao07Status;Vazao08Status;Vazao09Status;Vazao10Status;Vazao11Status;Vazao12Status;Vazao13Status;Vazao14Status;Vazao15Status;Vazao16Status;Vazao17Status;Vazao18Status;Vazao19Status;Vazao20Status;Vazao21Status;Vazao22Status;Vazao23Status;Vazao24Status;Vazao25Status;Vazao26Status;Vazao27Status;Vazao28Status;Vazao29Status;Vazao30Status;Vazao31Status
42250000;1;01/11/2019;;1;1;38,409;1,579;5,463;25;1;1;1;1;;0;1,579;1,9;1,579;1,579;2,484;2,929;3,541;3,128;1,9;1,683;1,683;1,683;1,579;1,579;1,845;6,379;5,061;4,503;3,541;2,484;2,484;2,363;2,243;17,893;38,409;7,534;6,626;9,848;17,228;6,626;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
42250000;1;01/10/2019;;1;1;1,631;1,097;1,356;9;5;1;1;1;0;0;1,579;1,579;1,579;1,188;1,097;1,188;1,188;1,188;1,631;1,477;1,378;1,378;1,281;1,188;1,188;1,188;1,188;1,097;1,097;1,097;1,427;1,378;1,378;1,477;1,631;1,579;1,378;1,281;1,579;1,579;1,579;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42250000;1;01/09/2019;;1;1;1,79;1,188;1,543;1;23;1;1;1;0;0;1,79;1,79;1,79;1,79;1,79;1,79;1,736;1,683;1,683;1,579;1,579;1,579;1,579;1,579;1,579;1,579;1,579;1,378;1,281;1,281;1,281;1,281;1,188;1,188;1,188;1,188;1,683;1,683;1,631;1,579;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
42250000;1;01/08/2019;;1;1;2,126;1,79;1,989;1;30;1;1;1;0;0;2,126;2,126;2,126;2,126;2,126;2,126;2,126;2,126;2,012;2,012;2,012;2,012;2,012;2,012;2,012;2,012;2,012;2,012;1,956;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,79;1,79;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42250000;1;01/07/2019;;1;1;2,609;2,126;2,367;1;28;1;1;1;0;0;2,609;2,609;2,609;2,609;2,609;2,609;2,484;2,484;2,484;2,484;2,484;2,484;2,363;2,363;2,363;2,363;2,363;2,303;2,243;2,243;2,243;2,243;2,243;2,243;2,243;2,243;2,243;2,126;2,126;2,126;2,126;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42250000;1;01/06/2019;;1;1;3,684;2,735;3,058;5;29;1;1;1;0;0;3,401;3,332;3,264;3,128;3,684;3,471;3,401;3,401;3,264;3,264;3,196;3,128;2,995;2,995;2,995;2,995;2,864;2,864;2,864;2,864;2,864;2,864;2,864;2,864;2,864;2,864;2,864;2,864;2,735;2,735;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
42250000;1;01/05/2019;;1;1;9,021;3,401;4,724;18;14;1;1;1;0;0;4,426;4,35;4,738;4,897;4,817;4,659;4,35;4,123;3,974;3,974;3,828;3,828;3,684;3,401;3,401;3,755;7,534;9,021;8,525;8,195;7,782;4,273;4,198;4,123;3,974;3,974;3,901;3,828;3,828;3,684;3,401;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
42250000;1;01/04/2019;;1;1;9,269;4,503;5,745;17;5;1;1;1;0;0;5,637;5,226;5,143;4,979;4,503;4,817;5,308;5,308;5,885;5,637;5,308;5,061;6,297;8,608;7,699;7,451;9,269;8,525;6,544;5,885;5,967;5,226;4,897;4,897;4,897;4,817;4,738;4,738;4,581;4,503;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
42250000;1;01/03/2019;;1;1;23,968;4,273;8,155;5;14;1;1;1;0;0;6,297;15,65;16,231;18,475;23,968;17,976;15,816;10,675;7,534;6,791;6,049;5,308;4,817;4,273;4,897;5,061;4,897;4,738;4,659;4,503;4,426;4,897;5,555;6,297;6,626;6,297;6,214;6,132;6,049;5,885;5,802;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42250000;1;01/02/2019;;1;1;7,534;3,541;5,017;28;5;1;1;1;0;0;4,273;4,123;3,974;3,612;3,541;4,123;4,273;4,659;5,72;5,885;5,308;4,426;3,828;3,684;4,659;5,391;5,555;7,121;6,462;5,885;5,226;5,226;5,143;5,061;4,897;4,35;6,544;7,534;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
42250000;1;01/01/2019;;1;1;36,988;4,273;7,983;1;25;1;1;1;0;0;36,988;18,89;16,48;11,089;10,344;9,352;8,773;8,277;8,195;7,699;7,039;6,214;6,214;6,132;5,885;5,637;5,473;6,132;5,802;5,473;5,061;4,817;4,581;4,581;4,273;4,35;4,503;5,061;4,897;4,817;4,426;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42250000;1;01/12/2018;;1;1;27,969;3,401;8,704;3;25;1;1;1;0;0;6,956;7,204;27,969;22,302;10,675;10,262;8,195;7,121;6,874;6,626;6,544;6,297;6,626;6,297;5,967;5,802;5,308;4,979;4,817;4,35;3,901;3,828;3,684;3,684;3,401;4,123;4,738;8,525;13,41;24,134;25,217;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42250000;1;01/11/2018;;1;1;39,329;0,762;12,674;9;2;1;1;1;0;0;0,801;0,762;1,845;1,631;1,427;2,243;1,845;14,322;39,329;30,973;29,888;28,803;16,065;6,049;4,503;4,817;5,226;4,659;15,733;16,314;15,484;19,972;20,554;21,469;18,724;16,148;13,327;9,765;9,352;8,195;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
42250000;1;01/10/2018;;1;1;2,929;0,476;0,999;16;15;1;1;1;0;0;0,762;0,686;0,613;0,762;0,762;0,686;0,841;1,234;1,097;0,966;0,801;0,686;0,613;0,543;0,476;2,929;1,427;1,052;1,234;1,188;1,142;1,052;0,966;0,923;1,188;1,329;1,188;1,234;0,966;0,841;0,801;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42250000;1;01/09/2018;;1;1;2,735;0,543;1,079;16;13;1;1;1;0;0;0,841;0,841;0,801;0,762;0,762;0,686;0,686;0,613;0,613;0,613;0,613;0,613;0,543;0,543;1,427;2,735;1,79;1,631;1,528;1,845;1,79;1,683;1,528;1,329;1,188;1,097;0,966;0,801;0,762;0,762;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
42250000;1;01/08/2018;;1;1;1,234;0,923;1,053;18;1;1;1;1;0;0;0,923;0,923;0,923;0,923;0,923;0,923;0,923;0,923;1,188;1,188;1,097;1,097;1,097;1,097;1,097;1,097;1,097;1,234;1,188;1,142;1,097;1,097;1,097;1,188;1,097;1,097;1,097;1,009;1,009;0,923;0,923;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42250000;1;01/07/2018;;1;1;1,188;0,923;1,072;1;28;1;1;1;0;0;1,188;1,188;1,188;1,188;1,188;1,188;1,188;1,188;1,188;1,188;1,097;1,097;1,097;1,097;1,097;1,097;1,009;1,009;1,009;1,009;1,009;1,009;1,009;1,009;1,009;1,009;1,009;0,923;0,923;0,923;0,923;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42250000;1;01/06/2018;;1;1;1,528;1,188;1,323;1;23;1;1;1;0;0;1,528;1,528;1,477;1,477;1,477;1,477;1,427;1,378;1,427;1,378;1,378;1,378;1,329;1,281;1,281;1,281;1,281;1,281;1,281;1,281;1,281;1,281;1,188;1,188;1,188;1,188;1,188;1,188;1,188;1,188;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
42250000;1;01/05/2018;;1;1;2,609;1,579;1,848;3;28;1;1;1;0;0;2,012;1,9;2,609;1,956;1,956;2,012;1,956;1,9;1,9;1,9;1,9;1,9;1,845;1,845;1,845;1,79;1,79;1,79;1,9;2,012;1,79;1,79;1,79;1,79;1,736;1,683;1,683;1,579;1,579;1,579;1,579;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42250000;1;01/04/2018;;1;1;7,616;2,069;2,794;16;30;1;1;1;0;0;2,363;2,243;2,184;2,126;3,128;3,061;2,864;2,864;2,735;2,671;2,609;2,484;2,484;2,363;2,363;7,616;3,901;3,401;3,196;2,995;2,864;2,735;2,609;2,484;2,363;2,363;2,243;2,243;2,184;2,069;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
42250000;1;01/03/2018;;1;1;24,967;2,423;5,165;8;31;1;1;1;0;0;4,897;4,426;3,901;3,541;3,612;3,471;4,273;24,967;17,062;11,752;8,195;6,379;5,061;4,273;3,901;3,684;3,612;3,541;3,401;3,401;3,401;3,264;3,332;3,264;3,128;3,061;2,995;2,799;2,609;2,484;2,423;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42250000;1;01/02/2018;;1;1;12,166;2,126;4,088;23;17;1;1;1;0;0;2,546;2,929;3,196;4,659;5,143;4,817;3,541;3,196;2,929;2,671;2,609;2,546;2,484;2,423;2,363;2,243;2,126;2,126;2,363;3,612;4,198;4,503;12,166;9,6;7,286;5,308;5,72;5,143;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
42250000;1;01/01/2018;;1;1;19,972;2,126;4,615;6;29;1;1;1;0;0;3,471;3,974;3,401;5,473;6,297;19,972;14,322;9,931;7,782;5,72;4,503;4,048;3,755;3,471;3,196;3,128;3,061;3,061;2,995;2,995;2,995;2,864;2,864;2,864;2,864;2,671;2,423;2,184;2,126;2,243;2,423;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42250000;1;01/12/2017;;1;1;105,62;3,264;25,41;3;29;1;1;1;0;0;35,483;39,329;105,62;74,029;70,77;50,464;52,308;103,403;76,233;37,991;16,397;19,14;14,488;10,841;9,021;7,699;6,791;5,802;5,061;4,817;4,738;4,581;4,198;3,901;3,684;3,541;3,471;3,332;3,264;3,541;3,755;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42250000;1;01/11/2017;;1;1;35,817;0,966;9,621;23;6;1;1;1;0;0;6,379;2,864;1,378;1,052;1,142;0,966;1,427;1,234;1,427;2,069;4,273;3,061;1,79;1,427;1,188;1,097;1,281;1,477;2,184;2,929;3,401;19,223;35,817;25,968;28,803;30,305;20,138;30,055;32,225;22,052;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;
42250000;1;01/10/2017;;1;1;3,401;0,008;0,344;28;19;1;1;1;0;0;0,298;0,325;0,444;0,383;0,354;0,354;0,354;0,325;0,221;0,154;0,114;0,096;0,079;0,049;0,049;0,049;0,025;0,025;0,008;0,008;0,008;0,008;0,008;0,008;0,008;0,008;0,008;3,401;1,683;1,009;0,801;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
42250000;1;01/09/2017;;1;1;0,271;0,114;0,168;30;12;1;1;1;;0;0,246;0,246;0,246;0,246;0,246;0,246;0,198;0,198;0,154;0,154;0,154;0,114;0,114;0,114;0,114;0,114;0,114;0,154;0,154;0,154;0,154;0,175;0,198;0,154;0,154;0,133;0,114;0,114;0,114;0,271;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
42250000;1;01/08/2017;;1;1;0,413;0,246;0,307;4;24;1;1;1;0;0;0,354;0,354;0,354;0,413;0,354;0,354;0,354;0,354;0,354;0,354;0,354;0,325;0,298;0,298;0,298;0,298;0,298;0,298;0,298;0,298;0,298;0,298;0,298;0,246;0,246;0,246;0,246;0,246;0,246;0,246;0,246;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42250000;1;01/07/2017;;1;1;0,413;0,298;0,361;1;24;1;1;1;0;0;0,413;0,413;0,413;0,413;0,354;0,354;0,354;0,354;0,354;0,413;0,413;0,413;0,354;0,354;0,354;0,354;0,354;0,413;0,413;0,413;0,354;0,354;0,354;0,298;0,298;0,298;0,298;0,354;0,325;0,298;0,298;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42250000;1;01/06/2017;;1;1;0,762;0,354;0,505;1;23;1;1;1;0;0;0,762;0,762;0,686;0,686;0,686;0,723;0,649;0,613;0,613;0,577;0,543;0,476;0,476;0,444;0,476;0,413;0,413;0,413;0,413;0,413;0,383;0,383;0,354;0,354;0,354;0,413;0,444;0,413;0,413;0,413;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
42250000;1;01/05/2017;;1;1;1,79;0,476;0,764;21;8;1;1;1;0;0;0,543;0,543;0,543;0,543;0,543;0,543;0,543;0,476;0,476;0,476;0,476;0,476;0,476;0,476;0,476;0,543;0,543;0,649;0,649;1,427;1,79;1,528;1,329;1,188;1,097;1,009;0,966;0,923;0,841;0,841;0,762;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42250000;1;01/04/2017;;1;1;1,009;0,543;0,76;1;27;1;1;1;0;0;1,009;1,009;1,009;0,923;0,923;0,923;0,923;0,923;0,882;0,841;0,841;0,841;0,841;0,762;0,762;0,762;0,723;0,686;0,686;0,686;0,649;0,613;0,613;0,613;0,613;0,577;0,543;0,543;0,543;0,543;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
42250000;1;01/03/2017;;1;1;4,581;1,097;1,976;3;11;1;1;1;0;0;3,196;3,974;4,581;3,471;3,264;3,196;3,128;2,929;2,609;2,303;1,097;2,012;1,9;1,736;1,528;1,477;1,378;1,378;1,378;1,281;1,281;1,281;1,281;1,188;1,188;1,188;1,188;1,234;1,329;1,188;1,097;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42250000;1;01/02/2017;;1;1;17,145;1,329;2,827;6;2;1;1;1;0;0;1,378;1,329;2,671;2,243;1,845;17,145;5,637;4,738;3,264;2,671;2,929;3,061;2,609;2,184;2,126;1,956;1,736;1,683;1,631;1,579;1,528;1,477;1,477;1,378;1,378;1,329;1,736;4,426;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
