Sistema de Informações Hidrológicas
Versão Web 3.0
© 2018 Agência Nacional de Águas (ANA)

NivelConsistencia: 1 = Bruto, 2 = Consistido
MediaDiaria: 0 = Não, 1 = Sim
MetodoObtencaoVazoes: 1 = Curva de descarga, 2 = Transferência de vazões, 3 = Soma de vazões, 4 = ADCP
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Régua Seca

Restrições da consulta:
Código da Estação:42251000


EstacaoCodigo;NivelConsistencia;Data;Hora;MediaDiaria;MetodoObtencaoVazoes;Maxima;Minima;Media;DiaMaxima;DiaMinima;MaximaStatus;MinimaStatus;MediaStatus;MediaAnual;MediaAnualStatus;Vazao01;Vazao02;Vazao03;Vazao04;Vazao05;Vazao06;Vazao07;Vazao08;Vazao09;Vazao10;Vazao11;Vazao12;Vazao13;Vazao14;Vazao15;Vazao16;Vazao17;Vazao18;Vazao19;Vazao20;Vazao21;Vazao22;Vazao23;Vazao24;Vazao25;Vazao26;Vazao27;Vazao28;Vazao29;Vazao30;Vazao31;Vazao01Status;Vazao02Status;Vazao03Status;Vazao04Status;Vazao05Status;Vazao06Status;Vazao07Status;Vazao08Status;Vazao09Status;Vazao10Status;Vazao11Status;Vazao12Status;Vazao13Status;Vazao14Status;Vazao15Status;Vazao16Status;Vazao17Status;Vazao18Status;Vazao19Status;Vazao20Status;Vazao21Status;Vazao22Status;Vazao23Status;Vazao24Status;Vazao25Status;Vazao26Status;Vazao27Status;Vazao28Status;Vazao29Status;Vazao30Status;Vazao31Status
42251000;1;01/03/2021;;1;1;60,218;32,541;47,53;15;31;1;1;1;;0;40,688;40,688;40,688;40,168;40,168;40,341;40,688;42,863;46,005;52,76;53,235;55,165;56,398;58,924;60,218;60,218;60,218;57,399;56,398;55,41;54,435;53,473;52,523;46,326;44,611;42,775;40,255;37,665;35,948;34,24;32,541;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
42251000;1;01/02/2021;;1;1;43,998;5,145;23,836;27;3;1;1;1;;0;11,724;10,212;5,145;5,232;14,185;18,919;21,174;22,311;22,149;24,193;25,345;26,919;23,782;19,722;15,59;13,875;13,875;14,418;20,931;23,782;32,118;33,814;36,805;38,699;42,253;43,124;43,998;43,124;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;
42251000;1;01/01/2021;;1;1;40,255;7,915;17,88;1;31;1;1;1;;0;40,255;31,273;28,334;27,085;29,59;30,43;29,758;29,087;29,087;28,084;24,275;20,527;18,52;16,14;14,808;13,565;12,641;12,029;11,495;10,588;10,137;9,688;9,39;9,093;8,797;8,649;8,355;8,575;8,134;7,988;7,915;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
42251000;1;01/12/2020;;1;1;44,173;2,982;26,318;24;4;3;3;3;;0;11,724;10,212;7,769;2,982;9,464;18,121;18,919;23,455;21,336;23,618;24,768;26,255;26,255;21,336;18,121;13,875;13,875;14,03;15,355;30,01;34,24;39,649;41,992;44,173;43,823;43,823;43,823;43,823;43,823;43,299;41,904;;;;3;;;;;;;;;;;;;;;;3;3;3;3;3;3;3;3;3;3;3;3;
42251000;1;01/11/2020;;1;1;35,52;13,411;19,844;20;5;3;3;3;;0;17,326;16,692;14,341;13,488;13,411;13,411;13,411;13,411;13,411;13,411;13,411;13,411;13,952;14,574;15,904;16,93;19,722;22,964;32,118;35,52;34,24;32,118;30,851;27,917;25,841;24,193;22,556;20,931;18,919;16,93;;;;;;;;;;;;;;;;;;;;3;3;3;3;3;3;3;3;;;;;0;
42251000;1;01/10/2020;;1;1;17,326;1,766;5,431;31;17;1;1;1;0;0;3,203;3,055;2,909;2,766;2,624;2,555;2,486;2,486;2,349;2,349;2,215;2,215;2,084;2,084;1,891;1,955;1,766;1,766;2,695;5,145;6,405;6,498;6,498;6,498;8,134;10,663;10,814;13,411;14,574;16,93;17,326;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42251000;1;01/09/2020;;1;1;7,769;3,354;5,09;1;30;1;1;1;0;0;7,769;7,769;7,623;7,478;7,333;7,163;6,686;6,498;6,312;6,128;5,945;5,764;5,585;4,972;4,633;4,219;3,818;3,661;3,661;3,43;3,43;3,43;3,583;4,057;4,057;3,739;3,583;3,583;3,43;3,354;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
42251000;1;01/08/2020;;1;1;;;;;;0;0;0;0;0;9,688;9,539;9,539;9,39;9,39;9,241;9,241;9,093;9,093;8,945;8,945;8,797;8,649;8,649;8,649;8,649;8,502;8,502;8,355;8,355;8,355;8,208;8,208;8,208;8,061;8,061;8,061;7,915;7,915;7,915;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
42251000;1;01/07/2020;;1;1;11,648;9,688;10,611;1;31;1;1;1;0;0;11,648;11,648;11,648;11,495;11,495;11,495;11,344;11,344;11,192;11,04;10,889;10,738;10,588;10,437;10,287;10,287;10,287;10,287;10,362;10,287;10,137;10,137;10,137;10,137;10,137;10,137;9,987;9,987;9,837;9,837;9,688;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42251000;1;01/06/2020;;1;1;19,16;11,42;14,279;1;28;1;1;1;0;0;19,16;18,679;18,36;18,041;17,723;17,405;17,088;16,771;15,826;15,198;14,574;14,263;13,952;13,642;13,333;13,102;13,102;12,948;12,795;12,641;12,488;12,334;12,334;12,334;12,258;11,952;11,648;11,42;11,495;11,495;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
42251000;1;01/05/2020;;1;1;24,604;16,14;18,614;25;13;1;1;1;0;0;20,285;19,4;18,759;18,121;17,723;17,405;17,246;17,088;16,93;16,771;16,613;16,456;16,14;16,377;16,377;17,723;19,24;19,722;18,679;18,36;18,2;17,882;17,961;21,336;24,604;21,823;20,366;20,285;19,882;19,882;19,4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42251000;1;01/04/2020;;1;1;51,586;21,012;29,399;21;30;1;1;1;0;0;24,768;23,946;23,537;23,209;22,964;22,964;22,801;38,095;38,095;37,493;36,72;35,435;34,496;33,22;32,118;30,851;29,171;28,752;31,273;32,541;51,586;38,958;32,202;25,428;22,719;22,393;22,067;21,742;21,417;21,012;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
42251000;1;01/03/2020;;1;1;120,266;27,334;55,438;6;31;1;1;1;0;0;81,424;89,87;100,043;111,495;116,205;120,266;114,785;105,711;83,893;69,144;56,398;47,52;44,348;41,122;36,891;34,155;32,118;30,178;28,752;31,188;33,985;34,155;34,155;32,541;31,61;30,767;29,506;30,683;30,01;28,334;27,334;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42251000;1;01/02/2020;;1;1;79,968;26,587;49,842;26;5;3;3;3;0;0;69,869;57,022;35,606;28,669;26,587;26,919;29,255;48,625;51,354;54,921;54,921;52,76;52,76;53,593;52,76;52,76;51,354;50,203;48,625;33,814;27,417;27,417;29,003;39,649;79,487;79,968;77,899;75,253;76,957;;;;;;;;;;3;3;3;3;3;3;3;3;3;3;3;3;;;;;;;;;;;0;0;
42251000;1;01/01/2020;;1;1;76,179;4,219;26,529;29;1;1;1;1;0;0;4,219;6,036;12,258;14,496;13,333;13,025;15,355;19,32;17,088;14,185;11,876;8,871;7,478;7,842;7,842;7,769;7,696;7,55;7,55;7,55;8,502;12,871;43,212;63,408;52,997;70,16;74,64;64,636;76,179;73,576;70,893;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
42251000;1;01/12/2019;;1;1;27,501;4,887;13,134;7;31;1;1;1;0;0;13,333;16,14;15,198;15,042;14,886;18,6;27,501;22,474;20,608;22,149;23,046;21,905;18,121;16,14;13,797;12,029;10,588;10,362;9,912;8,502;8,208;8,134;7,915;7,55;7,333;7,067;6,971;6,592;6,405;5,764;4,887;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42251000;1;01/11/2019;;1;1;14,496;0,974;5,026;26;15;1;1;1;0;0;2,624;2,417;2,417;2,349;1,891;2,837;3,055;3,278;2,766;2,417;2,624;1,584;1,409;1,24;0,974;2,417;5,145;6,312;7,067;6,971;6,971;5,674;4,972;5,145;9,167;14,496;12,181;8,502;9,987;11,876;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
42251000;1;01/10/2019;;1;1;3,278;1,766;2,418;1;21;1;1;1;0;0;3,278;3,129;3,129;2,837;2,837;2,695;2,555;2,486;2,417;2,417;2,349;2,282;2,282;2,149;2,084;2,019;2,019;1,955;1,891;1,829;1,766;1,891;2,215;2,837;2,837;2,695;2,555;2,282;2,282;2,282;2,695;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42251000;1;01/09/2019;;1;1;4,717;2,555;3,38;1;22;1;1;1;0;0;4,717;4,383;4,383;4,383;4,219;4,057;3,897;3,739;3,583;3,583;3,43;3,43;3,278;3,278;3,129;3,129;3,129;2,837;2,837;2,837;2,695;2,555;2,837;2,837;2,837;2,837;2,837;2,982;3,129;3,583;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
42251000;1;01/08/2019;;1;1;7,405;4,383;6,026;1;26;1;1;1;0;0;7,405;7,26;7,26;7,26;7,26;6,876;6,876;6,876;7,26;7,067;6,876;6,498;6,128;6,128;5,764;5,408;5,764;5,764;6,128;5,764;5,764;5,408;5,408;4,887;4,549;4,383;5,058;5,058;5,058;4,887;4,717;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42251000;1;01/07/2019;;1;1;9,019;7,405;7,999;1;30;1;1;1;0;0;9,019;9,019;9,019;9,019;8,797;8,502;8,208;7,988;7,842;7,842;7,842;7,842;7,842;7,842;7,842;7,842;7,842;7,842;7,842;7,842;7,842;7,842;7,842;7,769;7,696;7,696;7,696;7,55;7,55;7,405;7,405;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42251000;1;01/06/2019;;1;1;11,344;8,723;9,815;1;23;1;1;1;0;0;11,344;11,344;11,04;10,889;10,738;10,588;10,437;10,287;10,137;9,987;9,837;9,688;9,688;9,688;9,688;9,688;9,688;9,613;9,539;9,539;9,39;9,315;8,723;9,167;9,167;9,167;9,019;9,019;9,019;9,019;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
42251000;1;01/05/2019;;1;1;;;;;;0;0;0;0;0;;;;19,722;19,722;16,535;15,277;14,652;14,03;13,411;;;;;;;18,121;22,964;26,255;18,6;16,851;16,219;15,59;15,042;14,418;14,108;13,488;13,102;12,564;12,181;11,571;0;0;0;1;1;1;1;1;1;1;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42251000;1;01/04/2019;;1;1;;;;;;0;0;0;0;0;17,009;16,377;15,59;14,964;14,418;14,108;15,12;16,062;16,851;21,255;20,527;18,919;18,28;19,32;21,336;28,752;34,666;37,235;36,119;33,05;30,851;27,917;24,768;21,58;18,52;17,167;15,59;14,964;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
42251000;1;01/03/2019;;1;1;47,63;17,326;27,462;11;31;1;1;1;0;0;27,917;31,273;36,376;35,008;34,496;33,305;32,71;32,202;34,666;45,685;47,63;30,262;32,965;28,001;26,67;26,338;26,007;25,676;25,18;23,864;22,719;21,986;21,336;20,608;19,882;19,08;18,44;18,36;17,882;17,484;17,326;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42251000;1;01/02/2019;;1;1;;;;;;0;0;0;0;0;14,185;14,03;13,952;13,875;14,185;14,185;15,355;17,723;19,32;21,336;19,882;19,32;;;;;;23,455;27,917;33,135;33,814;28,92;23,373;19,32;17,564;15,983;15,983;17,961;;;;;;;;;;;;;;;;0;0;0;0;0;;;;;;;;;;;;0;0;0;
42251000;1;01/01/2019;;1;1;87,272;15,669;31,967;1;31;1;1;1;0;0;87,272;87,272;87,272;72,823;62,868;45,049;35,948;31,948;30,01;28,752;28,251;27,584;27,168;26,504;24,768;21,986;20,205;19,16;18,6;18,44;18,28;17,961;17,723;17,405;17,326;17,326;17,246;16,93;16,771;16,456;15,669;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42251000;1;01/12/2018;;1;1;80,612;20,689;44,517;31;28;1;1;1;0;0;42,34;33,985;39,303;42,514;45,224;64,225;67,003;67,003;65,326;65,603;65,603;62,734;62,868;56,522;53,116;47,52;43,736;39,995;36,462;34,41;31,695;28,334;26,67;24,357;21,742;20,851;20,851;20,689;22,719;46,005;80,612;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42251000;1;01/11/2018;;1;1;107,319;2,427;48,926;27;1;1;1;1;0;0;2,427;2,934;3,778;4,59;5,703;7,813;12,864;23,295;46,556;69,181;79,919;49,522;46,219;37,063;38,095;38,958;37,235;41,557;47,084;51,936;70,16;66,44;72,823;71,779;80,451;98,923;107,319;99,147;82,241;71,779;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
42251000;1;01/10/2018;;1;1;7,527;2,148;3,495;19;13;1;1;1;0;0;2,787;2,714;2,714;2,641;2,569;2,569;2,569;2,569;2,497;2,497;2,356;2,356;2,148;2,148;2,148;3,621;4,674;6,599;7,527;6,417;5,096;4,758;4,508;4,179;3,858;3,778;3,621;3,543;3,235;2,934;2,714;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42251000;1;01/09/2018;;1;1;7,813;2,148;3,492;20;12;1;1;1;0;0;2,934;2,934;2,934;2,934;2,934;2,934;2,497;2,497;2,497;2,497;2,497;2,148;2,148;2,148;2,286;2,286;2,286;2,286;3,621;7,813;7,813;7,527;6,417;5,703;4,59;3,938;3,159;2,934;2,787;2,787;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;
42251000;1;01/08/2018;;1;1;5,268;3,235;4,252;10;31;1;1;1;0;0;3,858;3,858;3,699;3,699;3,699;3,699;3,621;3,621;4,842;5,268;5,268;5,268;5,096;5,096;5,011;5,011;5,011;4,842;4,59;4,343;4,261;4,261;4,179;4,018;4,018;3,938;3,858;3,699;3,543;3,388;3,235;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42251000;1;01/07/2018;;1;1;4,674;3,858;4,233;1;31;1;1;1;0;0;4,674;4,674;4,674;4,59;4,343;4,425;4,425;4,425;4,425;4,179;4,179;4,179;4,179;4,179;4,179;4,179;4,179;4,179;4,098;4,098;4,098;4,098;4,098;4,098;4,098;4,098;4,098;4,098;4,098;4,018;3,858;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42251000;1;01/06/2018;;1;1;7,059;4,842;5,717;1;26;1;1;1;0;0;7,059;7,059;7,059;7,059;6,599;6,599;6,599;6,599;6,417;6,237;6,057;5,88;5,703;5,528;5,354;5,354;5,354;5,354;5,354;5,011;5,011;5,011;5,011;5,011;5,011;4,842;4,842;4,842;4,842;4,842;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
42251000;1;01/05/2018;;1;1;17,296;7,059;8,859;20;11;1;1;1;0;0;10,384;10,384;10,221;10,058;9,41;9,41;9,088;8,447;7,433;7,339;7,059;7,059;7,059;7,059;7,059;7,059;7,059;7,059;7,245;17,296;14,976;11,616;10,384;9,895;9,248;8,05;8,288;7,813;7,059;7,059;7,059;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42251000;1;01/04/2018;;1;1;24,014;10,384;14,184;17;30;1;1;1;0;0;11,865;11,782;11,699;11,699;11,534;11,286;10,629;11,699;13,032;13,789;15,317;16,002;21,509;23,834;23,834;23,834;24,014;21,509;16,26;12,031;12,031;11,699;10,875;10,711;10,547;10,547;10,547;10,547;10,465;10,384;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
42251000;1;01/03/2018;;1;1;73,347;11,948;24,797;12;31;1;1;1;0;0;26,549;21,865;20,446;19,389;18,601;19,213;19,213;23,295;33,475;36,769;33,382;73,347;70,723;47,529;29,573;28,102;26,276;20,623;19,126;18,863;18,252;17,382;16,604;15,232;14,635;14,381;14,042;14,042;13,536;12,28;11,948;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42251000;1;01/02/2018;;1;1;62,768;8,927;20,6;23;18;1;1;1;0;0;14,551;14,381;16,777;18,513;18,164;19,038;19,741;20,623;18,513;14,72;13,2;12,031;11,534;11,368;10,711;9,733;9,248;8,927;9,088;11,368;15,402;29,85;62,768;37,147;31,146;31,703;45,779;40,766;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
42251000;1;01/01/2018;;1;1;;;;;;0;0;0;0;0;;;;;;;;;;;15,916;14,042;13,2;12,197;11,699;10,875;10,221;9,571;8,927;7,971;7,433;7,059;6,508;5,791;5,441;7,971;8,607;8,927;9,571;10,384;11,534;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42251000;1;01/12/2017;;1;1;;;;;;0;0;0;0;0;;;;23,834;20,977;22,221;20,623;17,99;15,232;14,211;14,042;13,032;;;;;;;;;;;;;;;;;;;;0;0;0;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
42251000;1;01/11/2017;;1;1;13,705;3,938;8,416;13;9;1;1;1;0;0;4,59;4,926;4,926;4,926;4,926;4,926;4,926;4,508;3,938;3,938;13,368;13,368;13,705;13,368;13,368;10,793;7,433;5,88;4,758;4,425;6,147;9,571;11,534;13,032;11,699;11,699;11,368;10,957;9,895;9,571;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
42251000;1;01/10/2017;;1;1;;;;;;0;0;0;0;0;0,689;1,747;2,148;2,427;2,427;2,427;2,012;1,618;1,129;0,794;0,4;0,158;;;;;;;;;;;;;;;;;;2,012;3,621;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;
42251000;1;01/09/2017;;1;1;;;;;;0;0;0;0;0;0,492;0,313;0,313;0,158;0,313;0,194;0,232;0,158;0,194;0,158;0,313;0,689;;0,313;0,158;;;;;;;;;;;;0;;;;;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;
42251000;1;01/08/2017;;1;1;1,129;0,356;0,802;1;31;1;1;1;0;0;1,129;1,129;1,071;1,014;1,014;0,902;0,902;0,902;0,902;0,902;0,848;0,794;0,794;0,794;0,689;0,589;0,794;0,848;0,848;0,848;0,794;0,848;0,902;0,794;0,689;0,639;0,589;0,54;0,54;0,446;0,356;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
42251000;1;01/07/2017;;1;1;2,427;1,129;1,516;1;31;1;1;1;0;0;2,427;2,427;2,148;2,148;1,878;1,878;1,682;1,618;1,492;1,492;1,429;1,368;1,307;1,368;1,247;1,247;1,368;1,307;1,368;1,368;1,368;1,368;1,368;1,368;1,368;1,368;1,368;1,247;1,247;1,247;1,129;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42251000;1;01/06/2017;;1;1;2,569;0,902;1,791;26;2;1;1;1;0;0;2,427;0,902;1,014;1,014;1,129;1,368;1,429;1,368;1,129;1,129;1,368;1,368;1,492;1,618;1,618;1,747;1,878;1,878;2,012;2,148;2,286;2,148;2,286;2,427;2,356;2,569;2,427;2,356;2,427;2,427;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
42251000;1;01/05/2017;;1;1;2,714;1,747;2,33;18;27;1;1;1;0;0;2,641;2,497;2,427;2,569;2,427;2,148;2,286;2,217;2,217;2,356;2,427;2,497;2,569;2,427;2,286;2,356;2,569;2,714;2,714;2,569;2,569;2,427;2,427;2,217;1,878;1,878;1,747;1,747;2,012;2,286;2,148;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42251000;1;01/04/2017;;1;1;6,147;1,618;3,58;1;18;1;1;1;0;0;6,147;5,615;5,268;5,011;5,182;4,674;4,674;4,179;4,098;3,938;3,778;3,621;3,311;3,159;2,569;2,148;1,747;1,618;1,682;1,812;2,714;4,343;4,098;3,938;3,621;3,235;3,083;2,714;2,641;2,787;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
