Sistema de Informações Hidrológicas
Versão Web 3.0
© 2018 Agência Nacional de Águas (ANA)

NivelConsistencia: 1 = Bruto, 2 = Consistido
MediaDiaria: 0 = Não, 1 = Sim
MetodoObtencaoVazoes: 1 = Curva de descarga, 2 = Transferência de vazões, 3 = Soma de vazões, 4 = ADCP
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Régua Seca

Restrições da consulta:
Código da Estação:42840000


EstacaoCodigo;NivelConsistencia;Data;Hora;MediaDiaria;MetodoObtencaoVazoes;Maxima;Minima;Media;DiaMaxima;DiaMinima;MaximaStatus;MinimaStatus;MediaStatus;MediaAnual;MediaAnualStatus;Vazao01;Vazao02;Vazao03;Vazao04;Vazao05;Vazao06;Vazao07;Vazao08;Vazao09;Vazao10;Vazao11;Vazao12;Vazao13;Vazao14;Vazao15;Vazao16;Vazao17;Vazao18;Vazao19;Vazao20;Vazao21;Vazao22;Vazao23;Vazao24;Vazao25;Vazao26;Vazao27;Vazao28;Vazao29;Vazao30;Vazao31;Vazao01Status;Vazao02Status;Vazao03Status;Vazao04Status;Vazao05Status;Vazao06Status;Vazao07Status;Vazao08Status;Vazao09Status;Vazao10Status;Vazao11Status;Vazao12Status;Vazao13Status;Vazao14Status;Vazao15Status;Vazao16Status;Vazao17Status;Vazao18Status;Vazao19Status;Vazao20Status;Vazao21Status;Vazao22Status;Vazao23Status;Vazao24Status;Vazao25Status;Vazao26Status;Vazao27Status;Vazao28Status;Vazao29Status;Vazao30Status;Vazao31Status
42840000;1;01/04/2021;;1;1;3,156;1,446;1,908;4;23;1;1;1;0;0;2,34;2,309;2,371;3,156;2,856;2,403;2,309;2,246;2,153;2,092;1,94;1,88;1,762;1,674;1,732;1,762;1,732;1,674;1,616;1,531;1,531;1,474;1,446;1,474;1,474;1,474;1,588;1,703;1,762;1,791;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
42840000;1;01/03/2021;;1;1;5,849;2,092;3,458;1;29;1;1;1;0;0;5,849;5,441;4,946;4,243;3,991;3,955;5,135;4,833;3,955;4,099;3,955;3,778;3,778;4,063;3,533;3,361;3,224;3,022;3,055;2,856;2,692;2,659;2,498;2,371;2,309;2,309;2,122;2,122;2,092;2,215;2,724;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42840000;1;01/02/2021;;1;1;42,946;2,34;8,094;19;4;1;1;1;0;0;2,498;3,673;3,361;2,34;2,692;4,027;4,759;5,326;4,243;3,955;6,221;4,28;3,955;5,557;4,796;5,518;6,305;9,759;42,946;17,004;10,689;25,552;7,286;5,752;5,211;5,791;14,761;8,362;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
42840000;1;01/01/2021;;1;1;31,181;2,277;6,373;11;3;3;3;3;0;0;2,53;2,53;2,277;7,861;3,19;2,79;2,563;2,498;3,568;4,243;31,181;4,759;26,62;25,552;8,672;6,263;9,314;8,777;5,211;4,28;4,135;3,568;2,757;2,724;3,156;2,988;3,022;2,856;2,659;2,563;2,467;;;;;;;;;;;;3;;;;;;;;;;;;;;;;;;;;
42840000;1;01/12/2020;;1;1;14,983;1,91;4,421;6;3;3;3;3;0;0;1,97;3,464;1,91;2,34;2,34;14,983;7,101;5,364;8,989;4,833;3,92;4,908;3,533;3,089;2,757;2,563;2,53;2,627;2,595;5,518;3,743;3,884;5,971;11,299;5,364;4,243;3,533;3,395;3,156;2,692;2,435;;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;
42840000;1;01/11/2020;;1;1;18,502;1,12;3,736;13;9;1;1;1;0;0;2,988;2,031;1,616;1,531;1,446;1,418;1,199;1,146;1,12;1,588;4,536;5,889;18,502;12,652;4,499;3,884;7,01;3,884;5,326;3,849;3,533;2,563;2,659;3,92;2,659;2,498;2,122;2,061;2,031;1,91;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
42840000;1;01/10/2020;;1;1;11,549;0,514;1,994;24;7;1;1;1;0;0;0,626;0,649;0,695;0,649;0,626;0,649;0,514;0,514;0,536;0,649;0,672;0,84;11,053;1,146;0,965;2,53;1,502;1,173;1,12;1,363;1,39;1,502;2,79;11,549;3,464;2,922;2,153;1,85;1,791;2;1,94;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42840000;1;01/09/2020;;1;1;0,99;0,649;0,795;1;30;1;1;1;0;0;0,99;0,939;0,84;0,791;0,695;0,767;0,743;0,84;0,84;0,815;0,791;0,791;0,791;0,815;0,791;0,791;0,815;0,791;0,791;0,743;0,743;0,672;0,743;0,815;0,914;0,864;0,791;0,791;0,695;0,649;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
42840000;1;01/08/2020;;1;1;1,28;0,939;1,101;23;28;1;1;1;0;0;1,173;1,199;1,173;1,12;1,146;1,146;1,146;1,146;1,199;1,199;1,146;1,094;1,041;1,041;1,041;1,041;1,041;1,067;1,041;0,965;1,041;1,12;1,28;1,28;1,173;1,094;0,99;0,939;0,939;1,041;1,067;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42840000;1;01/07/2020;;1;1;1,39;1,094;1,241;5;23;1;1;1;0;0;1,308;1,308;1,308;1,363;1,39;1,363;1,308;1,335;1,28;1,28;1,363;1,253;1,28;1,199;1,226;1,199;1,199;1,199;1,199;1,146;1,146;1,146;1,094;1,094;1,12;1,28;1,28;1,28;1,226;1,146;1,146;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42840000;1;01/06/2020;;1;1;1,85;1,308;1,557;1;30;1;1;1;0;0;1,85;1,821;1,821;1,732;1,703;1,732;1,674;1,616;1,588;1,588;1,588;1,559;1,502;1,531;1,531;1,531;1,474;1,474;1,588;1,531;1,502;1,474;1,474;1,418;1,474;1,474;1,418;1,363;1,363;1,308;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
42840000;1;01/05/2020;;1;1;3,638;1,703;2,091;25;15;1;1;1;0;0;1,94;1,821;1,821;1,821;1,88;1,791;1,791;1,88;1,88;1,821;1,791;1,732;1,732;1,732;1,703;2,988;2,823;2,371;2,184;2,246;2,122;2,031;1,91;1,94;3,638;2,659;2,403;2,215;2,153;2,092;1,91;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42840000;1;01/04/2020;;1;1;5,713;1,94;3,104;9;30;1;1;1;0;0;3,122;3,055;2,988;4,61;3,122;3,498;5,441;3,533;5,713;3,533;3,19;3,19;2,988;2,922;2,856;3,429;3,19;2,922;2,823;2,922;2,856;2,659;2,659;2,53;2,467;2,34;2,277;2,184;2,153;1,94;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
42840000;1;01/03/2020;;1;1;53,966;3,224;9,314;2;19;1;1;1;0;0;26,837;53,966;28,389;25,029;14,687;10,511;12,854;6,477;5,48;5,097;4,684;4,171;4,027;3,813;4,389;3,708;3,464;3,326;3,224;7,959;3,813;8,989;10,931;5,364;4,426;4,027;4,389;4,099;3,813;3,429;3,361;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42840000;1;01/02/2020;;1;1;17,412;2,692;5,785;24;3;1;1;1;0;0;3,022;2,79;2,692;2,757;4,099;3,884;7,959;5,211;4,099;3,395;8,829;6,784;9,986;6,74;4,28;6,829;3,673;5,93;3,955;3,603;3,089;2,823;2,724;17,412;15,208;5,441;4,243;5,971;10,334;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;
42840000;1;01/01/2020;;1;1;47,37;1,12;5,88;25;1;1;1;1;0;0;1,12;7,475;4,833;3,156;2,435;2,153;1,791;1,674;1,531;9,759;1,91;1,645;1,502;1,418;2,215;2,955;2;1,703;1,531;1,531;2,031;6,137;5,752;18,331;47,37;22,322;6,477;8,159;4,027;3,813;3,533;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42840000;1;01/12/2019;;1;1;21,09;1,094;4,221;8;31;1;1;1;0;0;1,97;1,559;4,28;8,26;3,955;3,122;19,546;21,09;5,889;13,68;5,713;4,61;3,813;3,122;2,595;2,031;2,092;1,97;1,559;1,502;1,39;1,39;3,673;1,674;1,674;1,97;1,588;1,502;1,335;1,199;1,094;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42840000;1;01/11/2019;;1;1;3,156;0,428;1,046;30;13;1;1;1;0;0;0,603;0,626;0,471;0,603;0,743;0,58;1,821;1,39;0,767;0,626;0,492;0,514;0,428;0,672;0,603;2,371;1,146;2,246;1,094;1,016;0,939;0,84;0,864;1,016;1,12;0,889;0,791;1,12;1,821;3,156;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
42840000;1;01/10/2019;;1;1;2,595;0,449;0,737;11;21;1;1;1;0;0;0,84;0,649;0,558;0,558;0,558;0,514;0,536;0,514;0,626;0,536;2,595;1,88;0,99;0,914;0,791;0,649;0,558;0,471;0,558;0,492;0,449;0,603;0,558;0,603;0,626;0,626;0,815;0,695;0,719;0,719;0,649;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42840000;1;01/09/2019;;1;1;1,502;0,327;0,606;29;18;1;1;1;0;0;0,695;0,743;0,695;0,695;0,649;0,649;0,603;0,58;0,558;0,58;0,492;0,492;0,492;0,428;0,387;0,387;0,387;0,327;0,492;0,558;0,603;0,558;0,603;0,58;0,492;0,672;0,695;0,695;1,502;0,889;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
42840000;1;01/08/2019;;1;1;0,965;0,492;0,777;9;24;1;1;1;0;0;0,889;0,889;0,889;0,889;0,889;0,889;0,889;0,914;0,965;0,889;0,889;0,864;0,767;0,767;0,767;0,767;0,767;0,767;0,864;0,767;0,743;0,743;0,672;0,492;0,58;0,672;0,672;0,58;0,603;0,649;0,695;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42840000;1;01/07/2019;;1;1;1,253;0,889;0,979;1;17;1;1;1;0;0;1,253;1,199;1,12;1,146;1,173;0,965;0,965;0,965;0,965;0,939;0,939;0,939;0,939;0,939;0,965;0,99;0,889;0,889;0,965;0,914;0,914;0,965;0,939;0,939;0,965;0,965;0,914;0,99;0,939;0,889;0,889;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42840000;1;01/06/2019;;1;1;1,446;1,12;1,3;2;27;1;1;1;0;0;1,418;1,446;1,446;1,446;1,363;1,39;1,39;1,39;1,39;1,363;1,363;1,39;1,363;1,363;1,28;1,28;1,28;1,308;1,226;1,226;1,199;1,199;1,199;1,199;1,253;1,173;1,12;1,12;1,226;1,199;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
42840000;1;01/05/2019;;1;1;8,777;1,308;2,206;18;14;1;1;1;0;0;1,732;1,616;2,092;1,91;1,91;1,762;1,616;1,588;1,588;1,474;1,502;1,474;1,474;1,308;2;2,092;7,286;8,777;3,603;2,659;2,309;2,031;1,85;1,762;1,703;1,559;1,531;1,531;1,588;1,559;1,502;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42840000;1;01/04/2019;;1;1;16,365;1,762;3,027;17;29;3;3;3;0;0;2;1,97;1,91;2,031;1,85;2,092;5,518;3,955;2,659;2,724;2,215;2,215;2,092;2,53;2,184;3,395;16,365;6,74;3,055;2,79;2,34;2,309;2,435;2,092;2,061;2,031;1,821;1,821;1,762;1,85;;;;;;;;3;;;;;;;;;;3;3;;;;;;;;;;;;;0;
42840000;1;01/03/2019;;1;1;21,748;1,91;4,703;1;31;1;1;1;0;0;21,748;4,536;6,221;4,463;4,61;3,395;2,955;2,627;2,498;2,34;3,849;2,988;2,724;2,467;2,309;2,153;16,286;10,931;3,603;2,988;11,299;4,684;4,027;3,395;2,922;2,659;2,53;2,403;2,277;2;1,91;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;
42840000;1;01/02/2019;;1;1;9,535;0,965;3,509;9;2;1;1;1;0;0;1,041;0,965;0,99;0,965;1,041;8,672;6,434;2,595;9,535;5,596;3,708;2,34;2,031;1,85;1,85;4,316;2,988;6,651;3,884;5,889;7,286;2,988;2,659;2,031;2,092;2,724;2,277;2,856;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
42840000;1;01/01/2019;;1;1;14,835;1,146;2,807;6;31;1;1;1;0;0;8,26;4,463;3,568;3,19;2,988;14,835;4,389;3,258;2,724;2,34;2,277;2,092;1,85;1,762;1,703;1,674;5,674;1,91;1,732;1,616;1,446;1,363;1,363;1,28;1,308;1,335;1,616;1,363;1,28;1,199;1,146;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42840000;1;01/12/2018;;1;1;37,487;0,939;6,02;7;21;1;1;1;0;0;1,732;4,099;3,743;2,922;2,498;2,153;37,487;24,41;4,536;3,673;3,055;2,823;2,435;2,435;2,215;2,031;1,91;1,762;0,965;0,965;0,939;1,674;1,559;1,559;1,645;4,984;4,796;18,502;21,276;17,167;4,684;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42840000;1;01/11/2018;;1;1;17,33;0,717;4,533;9;3;1;1;1;0;0;0,743;0,848;0,717;16,478;3,813;8,568;2,34;3,464;17,33;13,54;7,812;4,316;2,757;2,988;2,403;3,568;2,79;2,246;2,061;2,277;4,063;2,955;2,184;2,215;10,276;3,991;2,988;2,246;2,031;1,97;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
42840000;1;01/10/2018;;1;1;;;;;;0;0;0;0;0;0,359;0,378;0,378;0,595;0,504;0,378;0,504;0,461;0,461;0,419;0,378;0,378;0,25;;0,302;0,526;6,559;0,959;0,743;0,668;0,595;0,595;0,595;0,461;0,526;0,643;2,169;1,551;0,987;4,015;0,93;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42840000;1;01/09/2018;;1;1;0,903;0,302;0,493;17;29;1;1;1;0;0;0,398;0,378;0,378;0,359;0,339;0,321;0,359;0,419;0,359;0,339;0,339;0,339;0,321;0,321;0,461;0,504;0,903;0,903;0,795;0,769;0,821;0,795;0,743;0,692;0,619;0,482;0,339;0,398;0,302;0,302;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
42840000;1;01/08/2018;;1;1;0,549;0,321;0,452;9;30;1;1;1;0;0;0,461;0,504;0,526;0,504;0,504;0,482;0,482;0,482;0,549;0,526;0,504;0,482;0,461;0,482;0,482;0,504;0,504;0,482;0,482;0,482;0,482;0,439;0,359;0,359;0,359;0,359;0,378;0,359;0,359;0,321;0,359;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42840000;1;01/07/2018;;1;1;0,549;0,482;0,512;3;17;1;1;1;0;0;0,526;0,526;0,549;0,549;0,549;0,504;0,504;0,504;0,526;0,504;0,504;0,504;0,526;0,526;0,526;0,526;0,482;0,482;0,482;0,504;0,482;0,482;0,482;0,526;0,549;0,549;0,526;0,504;0,504;0,482;0,482;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;
42840000;1;01/06/2018;;1;1;0,668;0,526;0,609;4;29;1;1;1;0;0;0,643;0,595;0,643;0,668;0,643;0,619;0,619;0,643;0,643;0,595;0,595;0,595;0,595;0,595;0,572;0,572;0,619;0,595;0,595;0,619;0,619;0,619;0,619;0,619;0,643;0,643;0,619;0,572;0,526;0,526;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
42840000;1;01/05/2018;;1;1;1,016;0,549;0,741;20;16;1;1;1;0;0;0,848;0,795;0,795;0,795;0,769;0,795;0,717;0,643;0,643;0,668;0,668;0,643;0,619;0,643;0,643;0,549;0,572;0,668;0,769;1,016;0,93;0,769;0,821;0,795;0,795;0,795;0,795;0,769;0,769;0,795;0,692;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42840000;1;01/04/2018;;1;1;2,055;0,821;1,179;8;28;1;1;1;0;0;1,104;0,987;1,074;1,226;1,418;1,418;1,869;2,055;1,796;1,551;1,352;1,288;1,164;1,164;1,226;1,195;1,195;1,134;1,074;0,987;1,016;1,016;0,959;0,959;0,903;0,848;0,848;0,821;0,848;0,875;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
42840000;1;01/03/2018;;1;1;4,986;1,104;2,013;18;4;1;1;1;0;0;1,195;1,905;1,451;1,104;2,779;1,164;1,418;1,32;1,352;2,017;3,583;2,951;2,208;1,484;1,32;1,32;4,774;4,986;3,678;2,055;1,832;3,216;2,487;1,832;1,62;1,484;1,385;1,164;1,104;1,104;1,104;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42840000;1;01/02/2018;;1;1;8,684;0,987;2,167;3;18;1;1;1;0;0;6,677;1,832;8,684;3,63;2,131;2,694;1,942;1,62;1,484;3,49;2,092;1,942;1,62;1,352;1,352;1,195;1,045;0,987;1,104;1,104;1,689;1,796;1,76;1,725;1,551;1,418;1,385;1,385;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
42840000;1;01/01/2018;;1;1;5,752;0,743;1,385;5;23;1;1;1;0;0;0,93;1,074;0,903;1,62;5,752;3,126;1,62;3,216;1,32;1,104;1,104;1,832;1,226;1,62;1,352;1,164;1,134;1,074;0,987;1,016;0,903;0,821;0,743;0,769;0,795;0,743;0,769;0,903;1,045;1,195;1,074;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42840000;1;01/12/2017;;1;1;11,811;0,821;2,173;6;24;1;1;1;0;0;1,979;2,694;2,61;4,262;2,366;11,811;3,216;3,49;2,994;2,131;2,694;2,446;1,689;1,725;1,689;1,654;1,654;2,092;1,551;1,32;1,104;0,93;0,987;0,821;0,93;1,226;1,32;1,226;0,848;0,875;1,016;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42840000;1;01/11/2017;;1;1;2,569;0,643;1,258;21;19;1;1;1;0;0;1,551;0,959;1,016;0,848;0,875;0,875;1,045;0,987;0,848;1,257;2,286;2,487;2,131;1,418;0,987;0,875;0,795;0,769;0,643;0,769;2,569;1,164;1,016;1,551;1,484;1,164;1,104;1,074;0,987;2,208;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
42840000;1;01/10/2017;;1;1;;;;;;0;0;0;0;0;0,717;0,717;0,717;0,769;0,903;0,717;0,692;0,643;0,595;0,595;0,284;0,284;0,302;0,25;0,302;0,398;0,339;0,339;0,398;0,339;0,284;0,267;0,25;;0,267;0,267;0,284;0,398;0,504;0,572;6,917;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;3;
42840000;1;01/09/2017;;1;1;0,439;0,267;0,346;1;22;1;1;1;0;0;0,439;0,419;0,398;0,359;0,321;0,439;0,398;0,378;0,398;0,339;0,339;0,321;0,284;0,284;0,284;0,284;0,321;0,284;0,321;0,321;0,302;0,267;0,284;0,378;0,378;0,321;0,284;0,378;0,439;0,419;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
42840000;1;01/08/2017;;1;1;0,549;0,339;0,44;1;24;1;1;1;0;0;0,549;0,549;0,549;0,549;0,504;0,504;0,504;0,504;0,504;0,461;0,419;0,419;0,398;0,378;0,378;0,378;0,398;0,398;0,419;0,419;0,398;0,378;0,359;0,339;0,339;0,482;0,439;0,419;0,419;0,439;0,439;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
